player_id,name,year,league,reason
"1005113","中島　宏之","2021","CL","NOT_FETCHED_FROM_NPB"
"1005117","雄平","2021","CL","NOT_FETCHED_FROM_NPB"
"1005134","高橋　昂也","2021","CL","NOT_FETCHED_FROM_NPB"
"1105131","荒木　貴裕","2021","CL","NOT_FETCHED_FROM_NPB"
"1105135","石川　慎吾","2021","CL","NOT_FETCHED_FROM_NPB"
"1205114","堂上　直倫","2021","CL","NOT_FETCHED_FROM_NPB"
"1305130","植田　海","2021","CL","NOT_FETCHED_FROM_NPB"
"1305131","大島　洋平","2021","CL","NOT_FETCHED_FROM_NPB"
"1305132","今永　昇太","2021","CL","NOT_FETCHED_FROM_NPB"
"1305136","大下　佑馬","2021","CL","NOT_FETCHED_FROM_NPB"
"1305138","大貫　晋一","2021","CL","NOT_FETCHED_FROM_NPB"
"1405116","松山　竜平","2021","CL","NOT_FETCHED_FROM_NPB"
"1405130","野間　峻祥","2021","CL","NOT_FETCHED_FROM_NPB"
"1405138","林　晃汰","2021","CL","NOT_FETCHED_FROM_NPB"
"1705131","国吉　佑樹","2021","CL","NOT_FETCHED_FROM_NPB"
"1705134","古賀　優大","2021","CL","NOT_FETCHED_FROM_NPB"
"1705136","近藤　弘樹","2021","CL","NOT_FETCHED_FROM_NPB"
"1705138","小園　海斗","2021","CL","NOT_FETCHED_FROM_NPB"
"1805132","三ツ間　卓也","2021","CL","NOT_FETCHED_FROM_NPB"
"1805136","宮本　丈","2021","CL","NOT_FETCHED_FROM_NPB"
"1905114","嶋　基宏","2021","CL","NOT_FETCHED_FROM_NPB"
"1905136","清水　達也","2021","CL","NOT_FETCHED_FROM_NPB"
"1905139","平良　拳太郎","2021","CL","NOT_FETCHED_FROM_NPB"
"3105130","Z.ウィーラー","2021","CL","NOT_FETCHED_FROM_NPB"
"3105136","山本　拓実","2021","CL","NOT_FETCHED_FROM_NPB"
"3305132","渡辺　勝","2021","CL","NOT_FETCHED_FROM_NPB"
"3505136","N.ソト","2021","CL","NOT_FETCHED_FROM_NPB"
"3505153","R.アルカンタラ","2021","CL","NOT_FETCHED_FROM_NPB"
"11015116","田中　健二朗","2021","CL","NOT_FETCHED_FROM_NPB"
"11015151","坂本　裕哉","2021","CL","NOT_FETCHED_FROM_NPB"
"11015153","近藤　廉","2021","CL","NOT_FETCHED_FROM_NPB"
"11215137","北條　史也","2021","CL","NOT_FETCHED_FROM_NPB"
"11215138","直江　大輔","2021","CL","NOT_FETCHED_FROM_NPB"
"11315115","石川　雅規","2021","CL","NOT_FETCHED_FROM_NPB"
"11315130","石田　健大","2021","CL","NOT_FETCHED_FROM_NPB"
"11415134","床田　寛樹","2021","CL","NOT_FETCHED_FROM_NPB"
"11515115","大竹　寛","2021","CL","NOT_FETCHED_FROM_NPB"
"11515130","岡本　和真","2021","CL","NOT_FETCHED_FROM_NPB"
"11515131","岡田　俊哉","2021","CL","NOT_FETCHED_FROM_NPB"
"11515133","大野　雄大","2021","CL","NOT_FETCHED_FROM_NPB"
"11515134","笠井　崇正","2021","CL","NOT_FETCHED_FROM_NPB"
"11515137","小川　泰弘","2021","CL","NOT_FETCHED_FROM_NPB"
"11615134","長谷川　宙輝","2021","CL","NOT_FETCHED_FROM_NPB"
"11615139","陽川　尚将","2021","CL","NOT_FETCHED_FROM_NPB"
"11715134","京山　将弥","2021","CL","NOT_FETCHED_FROM_NPB"
"11715151","小川　一平","2021","CL","NOT_FETCHED_FROM_NPB"
"11815134","星　知弥","2021","CL","NOT_FETCHED_FROM_NPB"
"11815135","三好　匠","2021","CL","NOT_FETCHED_FROM_NPB"
"11915132","坂本　誠志郎","2021","CL","NOT_FETCHED_FROM_NPB"
"11915134","坂倉　将吾","2021","CL","NOT_FETCHED_FROM_NPB"
"11915136","櫻井　周斗","2021","CL","NOT_FETCHED_FROM_NPB"
"11915139","砂田　毅樹","2021","CL","NOT_FETCHED_FROM_NPB"
"13115153","牧　秀悟","2021","CL","NOT_FETCHED_FROM_NPB"
"13315136","若林　晃弘","2021","CL","NOT_FETCHED_FROM_NPB"
"13315151","E.ウレーニャ","2021","CL","NOT_FETCHED_FROM_NPB"
"13315153","村上　頌樹","2021","CL","NOT_FETCHED_FROM_NPB"
"13515130","R.バンデンハーク","2021","CL","NOT_FETCHED_FROM_NPB"
"13715132","D.ビシエド","2021","CL","NOT_FETCHED_FROM_NPB"
"13915153","D.ネバラスカス","2021","CL","NOT_FETCHED_FROM_NPB"
"21025116","中井　大介","2021","CL","NOT_FETCHED_FROM_NPB"
"21025135","田島　慎二","2021","CL","NOT_FETCHED_FROM_NPB"
"21025136","髙松　渡","2021","CL","NOT_FETCHED_FROM_NPB"
"21025137","福谷　浩司","2021","CL","NOT_FETCHED_FROM_NPB"
"21125137","石山　泰稚","2021","CL","NOT_FETCHED_FROM_NPB"
"21125151","石原　貴規","2021","CL","NOT_FETCHED_FROM_NPB"
"21125153","池谷　蒼大","2021","CL","NOT_FETCHED_FROM_NPB"
"21225130","戸根　千明","2021","CL","NOT_FETCHED_FROM_NPB"
"21225136","中川　虎大","2021","CL","NOT_FETCHED_FROM_NPB"
"21225137","松葉　貴大","2021","CL","NOT_FETCHED_FROM_NPB"
"21225138","中山　翔太","2021","CL","NOT_FETCHED_FROM_NPB"
"21325113","内川　聖一","2021","CL","NOT_FETCHED_FROM_NPB"
"21325130","江越　大賀","2021","CL","NOT_FETCHED_FROM_NPB"
"21325134","大山　悠輔","2021","CL","NOT_FETCHED_FROM_NPB"
"21325136","大城　卓三","2021","CL","NOT_FETCHED_FROM_NPB"
"21325138","大盛　穂","2021","CL","NOT_FETCHED_FROM_NPB"
"21325139","梅野　隆太郎","2021","CL","NOT_FETCHED_FROM_NPB"
"21425116","丸　佳浩","2021","CL","NOT_FETCHED_FROM_NPB"
"21425135","野村　祐輔","2021","CL","NOT_FETCHED_FROM_NPB"
"21425151","橋本　侑樹","2021","CL","NOT_FETCHED_FROM_NPB"
"21525130","香月　一也","2021","CL","NOT_FETCHED_FROM_NPB"
"21525136","北村　拓己","2021","CL","NOT_FETCHED_FROM_NPB"
"21525138","勝野　昌慶","2021","CL","NOT_FETCHED_FROM_NPB"
"21525139","加治屋　蓮","2021","CL","NOT_FETCHED_FROM_NPB"
"21625119","チェン・ウェイン","2021","CL","NOT_FETCHED_FROM_NPB"
"21625130","塹江　敦哉","2021","CL","NOT_FETCHED_FROM_NPB"
"21625132","廣岡　大志","2021","CL","NOT_FETCHED_FROM_NPB"
"21625133","宮國　椋丞","2021","CL","NOT_FETCHED_FROM_NPB"
"21625134","藤嶋　健人","2021","CL","NOT_FETCHED_FROM_NPB"
"21625136","藤井　黎來","2021","CL","NOT_FETCHED_FROM_NPB"
"21725134","小林　慶祐","2021","CL","NOT_FETCHED_FROM_NPB"
"21725138","齋藤　友貴哉","2021","CL","NOT_FETCHED_FROM_NPB"
"21725139","今野　龍太","2021","CL","NOT_FETCHED_FROM_NPB"
"21825112","陽　岱鋼","2021","CL","NOT_FETCHED_FROM_NPB"
"21825134","松原　聖弥","2021","CL","NOT_FETCHED_FROM_NPB"
"21825153","平内　龍太","2021","CL","NOT_FETCHED_FROM_NPB"
"21925117","坂口　智隆","2021","CL","NOT_FETCHED_FROM_NPB"
"21925132","重信　慎之介","2021","CL","NOT_FETCHED_FROM_NPB"
"21925139","高梨　裕稔","2021","CL","NOT_FETCHED_FROM_NPB"
"21925151","郡司　裕也","2021","CL","NOT_FETCHED_FROM_NPB"
"23025153","S.ハイネマン","2021","CL","NOT_FETCHED_FROM_NPB"
"23125136","山本　祐大","2021","CL","NOT_FETCHED_FROM_NPB"
"23525153","J.オスナ","2021","CL","NOT_FETCHED_FROM_NPB"
"23725153","J.スモーク","2021","CL","NOT_FETCHED_FROM_NPB"
"23925134","R.マルティネス","2021","CL","NOT_FETCHED_FROM_NPB"
"23925153","M.ロハス・ジュニア","2021","CL","NOT_FETCHED_FROM_NPB"
"31035118","谷元　圭介","2021","CL","NOT_FETCHED_FROM_NPB"
