player_id,name,year,league,reason
"1005114","高崎　健太郎","2013","CL","NOT_FETCHED_FROM_NPB"
"1005117","雄平","2013","CL","NOT_FETCHED_FROM_NPB"
"1103888","新井　貴浩","2013","CL","NOT_FETCHED_FROM_NPB"
"1105112","新井　良太","2013","CL","NOT_FETCHED_FROM_NPB"
"1105115","天谷　宗一郎","2013","CL","NOT_FETCHED_FROM_NPB"
"1105131","荒木　貴裕","2013","CL","NOT_FETCHED_FROM_NPB"
"1105133","荒波　翔","2013","CL","NOT_FETCHED_FROM_NPB"
"1205113","藤田　太陽","2013","CL","NOT_FETCHED_FROM_NPB"
"1205114","堂上　直倫","2013","CL","NOT_FETCHED_FROM_NPB"
"1205115","林　昌範","2013","CL","NOT_FETCHED_FROM_NPB"
"1205117","永川　勝浩","2013","CL","NOT_FETCHED_FROM_NPB"
"1205135","徳山　武陽","2013","CL","NOT_FETCHED_FROM_NPB"
"1303868","山﨑　武司","2013","CL","NOT_FETCHED_FROM_NPB"
"1305114","上野　弘文","2013","CL","NOT_FETCHED_FROM_NPB"
"1305116","大田　阿斗里","2013","CL","NOT_FETCHED_FROM_NPB"
"1305117","江草　仁貴","2013","CL","NOT_FETCHED_FROM_NPB"
"1305118","上本　博紀","2013","CL","NOT_FETCHED_FROM_NPB"
"1305119","香月　良太","2013","CL","NOT_FETCHED_FROM_NPB"
"1305131","大島　洋平","2013","CL","NOT_FETCHED_FROM_NPB"
"1305133","榎田　大樹","2013","CL","NOT_FETCHED_FROM_NPB"
"1403862","山本昌","2013","CL","NOT_FETCHED_FROM_NPB"
"1405116","松山　竜平","2013","CL","NOT_FETCHED_FROM_NPB"
"1405135","西森　将司","2013","CL","NOT_FETCHED_FROM_NPB"
"1505119","黒瀬　春樹","2013","CL","NOT_FETCHED_FROM_NPB"
"1505133","加賀美　希昇","2013","CL","NOT_FETCHED_FROM_NPB"
"1605114","松本　哲也","2013","CL","NOT_FETCHED_FROM_NPB"
"1605135","松田　遼馬","2013","CL","NOT_FETCHED_FROM_NPB"
"1605137","D.カブレラ","2013","CL","NOT_FETCHED_FROM_NPB"
"1705116","小林　太志","2013","CL","NOT_FETCHED_FROM_NPB"
"1705117","木村　昇吾","2013","CL","NOT_FETCHED_FROM_NPB"
"1705131","国吉　佑樹","2013","CL","NOT_FETCHED_FROM_NPB"
"1705133","久古　健太郎","2013","CL","NOT_FETCHED_FROM_NPB"
"1905119","堂上　剛裕","2013","CL","NOT_FETCHED_FROM_NPB"
"3505133","E.ソト","2013","CL","NOT_FETCHED_FROM_NPB"
