player_id,name,year,league,reason
"1005112","田中　靖洋","2016","PL","NOT_FETCHED_FROM_NPB"
"1005113","中島　宏之","2016","PL","NOT_FETCHED_FROM_NPB"
"1005133","千賀　滉大","2016","PL","NOT_FETCHED_FROM_NPB"
"1005135","武田　翔太","2016","PL","NOT_FETCHED_FROM_NPB"
"1005137","東浜　巨","2016","PL","NOT_FETCHED_FROM_NPB"
"1105132","赤間　謙","2016","PL","NOT_FETCHED_FROM_NPB"
"1105135","石川　慎吾","2016","PL","NOT_FETCHED_FROM_NPB"
"1105137","飯田　優也","2016","PL","NOT_FETCHED_FROM_NPB"
"1205112","根元　俊一","2016","PL","NOT_FETCHED_FROM_NPB"
"1205116","長谷部　康平","2016","PL","NOT_FETCHED_FROM_NPB"
"1205118","西野　勇士","2016","PL","NOT_FETCHED_FROM_NPB"
"1205137","松永　昂大","2016","PL","NOT_FETCHED_FROM_NPB"
"1305115","今江　年晶","2016","PL","NOT_FETCHED_FROM_NPB"
"1305116","大田　阿斗里","2016","PL","NOT_FETCHED_FROM_NPB"
"1305137","大谷　翔平","2016","PL","NOT_FETCHED_FROM_NPB"
"1305139","内田　靖人","2016","PL","NOT_FETCHED_FROM_NPB"
"1405139","森　唯斗","2016","PL","NOT_FETCHED_FROM_NPB"
"1505114","大嶺　祐太","2016","PL","NOT_FETCHED_FROM_NPB"
"1505118","辛島　航","2016","PL","NOT_FETCHED_FROM_NPB"
"1505132","オコエ　瑠偉","2016","PL","NOT_FETCHED_FROM_NPB"
"1505137","金子　侑司","2016","PL","NOT_FETCHED_FROM_NPB"
"1605133","美馬　学","2016","PL","NOT_FETCHED_FROM_NPB"
"1705117","木村　昇吾","2016","PL","NOT_FETCHED_FROM_NPB"
"1705118","坂田　遼","2016","PL","NOT_FETCHED_FROM_NPB"
"1905114","嶋　基宏","2016","PL","NOT_FETCHED_FROM_NPB"
"1905130","佐野　泰雄","2016","PL","NOT_FETCHED_FROM_NPB"
"1905133","斎藤　佑樹","2016","PL","NOT_FETCHED_FROM_NPB"
"3105130","Z.ウィーラー","2016","PL","NOT_FETCHED_FROM_NPB"
"3105132","横尾　俊建","2016","PL","NOT_FETCHED_FROM_NPB"
"3505139","A.デスパイネ","2016","PL","NOT_FETCHED_FROM_NPB"
"3905132","J.ゴームズ","2016","PL","NOT_FETCHED_FROM_NPB"
"11015130","瀬川　隼郎","2016","PL","NOT_FETCHED_FROM_NPB"
"11015132","関谷　亮太","2016","PL","NOT_FETCHED_FROM_NPB"
"11015133","塩見　貴洋","2016","PL","NOT_FETCHED_FROM_NPB"
"11015139","東明　大貴","2016","PL","NOT_FETCHED_FROM_NPB"
