year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
2024,CL,中日ドラゴンズ,,髙橋　宏斗,,1.38,16.9,0.98,12,4,21,143.2,0,569,107,1,34,2,4,130,22,27,0,1,1,0,0.75,22.8,6.0,5,0
2024,CL,読売ジャイアンツ,,菅野　智之,,1.67,15.6,0.95,15,3,24,156.2,0,608,132,6,16,0,4,111,29,31,0,1,1,3,0.833,18.3,2.6,4,0
2024,CL,阪神タイガース,,才木　浩人,,1.83,14.8,1.06,13,3,25,167.2,0,671,140,4,38,2,0,137,34,35,0,3,3,1,0.812,20.4,5.7,4,0
2024,CL,広島東洋カープ,,大瀬良　大地,,1.86,7.8,1.08,6,6,25,155.0,0,627,118,5,49,3,3,98,32,37,0,1,1,0,0.5,15.6,7.8,0,0
2024,CL,読売ジャイアンツ,,戸郷　翔征,,1.95,15.9,0.96,12,8,26,180.0,0,703,129,12,44,3,7,156,39,39,0,3,3,1,0.6,22.2,6.3,3,0
2024,CL,横浜DeNAベイスターズ,,東　克樹,,2.16,15.5,1.05,13,4,26,183.0,0,731,166,11,27,2,6,140,44,45,0,2,2,1,0.765,19.2,3.7,0,0
2024,CL,広島東洋カープ,,床田　寛樹,,2.48,6.8,1.31,11,9,26,167.0,0,693,170,9,48,4,4,95,46,52,0,0,0,0,0.55,13.7,6.9,0,0
2024,CL,広島東洋カープ,,森下　暢仁,,2.56,11.3,1.1,10,10,23,151.2,0,612,137,6,29,3,7,98,43,46,0,1,1,1,0.5,16.0,4.7,2,0
2024,CL,阪神タイガース,,村上　頌樹,,2.58,15.3,1.15,7,11,25,153.2,0,635,143,7,33,2,2,130,44,57,0,0,0,1,0.389,20.5,5.2,5,0
2024,CL,阪神タイガース,,大竹　耕太郎,,2.81,9.9,1.16,11,7,24,144.2,0,587,134,8,33,1,1,91,45,47,0,0,0,0,0.611,15.5,5.6,1,0
2024,CL,読売ジャイアンツ,,山﨑　伊織,,2.81,9.8,1.24,10,6,24,147.1,0,621,140,8,42,1,10,103,46,48,0,1,1,0,0.625,16.6,6.8,2,0
2024,CL,横浜DeNAベイスターズ,,ジャクソン,,2.9,11.9,1.12,8,7,25,143.0,0,587,109,8,51,3,6,121,46,53,0,0,0,0,0.533,20.6,8.7,9,0
2024,CL,中日ドラゴンズ,,小笠原　慎之介,,3.12,10.0,1.2,5,11,24,144.1,0,602,151,9,22,2,4,82,50,59,0,0,0,0,0.312,13.6,3.7,2,0
2024,CL,中日ドラゴンズ,,マルティネス,,1.09,21.7,0.81,2,3,60,58.0,43,217,35,1,12,2,2,59,7,8,9,0,0,0,0.4,27.2,5.5,0,1
2024,CL,広島東洋カープ,,栗林　良吏,,1.96,22.9,0.89,0,6,60,55.0,38,214,33,3,16,2,2,65,12,14,12,0,0,0,0.0,30.4,7.5,3,0
2024,CL,読売ジャイアンツ,,大勢,,0.88,28.6,0.88,1,2,43,41.0,29,161,28,0,8,2,0,54,4,4,6,0,0,0,0.333,33.5,5.0,1,0
2024,CL,横浜DeNAベイスターズ,,森原　康平,,2.43,19.0,1.11,2,6,58,59.2,29,247,54,3,12,4,1,59,16,18,13,0,0,0,0.25,23.9,4.9,0,0
2024,CL,阪神タイガース,,岩崎　優,,2.21,13.4,1.1,4,4,60,57.1,23,231,48,3,15,1,0,46,14,14,21,0,0,0,0.5,19.9,6.5,1,0
2024,CL,阪神タイガース,,ゲラ,,1.55,16.4,1.0,1,4,59,58.0,14,226,47,3,11,1,0,48,10,10,32,0,0,0,0.2,21.2,4.9,2,2
2024,CL,東京ヤクルトスワローズ,,小澤　怜史,,2.56,13.9,1.13,6,6,40,77.2,11,309,64,6,23,2,1,66,22,22,8,0,0,0,0.5,21.4,7.4,4,0
2024,CL,読売ジャイアンツ,,バルドナード,,2.46,15.9,1.33,2,3,58,51.2,9,220,40,1,28,1,0,63,14,15,28,0,0,0,0.4,28.6,12.7,2,0
2024,CL,東京ヤクルトスワローズ,,田口　麗斗,,2.98,9.4,1.3,1,4,41,33.2,7,139,34,2,9,0,1,22,11,14,14,0,0,0,0.2,15.8,6.5,2,0
2024,CL,東京ヤクルトスワローズ,,木澤　尚文,,3.06,11.6,1.32,3,3,55,53.0,5,225,50,4,20,5,0,46,18,19,19,0,0,0,0.5,20.4,8.9,5,0
