year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,player_name,raw_team_name,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率,単打,敬遠,K,盗塁死,GIDP,RC,XR
1939,PRE,東京巨人軍,1003876,吉原　正喜,,89.0,345.0,294.0,38.0,71.0,14.0,1.0,1.0,90.0,25.0,0.0,0.0,7.0,1.0,41.0,0.0,2.0,34.0,0.0,0.241,0.337,0.306,0.643,55.0,0.065,0.09600000000000003,0.402,11.884057971014492,9.855072463768117,1.2058823529411764,0.2692307692307692,0.22815000000000002,439.0,0.20408163265306123,0.5964125560538116,,,,89.0,345.0,294.0,38.0,71.0,14.0,1.0,1.0,90.0,25.0,0.0,,7.0,1.0,41.0,2.0,,,0.241,0.306,0.337,55.0,0.0,,0.0,,30.08955223880597,32.396
1939,PRE,名古屋軍,1003878,吉田　和生,,3.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.167,0.286,0.167,0.45299999999999996,1.0,0.0,0.11899999999999997,0.286,14.285714285714285,42.857142857142854,0.3333333333333333,0.3333333333333333,0.17045,341.6666666666667,0.16666666666666666,0.4,,,,3.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,,,0.167,0.167,0.286,1.0,0.0,,0.0,,0.2857142857142857,0.3400000000000001
1939,PRE,ライオン,11013872,近藤　久,,65.0,108.0,101.0,10.0,25.0,5.0,0.0,0.0,30.0,10.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,4.0,0.0,0.248,0.29,0.297,0.587,20.0,0.04899999999999999,0.04199999999999998,,5.555555555555555,3.7037037037037033,1.5,0.25773195876288657,0.20475,388.99999999999994,0.10891089108910891,0.47368421052631576,,ライオン,,65.0,108.0,101.0,10.0,25.0,5.0,0.0,0.0,30.0,10.0,0.0,,1.0,0.0,6.0,0.0,,,0.248,0.297,0.29,20.0,0.0,,0.0,,8.69158878504673,8.132
1939,PRE,名古屋軍,11013874,西沢　道夫,,32.0,80.0,75.0,2.0,14.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,0.187,0.218,0.2,0.41800000000000004,13.0,0.013000000000000012,0.031,0.231,3.75,6.25,0.6,0.2,0.1481,284.6666666666667,0.05333333333333334,0.29508196721311475,,,,32.0,80.0,75.0,2.0,14.0,1.0,0.0,0.0,15.0,1.0,0.0,,2.0,0.0,3.0,0.0,,,0.187,0.2,0.218,13.0,0.0,,0.0,,3.269230769230769,2.2319999999999984
1939,PRE,名古屋軍,11013876,村瀬　一三,,96.0,398.0,337.0,50.0,70.0,10.0,5.0,1.0,93.0,20.0,0.0,0.0,4.0,3.0,53.0,0.0,1.0,43.0,0.0,0.208,0.315,0.276,0.591,54.0,0.06800000000000003,0.10700000000000001,0.383,13.316582914572864,10.804020100502512,1.2325581395348837,0.23310810810810811,0.21075000000000002,407.0,0.22551928783382788,0.550561797752809,,,,96.0,398.0,337.0,50.0,70.0,10.0,5.0,1.0,93.0,20.0,0.0,,4.0,3.0,53.0,1.0,,,0.208,0.276,0.315,54.0,0.0,,0.0,,29.33076923076923,32.494
1939,PRE,名古屋軍,1103876,磯部　健雄,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,nan,nan,0.0,nan,0.0,0.0,nan,nan,,金　鯱,金　鯱,40.0,47.0,42.0,1.0,9.0,0.0,1.0,0.0,11.0,6.0,0.0,,1.0,0.0,3.0,1.0,12.0,,0.214,0.262,,,0.0,12.0,0.0,,nan,0.0
1939,PRE,西鉄,1103878,井筒　研一,,60.0,182.0,166.0,14.0,29.0,1.0,2.0,0.0,34.0,7.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,17.0,0.0,0.175,0.238,0.205,0.44299999999999995,26.0,0.03,0.063,0.268,7.6923076923076925,9.340659340659341,0.8235294117647058,0.19333333333333333,0.15835,306.33333333333337,0.1144578313253012,0.35036496350364965,,,,60.0,182.0,166.0,14.0,29.0,1.0,2.0,0.0,34.0,7.0,0.0,,1.0,1.0,14.0,0.0,,,0.175,0.205,0.238,26.0,0.0,,0.0,,8.122222222222222,6.9940000000000015
1939,PRE,セネタース,11313872,家村　相太郎,,55.0,145.0,119.0,6.0,16.0,2.0,0.0,0.0,18.0,9.0,0.0,0.0,3.0,1.0,21.0,0.0,1.0,19.0,0.0,0.134,0.268,0.151,0.41900000000000004,14.0,0.016999999999999987,0.134,,14.482758620689657,13.10344827586207,1.105263157894737,0.15841584158415842,0.15835000000000002,318.33333333333337,0.19327731092436976,0.3883495145631068,,セネタース,,55.0,145.0,119.0,6.0,16.0,2.0,0.0,0.0,18.0,9.0,0.0,,3.0,1.0,21.0,1.0,,,0.134,0.151,0.268,14.0,0.0,,0.0,,4.757142857142857,5.605999999999998
1939,PRE,大東京軍,11313878,岩垣　二郎,,52.0,224.0,189.0,17.0,39.0,5.0,0.0,2.0,50.0,10.0,0.0,0.0,2.0,0.0,31.0,0.0,2.0,9.0,0.0,0.206,0.324,0.265,0.589,32.0,0.059000000000000025,0.11800000000000002,0.383,13.839285714285715,4.017857142857143,3.4444444444444446,0.20786516853932585,0.21205000000000002,412.3333333333333,0.2222222222222222,0.5533333333333333,,,,52.0,224.0,189.0,17.0,39.0,5.0,0.0,2.0,50.0,10.0,0.0,,2.0,0.0,31.0,2.0,,,0.206,0.265,0.324,32.0,0.0,,0.0,,15.909090909090908,18.67
1939,PRE,大阪タイガース,11413874,皆川　定之,,88.0,324.0,267.0,40.0,61.0,6.0,1.0,0.0,69.0,20.0,0.0,0.0,13.0,1.0,42.0,0.0,1.0,40.0,0.0,0.228,0.334,0.258,0.5920000000000001,54.0,0.03,0.10600000000000001,0.364,12.962962962962962,12.345679012345679,1.05,0.2675438596491228,0.21480000000000002,420.00000000000006,0.18726591760299627,0.5436893203883495,,,,88.0,324.0,267.0,40.0,61.0,6.0,1.0,0.0,69.0,20.0,0.0,,13.0,1.0,42.0,1.0,,,0.228,0.258,0.334,54.0,0.0,,0.0,,23.0,26.361999999999995
1939,PRE,セネタース,11513872,遠藤　忠二郎,,4.0,16.0,13.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.154,0.312,0.154,0.46599999999999997,2.0,0.0,0.158,0.312,18.75,0.0,nan,0.15384615384615385,0.1789,363.3333333333333,0.23076923076923078,0.45454545454545453,,,,4.0,16.0,13.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,3.0,0.0,,,0.154,0.154,0.312,2.0,0.0,,0.0,,0.625,0.9119999999999999
1939,PRE,南海,11513876,栗生　信夫,,12.0,26.0,24.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.167,0.231,0.167,0.398,4.0,0.0,0.064,0.231,7.6923076923076925,19.230769230769234,0.4,0.21052631578947367,0.1457,286.6666666666667,0.08333333333333333,0.3,,,,12.0,26.0,24.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,0.0,2.0,0.0,,,0.167,0.167,0.231,4.0,0.0,,0.0,,0.9230769230769231,0.7000000000000002
1939,PRE,大東京軍,11513878,菅　利雄,,68.0,183.0,162.0,7.0,31.0,4.0,0.0,2.0,41.0,18.0,0.0,0.0,2.0,1.0,15.0,0.0,3.0,28.0,0.0,0.191,0.271,0.253,0.524,25.0,0.062,0.08000000000000002,0.333,8.19672131147541,15.300546448087433,0.5357142857142857,0.21804511278195488,0.18520000000000003,355.3333333333333,0.15432098765432098,0.45038167938931295,,,,68.0,183.0,162.0,7.0,31.0,4.0,0.0,2.0,41.0,18.0,0.0,,2.0,1.0,15.0,3.0,,,0.191,0.253,0.271,25.0,0.0,,0.0,,10.655367231638419,11.361999999999998
1939,PRE,東京巨人軍,11613872,中島　治康,,96.0,429.0,396.0,57.0,110.0,22.0,8.0,6.0,166.0,58.0,0.0,0.0,0.0,5.0,28.0,0.0,0.0,29.0,0.0,0.278,0.322,0.419,0.741,74.0,0.14099999999999996,0.043999999999999984,0.4629999999999999,6.526806526806526,6.75990675990676,0.9655172413793104,0.28415300546448086,0.24964999999999998,461.6666666666667,0.21212121212121213,0.6783216783216783,,,,96.0,429.0,396.0,57.0,110.0,22.0,8.0,6.0,166.0,58.0,0.0,,0.0,5.0,28.0,0.0,,,0.278,0.419,0.322,74.0,0.0,,0.0,,54.028301886792455,51.012
1939,PRE,ライオン,11713876,玉腰　年男,,85.0,377.0,318.0,35.0,70.0,6.0,8.0,1.0,95.0,19.0,0.0,0.0,6.0,1.0,52.0,0.0,0.0,50.0,0.0,0.22,0.329,0.299,0.628,55.0,0.07899999999999999,0.10900000000000001,,13.793103448275861,13.262599469496022,1.04,0.2574626865671642,0.2228,428.6666666666667,0.24213836477987422,0.592741935483871,,ライオン,,85.0,377.0,318.0,35.0,70.0,6.0,8.0,1.0,95.0,19.0,0.0,,6.0,1.0,52.0,0.0,,,0.22,0.299,0.329,55.0,0.0,,0.0,,31.324324324324323,34.43599999999999
1939,PRE,阪急,11713878,田中　成豪,,45.0,148.0,131.0,15.0,35.0,5.0,0.0,0.0,40.0,17.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,10.0,0.0,0.267,0.319,0.305,0.624,30.0,0.03799999999999998,0.05199999999999999,0.357,6.756756756756757,6.756756756756757,1.0,0.2892561983471074,0.2198,420.6666666666667,0.11450381679389313,0.5208333333333334,,,,45.0,148.0,131.0,15.0,35.0,5.0,0.0,0.0,40.0,17.0,0.0,,7.0,0.0,10.0,0.0,,,0.267,0.305,0.319,30.0,0.0,,0.0,,12.76595744680851,12.492
1939,PRE,阪急,11813872,西村　正夫,,87.0,382.0,304.0,47.0,70.0,5.0,2.0,0.0,79.0,16.0,0.0,0.0,8.0,0.0,70.0,0.0,0.0,23.0,0.0,0.23,0.374,0.26,0.634,63.0,0.03,0.144,0.404,18.32460732984293,6.020942408376963,3.0434782608695654,0.2491103202846975,0.2333,460.6666666666667,0.2598684210526316,0.6367521367521367,,,,87.0,382.0,304.0,47.0,70.0,5.0,2.0,0.0,79.0,16.0,0.0,,8.0,0.0,70.0,0.0,,,0.23,0.26,0.374,63.0,0.0,,0.0,,29.572192513368982,37.348
1939,PRE,東京巨人軍,11913872,倉　信雄,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,-0.29400000000000004
1939,PRE,名古屋軍,11913876,永井　正尚,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,nan,nan,nan,nan,0.0,0.0,nan,nan,,金　鯱,金　鯱,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,nan,0.0
1939,PRE,名古屋軍,11913878,服部　受弘,,68.0,186.0,165.0,16.0,34.0,5.0,0.0,3.0,48.0,11.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,30.0,0.0,0.206,0.292,0.291,0.583,26.0,0.08499999999999999,0.086,0.377,10.75268817204301,16.129032258064516,0.6666666666666666,0.23484848484848486,0.20415,388.99999999999994,0.20606060606060606,0.5190839694656488,,,,68.0,186.0,165.0,16.0,34.0,5.0,0.0,3.0,48.0,11.0,0.0,,1.0,0.0,20.0,0.0,,,0.206,0.291,0.292,26.0,0.0,,0.0,,14.010810810810812,14.682000000000002
1939,PRE,名古屋軍,1203872,瀬井　清,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,nan,nan,0.0,nan,0.0,0.0,nan,nan,,金　鯱,金　鯱,96.0,344.0,282.0,27.0,50.0,4.0,2.0,1.0,61.0,17.0,13.0,,8.0,4.0,49.0,1.0,49.0,,0.177,0.216,,,0.0,49.0,0.0,,nan,0.0
1939,PRE,大阪タイガース,1203874,松広　金一,,32.0,74.0,66.0,8.0,15.0,1.0,1.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.227,0.311,0.273,0.5840000000000001,13.0,0.04600000000000001,0.08399999999999999,0.357,10.81081081081081,12.162162162162163,0.8888888888888888,0.2631578947368421,0.2082,402.0,0.16666666666666666,0.5098039215686274,,,,32.0,74.0,66.0,8.0,15.0,1.0,1.0,0.0,18.0,3.0,0.0,,0.0,0.0,8.0,0.0,,,0.227,0.273,0.311,13.0,0.0,,0.0,,5.594594594594595,5.902
1939,PRE,名古屋軍,1303874,大沢　伸夫,,93.0,398.0,345.0,33.0,107.0,12.0,3.0,2.0,131.0,46.0,0.0,0.0,0.0,2.0,51.0,0.0,0.0,24.0,0.0,0.31,0.397,0.38,0.777,90.0,0.07,0.08700000000000002,,12.814070351758794,6.030150753768844,2.125,0.32710280373831774,0.27365,523.6666666666667,0.21739130434782608,0.7647058823529411,,名古屋,,93.0,398.0,345.0,33.0,107.0,12.0,3.0,2.0,131.0,46.0,0.0,,0.0,2.0,51.0,0.0,,,0.31,0.38,0.397,90.0,0.0,,0.0,,52.26767676767677,53.146
1939,PRE,東京巨人軍,1303876,川上　哲治,,94.0,385.0,343.0,60.0,116.0,17.0,12.0,4.0,169.0,75.0,0.0,0.0,0.0,4.0,37.0,0.0,1.0,19.0,0.0,0.338,0.4,0.493,0.893,83.0,0.15499999999999997,0.062,0.5549999999999999,9.61038961038961,4.935064935064935,1.9473684210526316,0.345679012345679,0.30325,564.3333333333334,0.26239067055393583,0.9118942731277533,,,,94.0,385.0,343.0,60.0,116.0,17.0,12.0,4.0,169.0,75.0,0.0,,0.0,4.0,37.0,1.0,,,0.338,0.493,0.4,83.0,0.0,,0.0,,68.04473684210527,62.27400000000001
1939,PRE,南海,1303878,岡村　俊昭,,88.0,374.0,304.0,44.0,74.0,12.0,3.0,0.0,92.0,38.0,0.0,0.0,8.0,2.0,60.0,0.0,0.0,54.0,0.0,0.243,0.366,0.303,0.669,59.0,0.06,0.123,0.426,16.0427807486631,14.43850267379679,1.1111111111111112,0.29365079365079366,0.24045,466.99999999999994,0.2565789473684211,0.6608695652173913,,,,88.0,374.0,304.0,44.0,74.0,12.0,3.0,0.0,92.0,38.0,0.0,,8.0,2.0,60.0,0.0,,,0.243,0.303,0.366,59.0,0.0,,0.0,,33.86813186813187,38.52
1939,PRE,大阪タイガース,13313872,堀尾　文人,,96.0,436.0,396.0,61.0,98.0,12.0,5.0,7.0,141.0,57.0,0.0,0.0,4.0,1.0,30.0,0.0,5.0,24.0,0.0,0.247,0.308,0.356,0.6639999999999999,74.0,0.10899999999999999,0.061,0.417,6.8807339449541285,5.5045871559633035,1.25,0.24863387978142076,0.2276,426.66666666666663,0.18434343434343434,0.5906040268456376,,,,96.0,436.0,396.0,61.0,98.0,12.0,5.0,7.0,141.0,57.0,0.0,,4.0,1.0,30.0,5.0,,,0.247,0.356,0.308,74.0,0.0,,0.0,,42.36619718309859,43.266
1939,PRE,大阪タイガース,13913872,若林　忠志,,53.0,158.0,143.0,14.0,38.0,3.0,3.0,1.0,50.0,16.0,0.0,0.0,8.0,1.0,6.0,0.0,0.0,7.0,0.0,0.266,0.293,0.35,0.643,31.0,0.08399999999999996,0.02699999999999997,0.3769999999999999,3.79746835443038,4.430379746835443,0.8571428571428571,0.27205882352941174,0.21935,409.66666666666663,0.1258741258741259,0.5333333333333333,,,,53.0,158.0,143.0,14.0,38.0,3.0,3.0,1.0,50.0,16.0,0.0,,8.0,1.0,6.0,0.0,,,0.266,0.35,0.293,31.0,0.0,,0.0,,14.765100671140939,13.910000000000002
