year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,打率,安打,本塁打,打点,試合,打席,打数,単打,二塁打,三塁打,得点,出塁率,長打率,四球,敬遠,死球,三振,塁打,盗塁,盗塁死,犠打,犠飛,併殺打,RC,XR
2017,PL,オリックス・バファローズ,1005113,中島　宏之,H.Nakajima,124.0,489.0,431.0,36.0,123.0,19.0,0.0,9.0,169.0,49.0,0.0,0,0.0,5.0,46.0,0,7.0,93.0,11.0,0.285,0.36,0.392,0.752,95.0,0.10700000000000004,0.07500000000000001,0.467,9.406952965235174,19.018404907975462,0.4946236559139785,0.3413173652694611,0.26,490.6666666666667,0.21345707656612528,0.6959247648902821,0.285,123.0,9.0,49.0,124.0,489.0,431.0,95.0,19.0,0.0,36.0,0.36,0.392,46.0,0,7.0,,169.0,0.0,0,0.0,5.0,,59.876310272536685,61.446
2017,PL,福岡ソフトバンクホークス,11215116,中村　晃,A.Nakamura,143.0,600.0,511.0,66.0,138.0,19.0,2.0,6.0,179.0,42.0,5.0,0,14.0,5.0,67.0,0,3.0,57.0,5.0,0.27,0.355,0.35,0.705,111.0,0.07999999999999996,0.08499999999999996,0.4349999999999999,11.166666666666666,9.5,1.1754385964912282,0.2913907284768212,0.24725,471.66666666666663,0.22113502935420742,0.671957671957672,0.27,138.0,6.0,42.0,143.0,600.0,511.0,111.0,19.0,2.0,66.0,0.355,0.35,67.0,0,3.0,,179.0,5.0,0,14.0,5.0,,63.48615916955017,67.346
2017,PL,北海道日本ハムファイターズ,21225133,西川　遥輝,H.Nishikawa,138.0,623.0,541.0,82.0,160.0,26.0,6.0,9.0,225.0,44.0,5.0,0,6.0,3.0,69.0,0,4.0,103.0,6.0,0.296,0.378,0.416,0.794,119.0,0.12,0.08200000000000002,0.498,11.075441412520064,16.53290529695024,0.6699029126213593,0.34953703703703703,0.2741,516.6666666666666,0.25693160813308685,0.7829457364341085,0.296,160.0,9.0,44.0,138.0,623.0,541.0,119.0,26.0,6.0,82.0,0.378,0.416,69.0,0,4.0,,225.0,5.0,0,6.0,3.0,,84.4672131147541,85.072
2017,PL,北海道日本ハムファイターズ,21625135,松本　剛,G.Matsumoto,115.0,448.0,402.0,46.0,110.0,17.0,0.0,5.0,142.0,33.0,3.0,0,21.0,1.0,21.0,0,3.0,61.0,7.0,0.274,0.314,0.353,0.667,88.0,0.07899999999999996,0.03999999999999998,0.3929999999999999,4.6875,13.616071428571427,0.3442622950819672,0.3115727002967359,0.22955,431.66666666666663,0.13930348258706468,0.5652173913043478,0.274,110.0,5.0,33.0,115.0,448.0,402.0,88.0,17.0,0.0,46.0,0.314,0.353,21.0,0,3.0,,142.0,3.0,0,21.0,1.0,,43.976359338061464,43.284000000000006
2017,PL,東北楽天ゴールデンイーグルス,23325132,J.アマダー,J.Amador,121.0,460.0,417.0,35.0,99.0,9.0,0.0,23.0,177.0,65.0,1.0,0,0.0,2.0,39.0,0,2.0,102.0,18.0,0.237,0.304,0.424,0.728,67.0,0.187,0.067,0.491,8.478260869565217,22.17391304347826,0.38235294117647056,0.2585034013605442,0.24280000000000002,445.33333333333337,0.2829736211031175,0.6517857142857143,0.237,99.0,23.0,65.0,121.0,460.0,417.0,67.0,9.0,0.0,35.0,0.304,0.424,39.0,0,2.0,,177.0,1.0,0,0.0,2.0,,53.56578947368421,55.646
2017,PL,北海道日本ハムファイターズ,23525130,B.レアード,B.Laird,137.0,571.0,503.0,56.0,115.0,18.0,1.0,32.0,231.0,90.0,0.0,0,0.0,7.0,54.0,0,7.0,125.0,18.0,0.229,0.308,0.459,0.767,64.0,0.23,0.07899999999999999,0.538,9.457092819614711,21.891418563922944,0.432,0.23512747875354106,0.25335,460.99999999999994,0.3379721669980119,0.7192118226600985,0.229,115.0,32.0,90.0,137.0,571.0,503.0,64.0,18.0,1.0,56.0,0.308,0.459,54.0,0,7.0,,231.0,0.0,0,0.0,7.0,,70.08797127468581,74.186
2017,PL,東北楽天ゴールデンイーグルス,3105130,Z.ウィーラー,Z.Wheeler,142.0,605.0,542.0,75.0,147.0,27.0,0.0,31.0,267.0,82.0,3.0,0,0.0,3.0,50.0,0,10.0,98.0,14.0,0.271,0.342,0.493,0.835,89.0,0.22199999999999998,0.07100000000000001,0.5640000000000001,8.264462809917356,16.198347107438018,0.5102040816326531,0.27884615384615385,0.27715,506.3333333333333,0.3191881918819188,0.8068459657701712,0.271,147.0,31.0,82.0,142.0,605.0,542.0,89.0,27.0,0.0,75.0,0.342,0.493,50.0,0,10.0,,267.0,3.0,0,0.0,3.0,,88.84966216216216,90.20999999999998
2017,PL,埼玉西武ライオンズ,31135133,秋山　翔吾,S.Akiyama,143.0,659.0,575.0,106.0,185.0,38.0,5.0,25.0,308.0,89.0,5.0,0,0.0,7.0,72.0,0,5.0,97.0,4.0,0.322,0.398,0.536,0.934,117.0,0.21400000000000002,0.07600000000000001,0.6120000000000001,10.925644916540213,14.719271623672231,0.7422680412371134,0.34782608695652173,0.31310000000000004,576.6666666666666,0.34782608695652173,0.9898477157360406,0.322,185.0,25.0,89.0,143.0,659.0,575.0,117.0,38.0,5.0,106.0,0.398,0.536,72.0,0,5.0,,308.0,5.0,0,0.0,7.0,,122.34312210200927,115.15
2017,PL,福岡ソフトバンクホークス,31335131,今宮　健太,K.Imamiya,141.0,623.0,526.0,78.0,139.0,27.0,7.0,14.0,222.0,64.0,4.0,0,52.0,3.0,38.0,0,4.0,93.0,12.0,0.264,0.317,0.422,0.739,91.0,0.15799999999999997,0.05299999999999999,0.475,6.099518459069021,14.92776886035313,0.40860215053763443,0.2962085308056872,0.24814999999999998,457.6666666666667,0.2376425855513308,0.6716791979949874,0.264,139.0,14.0,64.0,141.0,623.0,526.0,91.0,27.0,7.0,78.0,0.317,0.422,38.0,0,4.0,,222.0,4.0,0,52.0,3.0,,69.67021276595744,69.03399999999999
2017,PL,福岡ソフトバンクホークス,31835133,柳田　悠岐,Y.Yanagita,130.0,551.0,448.0,95.0,139.0,30.0,1.0,31.0,264.0,99.0,7.0,0,0.0,7.0,89.0,0,7.0,123.0,6.0,0.31,0.426,0.589,1.015,77.0,0.27899999999999997,0.11599999999999999,0.705,16.152450090744104,22.323049001814883,0.7235772357723578,0.3588039867109635,0.33895,622.3333333333333,0.49330357142857145,1.1650793650793652,0.31,139.0,31.0,99.0,130.0,551.0,448.0,77.0,30.0,1.0,95.0,0.426,0.589,89.0,0,7.0,,264.0,7.0,0,0.0,7.0,,112.08938547486034,108.438
