year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1978,CL,読売ジャイアンツ,71173824,浅野　啓司,,0.0,-7.8,1.99,2,3,23,45.2,0,206,45,0,45,,2,29,0,0,,,0,0,0.4,14.1,21.8,0,21
1978,CL,読売ジャイアンツ,01303849,小俣　進,,0.16,-12.4,2.05,2,1,29,57.1,0,249,57,0,60,,3,29,1,1,,,0,0,0.667,11.6,24.1,0,28
1978,CL,読売ジャイアンツ,31333845,加藤　初,,0.06,-12.4,1.93,8,5,34,157.0,3,661,157,,146,,17,64,1,5,,,4,0,0.615,9.7,22.1,8,114
1978,CL,読売ジャイアンツ,71573847,小林　繁,,0.05,-12.8,1.92,13,12,43,191.1,2,805,191,0,176,,23,73,1,3,,,5,0,0.52,9.1,21.9,12,130
1978,CL,読売ジャイアンツ,61363844,定岡　正二,,0.0,-45.5,3.5,0,0,2,2.0,0,11,2,,5,,1,0,0,0,,,0,0,0.0,0.0,45.5,0,1
1978,CL,読売ジャイアンツ,51353840,塩月　勝義,,0.0,-13.3,1.75,0,0,2,4.0,0,15,4,,3,,0,1,0,0,,,0,0,0.0,6.7,20.0,0,0
1978,CL,読売ジャイアンツ,91593846,角　三男,,0.0,0.2,1.68,5,7,60,112.2,7,477,112,0,76,,6,77,0,1,,,0,0,0.417,16.1,15.9,6,89
1978,CL,読売ジャイアンツ,21523842,田村　勲,,0.0,-9.1,1.99,1,0,16,24.1,0,110,24,0,24,,1,14,0,1,,,0,0,1.0,12.7,21.8,5,12
1978,CL,読売ジャイアンツ,91093843,新浦　寿夫,,0.05,-10.9,1.85,15,7,63,189.0,15,777,189,,160,,21,75,1,3,,,5,0,0.682,9.7,20.6,5,152
1978,CL,読売ジャイアンツ,91793842,西本　聖,,0.0,-17.0,2.05,4,3,56,129.1,2,553,129,0,136,,9,42,0,8,,,2,0,0.571,7.6,24.6,2,64
1978,CL,読売ジャイアンツ,01903844,藤城　和明,,0.0,7.1,1.67,0,0,2,3.0,0,14,3,,2,,1,3,0,0,,,0,0,0.0,21.4,14.3,0,1
1978,CL,読売ジャイアンツ,91093822,堀内　恒夫,,0.0,-15.8,1.95,12,9,35,201.0,0,829,201,,190,,22,59,0,1,,,7,3,0.571,7.1,22.9,3,113
1978,CL,読売ジャイアンツ,71073842,Ｃ．ライト,,0.0,-5.6,1.76,3,2,7,38.0,0,160,38,,29,,6,20,0,0,,,0,0,0.6,12.5,18.1,2,9
