year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1989,PL,大阪近鉄バファローズ,51153864,阿波野　秀幸,,0.0,-11.2,1.79,19,8,29,235.2,1,955,235,0,187,,25,80,0,4,,,21,5,0.704,8.4,19.6,4,183
1989,PL,大阪近鉄バファローズ,35433868,赤堀　元之,,0.0,-8.6,2.29,0,1,9,7.0,0,35,7,,9,,0,6,0,1,,,0,0,0.0,17.1,25.7,0,2
1989,PL,大阪近鉄バファローズ,11313863,石本　貴昭,,0.0,-11.6,2.25,1,3,14,30.2,0,147,30,0,38,,7,21,0,1,,,0,0,0.25,14.3,25.9,0,12
1989,PL,大阪近鉄バファローズ,91193864,池上　誠一,,0.0,-12.5,2.07,3,0,20,39.2,0,176,39,0,42,,4,20,0,0,,,0,0,1.0,11.4,23.9,1,33
1989,PL,大阪近鉄バファローズ,31333869,小野　和義,,0.0,-14.5,1.93,12,9,25,180.1,1,744,180,0,167,,23,59,0,2,,,13,1,0.571,7.9,22.4,1,149
1989,PL,大阪近鉄バファローズ,61363867,加藤　哲郎,,0.0,-11.8,2.04,7,2,24,94.0,1,416,94,,98,,11,49,0,5,,,2,1,0.778,11.8,23.6,3,61
1989,PL,大阪近鉄バファローズ,51453866,木下　文信,,0.0,-0.8,1.75,0,0,21,29.2,0,131,29,0,22,,3,21,0,0,,,0,0,0.0,16.0,16.8,2,32
1989,PL,大阪近鉄バファローズ,81583860,佐々木　修,,0.0,-22.9,2.34,1,2,20,43.1,0,192,43,0,58,,10,14,0,0,,,0,0,0.333,7.3,30.2,2,18
1989,PL,大阪近鉄バファローズ,31733860,佐藤　秀明,,0.0,-20.4,2.09,7,3,47,81.2,4,339,81,0,89,,4,20,0,0,,,0,0,0.7,5.9,26.3,2,34
1989,PL,大阪近鉄バファローズ,31933863,谷崎　浩二,,0.0,-5.6,2.25,0,0,4,10.2,0,54,10,0,13,,2,10,0,0,,,0,0,0.0,18.5,24.1,0,7
1989,PL,大阪近鉄バファローズ,71473866,高柳　出己,,0.0,-19.5,2.22,3,5,16,67.1,0,298,67,0,82,,13,24,0,1,,,1,1,0.375,8.1,27.5,3,39
1989,PL,大阪近鉄バファローズ,11713840,村田　辰美,,0.0,-18.0,2.21,4,6,14,67.1,0,300,67,0,81,,12,27,0,0,,,0,0,0.4,9.0,27.0,4,25
