year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,player_name,raw_team_name,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率,単打,敬遠,K,盗塁死,GIDP,RC,XR
1949,PRE,名古屋ドラゴンズ,11013874,西沢　道夫,,136.0,604.0,554.0,91.0,171.0,26.0,3.0,37.0,314.0,114.0,2.0,0.0,0.0,0.0,49.0,0.0,1.0,43.0,0.0,0.309,0.366,0.567,0.9329999999999999,105.0,0.25799999999999995,0.056999999999999995,0.6239999999999999,8.112582781456954,7.119205298013245,1.1395348837209303,0.28270042194092826,0.30645,554.9999999999999,0.35018050541516244,0.9556135770234987,,,,136.0,604.0,554.0,91.0,171.0,26.0,3.0,37.0,314.0,114.0,2.0,,0.0,0.0,49.0,1.0,,,0.309,0.567,0.366,105.0,0.0,,0.0,,114.56053067993366,106.94600000000003
1949,PRE,阪神タイガース,11013895,安居　玉一,,117.0,454.0,430.0,39.0,121.0,23.0,2.0,7.0,169.0,59.0,6.0,0.0,5.0,0.0,19.0,0.0,0.0,29.0,0.0,0.281,0.312,0.393,0.7050000000000001,89.0,0.11199999999999999,0.030999999999999972,0.424,4.185022026431718,6.387665198237885,0.6551724137931034,0.2893401015228426,0.23865,443.0,0.1697674418604651,0.627831715210356,,,,117.0,454.0,430.0,39.0,121.0,23.0,2.0,7.0,169.0,59.0,6.0,,5.0,0.0,19.0,0.0,,,0.281,0.393,0.312,89.0,0.0,,0.0,,52.69487750556793,50.288
1949,PRE,大映スターズ,11413874,皆川　定之,,138.0,596.0,505.0,80.0,90.0,17.0,1.0,6.0,127.0,30.0,7.0,0.0,6.0,0.0,80.0,0.0,4.0,70.0,0.0,0.178,0.295,0.251,0.546,66.0,0.07300000000000001,0.11699999999999999,0.368,13.422818791946309,11.74496644295302,1.1428571428571428,0.1958041958041958,0.1955,378.66666666666663,0.24554455445544554,0.5253012048192771,,,,138.0,596.0,505.0,80.0,90.0,17.0,1.0,6.0,127.0,30.0,7.0,,6.0,0.0,80.0,4.0,,,0.178,0.251,0.295,66.0,0.0,,0.0,,36.9059829059829,43.230000000000004
1949,PRE,阪神タイガース,11513896,後藤　次男,,125.0,499.0,473.0,87.0,142.0,16.0,4.0,10.0,196.0,40.0,12.0,0.0,5.0,0.0,20.0,0.0,1.0,18.0,0.0,0.3,0.33,0.414,0.744,112.0,0.11399999999999999,0.030000000000000027,0.444,4.008016032064128,3.6072144288577155,1.1111111111111112,0.2966292134831461,0.252,468.0,0.18181818181818182,0.6918429003021148,,,,125.0,499.0,473.0,87.0,142.0,16.0,4.0,10.0,196.0,40.0,12.0,,5.0,0.0,20.0,1.0,,,0.3,0.414,0.33,112.0,0.0,,0.0,,64.40567951318458,62.731999999999985
1949,PRE,大映スターズ,11913874,塚本　博睦,,113.0,486.0,442.0,75.0,122.0,26.0,5.0,8.0,182.0,39.0,9.0,0.0,2.0,0.0,42.0,0.0,0.0,26.0,0.0,0.276,0.339,0.412,0.751,83.0,0.13599999999999995,0.063,0.475,8.641975308641975,5.349794238683128,1.6153846153846154,0.27941176470588236,0.25555,476.33333333333337,0.251131221719457,0.728125,,,,113.0,486.0,442.0,75.0,122.0,26.0,5.0,8.0,182.0,39.0,9.0,,2.0,0.0,42.0,0.0,,,0.276,0.412,0.339,83.0,0.0,,0.0,,61.66942148760331,61.06
1949,PRE,大映スターズ,1303874,大沢　伸夫,,134.0,561.0,493.0,57.0,140.0,19.0,3.0,5.0,180.0,70.0,5.0,0.0,1.0,0.0,66.0,0.0,1.0,39.0,0.0,0.284,0.37,0.365,0.735,113.0,0.08100000000000002,0.08600000000000002,0.451,11.76470588235294,6.951871657754011,1.6923076923076923,0.30066815144766146,0.25775000000000003,491.66666666666663,0.22515212981744423,0.7138810198300283,,,,134.0,561.0,493.0,57.0,140.0,19.0,3.0,5.0,180.0,70.0,5.0,,1.0,0.0,66.0,1.0,,,0.284,0.365,0.37,113.0,0.0,,0.0,,66.33273703041145,68.91600000000003
1949,PRE,読売ジャイアンツ,1303876,川上　哲治,,134.0,597.0,545.0,84.0,180.0,36.0,10.0,24.0,308.0,129.0,3.0,0.0,0.0,0.0,49.0,0.0,2.0,24.0,0.0,0.33,0.388,0.565,0.953,110.0,0.23499999999999993,0.057999999999999996,0.623,8.207705192629817,4.0201005025125625,2.0416666666666665,0.31388329979879276,0.31584999999999996,576.3333333333334,0.3302752293577982,0.9917808219178083,,,,134.0,597.0,545.0,84.0,180.0,36.0,10.0,24.0,308.0,129.0,3.0,,0.0,0.0,49.0,2.0,,,0.33,0.565,0.388,110.0,0.0,,0.0,,118.74074074074075,107.47999999999999
1949,PRE,名古屋ドラゴンズ,1403872,坪内　道典,,137.0,641.0,597.0,83.0,177.0,31.0,4.0,10.0,246.0,59.0,15.0,0.0,2.0,0.0,30.0,0.0,12.0,32.0,0.0,0.296,0.343,0.412,0.755,132.0,0.11599999999999999,0.04700000000000004,0.459,4.6801872074882995,4.99219968798752,0.9375,0.3009009009009009,0.25735,480.33333333333337,0.19095477386934673,0.7214285714285714,,,,137.0,641.0,597.0,83.0,177.0,31.0,4.0,10.0,246.0,59.0,15.0,,2.0,0.0,30.0,12.0,,,0.296,0.412,0.343,132.0,0.0,,0.0,,81.2153110047847,82.28
1949,PRE,読売ジャイアンツ,1503897,萩原　寛,,128.0,496.0,468.0,61.0,129.0,18.0,7.0,6.0,179.0,47.0,10.0,0.0,5.0,0.0,23.0,0.0,0.0,38.0,0.0,0.276,0.31,0.382,0.692,98.0,0.10599999999999998,0.033999999999999975,0.416,4.637096774193548,7.661290322580645,0.6052631578947368,0.29009433962264153,0.23500000000000001,437.33333333333337,0.17735042735042736,0.6253687315634219,,,,128.0,496.0,468.0,61.0,129.0,18.0,7.0,6.0,179.0,47.0,10.0,,5.0,0.0,23.0,0.0,,,0.276,0.382,0.31,98.0,0.0,,0.0,,55.413441955193484,54.047999999999995
1949,PRE,阪神タイガース,1703896,別当　薫,,137.0,622.0,572.0,129.0,184.0,28.0,6.0,39.0,341.0,126.0,2.0,0.0,0.0,0.0,48.0,0.0,2.0,44.0,0.0,0.322,0.376,0.596,0.972,111.0,0.27399999999999997,0.05399999999999999,0.6499999999999999,7.717041800643088,7.07395498392283,1.0909090909090908,0.2965235173824131,0.31820000000000004,574.6666666666666,0.3618881118881119,1.0128865979381443,,,,137.0,622.0,572.0,129.0,184.0,28.0,6.0,39.0,341.0,126.0,2.0,,0.0,0.0,48.0,2.0,,,0.322,0.596,0.376,111.0,0.0,,0.0,,127.6,116.89600000000002
