year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1962,CL,読売ジャイアンツ,61163808,伊藤　芳明,,0.07,-10.2,1.88,4,5,39,123.0,,520,123,,108,,9,55,1,5,,,3,1,0.444,10.6,20.8,2,96
1962,CL,読売ジャイアンツ,11013825,柴田　勲,,0.0,-22.6,2.45,0,2,6,11.0,,53,11,,16,,5,4,0,0,,,0,0,0.0,7.5,30.2,1,9
1962,CL,読売ジャイアンツ,51053825,城之内　邦雄,,0.0,-13.3,1.74,24,12,56,280.2,,1091,280,0,207,,11,62,0,3,,,14,5,0.667,5.7,19.0,8,173
1962,CL,読売ジャイアンツ,41943823,高橋　明,,0.0,-23.5,2.2,0,2,11,23.2,,102,23,0,28,,1,4,0,1,,,0,0,0.0,3.9,27.5,1,12
1962,CL,読売ジャイアンツ,61963823,高橋　栄一郎,,0.0,-12.0,2.56,0,0,7,9.0,,50,9,,14,,3,8,0,0,,,0,0,0.0,16.0,28.0,1,8
1962,CL,読売ジャイアンツ,81983804,中村　稔,,0.0,-11.7,1.71,9,12,52,212.1,,819,212,0,150,,14,54,0,0,,,6,2,0.429,6.6,18.3,7,133
1962,CL,読売ジャイアンツ,41243804,藤田　元司,,0.0,-13.3,1.83,13,11,42,199.2,,805,199,0,165,,9,58,0,5,,,6,2,0.542,7.2,20.5,4,103
1962,CL,読売ジャイアンツ,23323800,堀内　庄,,0.0,-10.9,1.66,6,8,35,112.2,,430,112,0,74,,5,27,0,2,,,1,0,0.429,6.3,17.2,1,83
1962,CL,読売ジャイアンツ,11213821,堀本　律雄,,0.0,-15.0,1.94,7,6,26,109.0,,452,109,,102,,11,34,0,0,,,2,2,0.538,7.5,22.6,0,58
1962,CL,読売ジャイアンツ,91893825,益田　昭雄,,0.0,-16.0,2.0,0,0,3,6.0,,25,6,,6,,0,2,0,0,,,0,0,0.0,8.0,24.0,0,3
1962,CL,読売ジャイアンツ,33133825,宮田　征典,,0.0,-18.3,1.87,2,3,28,74.2,,295,74,0,65,,6,11,0,1,,,1,0,0.4,3.7,22.0,0,46
1962,CL,読売ジャイアンツ,61463823,村瀬　広基,,0.0,-13.8,1.71,2,2,19,56.1,,218,56,0,40,,5,10,0,0,,,1,1,0.5,4.6,18.3,6,23
1962,CL,読売ジャイアンツ,51653823,山崎　正之,,0.0,-16.4,2.03,0,0,11,17.2,,73,17,0,18,,1,6,0,0,,,0,0,0.0,8.2,24.7,0,7
1962,CL,広島東洋カープ,31333825,池田　英俊,,0.0,-14.3,1.83,16,16,57,236.0,,939,236,,197,,12,63,0,4,,,12,6,0.5,6.7,21.0,3,152
1962,CL,広島東洋カープ,61363802,鵜狩　好応,,0.0,-20.2,2.11,1,5,23,61.0,,257,61,,68,,9,16,0,0,,,1,0,0.167,6.2,26.5,0,16
1962,CL,広島東洋カープ,41343808,大石　清,,0.0,-12.3,1.8,20,18,58,331.1,,1343,331,0,265,,30,100,0,3,,,21,3,0.526,7.4,19.7,13,209
