year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,player_name,raw_team_name,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率,単打,敬遠,K,盗塁死,GIDP,RC,XR
1944,PRE,東京巨人軍,11313897,近藤　貞雄,,35.0,142.0,131.0,10.0,23.0,3.0,0.0,1.0,29.0,8.0,5.0,0.0,3.0,0.0,7.0,0.0,1.0,8.0,0.0,0.176,0.223,0.221,0.444,19.0,0.04500000000000001,0.047000000000000014,0.268,4.929577464788732,5.633802816901409,0.875,0.18032786885245902,0.15560000000000002,296.6666666666667,0.13740458015267176,0.3888888888888889,,,,35.0,142.0,131.0,10.0,23.0,3.0,0.0,1.0,29.0,8.0,5.0,,3.0,0.0,7.0,1.0,,,0.176,0.221,0.223,19.0,0.0,,0.0,,6.304347826086956,6.056000000000001
1944,PRE,阪急,11313899,坂井　豊司,,30.0,120.0,100.0,10.0,24.0,3.0,0.0,0.0,27.0,7.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,6.0,0.0,0.24,0.356,0.27,0.626,21.0,0.030000000000000027,0.11599999999999999,0.386,15.0,5.0,3.0,0.2553191489361702,0.2277,446.0,0.21,0.5921052631578947,,,,30.0,120.0,100.0,10.0,24.0,3.0,0.0,0.0,27.0,7.0,0.0,,2.0,0.0,18.0,0.0,,,0.24,0.27,0.356,21.0,0.0,,0.0,,9.610169491525424,11.152000000000001
1944,PRE,阪急,11513897,遠山　晴富,,15.0,31.0,29.0,2.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.138,0.194,0.138,0.332,4.0,0.0,0.055999999999999994,0.194,6.451612903225806,3.225806451612903,2.0,0.14285714285714285,0.1218,240.00000000000003,0.06896551724137931,0.24,,,,15.0,31.0,29.0,2.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,,0.0,0.0,2.0,0.0,,,0.138,0.138,0.194,4.0,0.0,,0.0,,0.7741935483870968,0.20999999999999996
1944,PRE,阪急,11813872,西村　正夫,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,0.0,0.0,nan,nan,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,nan,0.0
1944,PRE,大阪タイガース,11913874,塚本　博睦,,31.0,147.0,120.0,24.0,31.0,1.0,2.0,0.0,36.0,11.0,1.0,0.0,7.0,0.0,19.0,0.0,1.0,8.0,0.0,0.258,0.364,0.3,0.6639999999999999,28.0,0.04199999999999998,0.10599999999999998,0.4059999999999999,12.925170068027212,5.442176870748299,2.375,0.2767857142857143,0.2388,463.99999999999994,0.20833333333333334,0.6404494382022472,,,,31.0,147.0,120.0,24.0,31.0,1.0,2.0,0.0,36.0,11.0,1.0,,7.0,0.0,19.0,1.0,,,0.258,0.3,0.364,28.0,0.0,,0.0,,12.949640287769784,14.858000000000002
1944,PRE,東京巨人軍,1303899,杉江　繁雄,,29.0,110.0,90.0,12.0,16.0,2.0,0.0,0.0,18.0,6.0,2.0,0.0,3.0,0.0,17.0,0.0,0.0,10.0,0.0,0.178,0.308,0.2,0.508,14.0,0.02200000000000002,0.13,0.33,15.454545454545453,9.090909090909092,1.7,0.2,0.1886,374.66666666666663,0.23333333333333334,0.5,,,,29.0,110.0,90.0,12.0,16.0,2.0,0.0,0.0,18.0,6.0,2.0,,3.0,0.0,17.0,0.0,,,0.178,0.2,0.308,14.0,0.0,,0.0,,5.5514018691588785,7.1579999999999995
1944,PRE,大阪タイガース,13913872,若林　忠志,,32.0,115.0,93.0,14.0,25.0,9.0,1.0,0.0,36.0,15.0,3.0,0.0,7.0,0.0,14.0,0.0,1.0,8.0,0.0,0.269,0.37,0.387,0.757,15.0,0.118,0.10099999999999998,0.488,12.173913043478262,6.956521739130435,1.75,0.29411764705882354,0.26325,499.0,0.3010752688172043,0.7941176470588235,,,,32.0,115.0,93.0,14.0,25.0,9.0,1.0,0.0,36.0,15.0,3.0,,7.0,0.0,14.0,1.0,,,0.269,0.387,0.37,15.0,0.0,,0.0,,13.121495327102803,13.845999999999997
1944,PRE,朝日,1403872,坪内　道典,,35.0,155.0,136.0,22.0,46.0,11.0,2.0,0.0,61.0,11.0,1.0,0.0,4.0,0.0,14.0,0.0,1.0,4.0,0.0,0.338,0.404,0.449,0.853,33.0,0.11099999999999999,0.066,,9.032258064516128,2.5806451612903225,3.5,0.3484848484848485,0.29405000000000003,553.6666666666667,0.22058823529411764,0.8555555555555555,,朝　日,,35.0,155.0,136.0,22.0,46.0,11.0,2.0,0.0,61.0,11.0,1.0,,4.0,0.0,14.0,1.0,,,0.338,0.449,0.404,33.0,0.0,,0.0,,24.4,22.81
1944,PRE,東京巨人軍,1503897,萩原　寛,,32.0,142.0,129.0,20.0,42.0,7.0,1.0,0.0,51.0,10.0,5.0,0.0,4.0,0.0,9.0,0.0,0.0,8.0,0.0,0.326,0.37,0.395,0.765,34.0,0.069,0.043999999999999984,0.439,6.338028169014084,5.633802816901409,1.125,0.34710743801652894,0.26525,501.6666666666667,0.17829457364341086,0.7471264367816092,,,,32.0,142.0,129.0,20.0,42.0,7.0,1.0,0.0,51.0,10.0,5.0,,4.0,0.0,9.0,0.0,,,0.326,0.395,0.37,34.0,0.0,,0.0,,18.847826086956523,18.423999999999996
1944,PRE,東京巨人軍,1503899,渡部　弘,,24.0,81.0,70.0,5.0,12.0,1.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.171,0.284,0.186,0.47,11.0,0.014999999999999986,0.11299999999999996,0.2989999999999999,13.580246913580247,4.938271604938271,2.75,0.18181818181818182,0.1743,346.0,0.17142857142857143,0.41379310344827586,,,,24.0,81.0,70.0,5.0,12.0,1.0,0.0,0.0,13.0,6.0,0.0,,0.0,0.0,11.0,0.0,,,0.171,0.186,0.284,11.0,0.0,,0.0,,3.691358024691358,4.1659999999999995
