year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1984,CL,読売ジャイアンツ,71173824,浅野　啓司,,0.0,-17.5,2.04,0,0,18,24.0,0,97,24,,25,,2,8,0,0,,,0,0,0.0,8.2,25.8,0,7
1984,CL,読売ジャイアンツ,91193848,江川　卓,,0.0,-16.4,2.0,15,5,28,186.0,0,782,186,,186,,20,58,0,0,,,13,3,0.75,7.4,23.8,3,112
1984,CL,読売ジャイアンツ,31333845,加藤　初,,0.06,-13.0,1.92,10,7,25,152.2,0,648,152,0,140,,19,56,1,3,,,3,1,0.588,8.6,21.6,2,95
1984,CL,読売ジャイアンツ,71373848,鹿取　義隆,,0.0,-12.8,1.78,4,3,48,88.0,6,345,88,,69,,11,25,0,1,,,0,0,0.571,7.2,20.0,1,58
1984,CL,読売ジャイアンツ,61363844,定岡　正二,,0.0,-17.0,2.05,5,10,32,114.0,1,488,114,,120,,17,37,0,2,,,0,0,0.333,7.6,24.6,3,68
1984,CL,読売ジャイアンツ,81583869,斎藤　雅樹,,0.0,-13.0,1.82,4,0,17,44.0,0,177,44,,36,,3,13,0,1,,,0,0,1.0,7.3,20.3,4,43
1984,CL,読売ジャイアンツ,91593846,角　三男,,0.15,-5.2,1.75,3,4,49,58.2,14,251,58,0,44,,7,31,1,3,,,0,0,0.429,12.4,17.5,4,51
1984,CL,読売ジャイアンツ,01503848,鈴木　弘規,,0.0,-2.4,1.7,0,0,6,10.0,0,41,10,,7,,1,6,0,0,,,0,0,0.0,14.6,17.1,0,3
1984,CL,読売ジャイアンツ,11713844,土居　正史,,0.0,-28.6,4.0,0,0,1,1.0,0,7,1,,3,,1,1,0,0,,,0,0,0.0,14.3,42.9,0,0
1984,CL,読売ジャイアンツ,11013867,中条　善伸,,0.0,-9.8,1.95,0,1,21,24.1,0,102,24,0,23,,1,13,0,1,,,0,0,0.0,12.7,22.5,2,20
1984,CL,読売ジャイアンツ,91793842,西本　聖,,0.0,-17.7,1.97,15,11,31,224.2,0,923,224,0,218,,24,55,0,0,,,17,2,0.577,6.0,23.6,2,91
1984,CL,読売ジャイアンツ,81083867,橋本　敬司,,0.0,2.3,1.67,3,4,28,70.2,0,311,70,0,47,,9,54,0,1,,,1,0,0.429,17.4,15.1,2,54
1984,CL,読売ジャイアンツ,31433867,槙原　寛己,,0.0,-11.0,1.98,8,9,27,145.2,0,646,145,0,143,,20,72,0,6,,,5,2,0.471,11.1,22.1,4,114
1984,CL,読売ジャイアンツ,21223869,水野　雄仁,,0.0,-10.9,2.45,0,0,7,10.2,0,55,10,0,15,,2,9,0,0,,,0,0,0.0,16.4,27.3,0,9
1984,CL,中日ドラゴンズ,51153842,青山　久人,,0.0,-6.7,2.0,0,0,2,3.0,0,15,3,,3,,0,2,0,0,,,0,0,0.0,13.3,20.0,0,1
1984,CL,中日ドラゴンズ,61163867,市村　則紀,,0.0,-14.4,2.0,1,0,27,23.0,0,104,23,,23,,5,8,0,0,,,0,0,1.0,7.7,22.1,3,13
1984,CL,中日ドラゴンズ,01103861,牛島　和彦,,0.0,-11.4,1.8,3,6,50,75.2,29,307,75,0,60,,6,25,0,1,,,0,0,0.333,8.1,19.5,1,67
1984,CL,中日ドラゴンズ,81383863,郭　源治,,0.0,-13.8,1.94,13,11,34,216.0,0,912,216,,202,,27,76,0,2,,,11,2,0.542,8.3,22.1,2,177
1984,CL,中日ドラゴンズ,01303869,鹿島　忠,,0.0,-13.3,2.07,0,1,7,14.0,0,60,14,,15,,0,7,0,0,,,0,0,0.0,11.7,25.0,0,8
1984,CL,中日ドラゴンズ,21523867,桑田　茂,,0.0,-12.8,2.19,0,2,14,16.0,1,78,16,,19,,2,9,0,0,,,0,0,0.0,11.5,24.4,3,7
1984,CL,中日ドラゴンズ,51553869,倉田　邦房,,0.0,-9.6,1.86,2,0,24,37.1,0,157,37,0,32,,6,17,0,1,,,0,0,1.0,10.8,20.4,0,20
1984,CL,中日ドラゴンズ,31533846,小松　辰雄,,0.0,-13.6,1.89,11,6,29,186.0,2,786,186,,166,,27,59,0,1,,,11,2,0.647,7.5,21.1,6,168
1984,CL,中日ドラゴンズ,41543847,鈴木　孝政,,0.0,-22.5,2.14,16,8,28,168.0,0,706,168,,192,,24,33,0,1,,,9,2,0.667,4.7,27.2,0,60
1984,CL,中日ドラゴンズ,21723863,曽田　康二,,0.0,0.0,1.18,0,0,5,5.1,0,18,5,0,1,,1,1,0,0,,,0,0,0.0,5.6,5.6,0,6
1984,CL,中日ドラゴンズ,81583848,高橋　三千丈,,2.0,33.3,,0,0,1,0.0,0,3,,0,1,,0,2,0,0,,,0,0,0.0,66.7,33.3,0,0
1984,CL,中日ドラゴンズ,91993845,堂上　照,,0.0,-14.1,2.06,8,1,40,85.0,0,375,85,,90,,14,37,0,0,,,0,0,0.889,9.9,24.0,5,34
1984,CL,中日ドラゴンズ,91093869,仁村　徹,,0.0,28.6,0.83,1,0,1,1.2,0,7,1,0,0,,0,2,0,0,,,0,0,1.0,28.6,0.0,0,0
1984,CL,中日ドラゴンズ,21023869,浜田　一夫,,0.0,0.0,1.78,0,0,7,9.0,0,40,9,,7,,2,7,0,0,,,0,0,0.0,17.5,17.5,0,10
1984,CL,中日ドラゴンズ,61063869,平沼　定晴,,0.0,-24.1,2.88,0,0,4,5.2,0,29,5,0,10,,1,3,0,1,,,0,0,0.0,10.3,34.5,0,2
1984,CL,中日ドラゴンズ,61763848,藤沢　公也,,0.0,-13.6,2.07,2,2,24,39.1,0,176,39,0,42,,3,18,0,0,,,0,0,0.5,10.2,23.9,1,30
1984,CL,中日ドラゴンズ,71273845,三沢　淳,,0.0,-15.6,2.23,3,3,30,42.1,1,192,42,0,52,,4,22,0,1,,,0,0,0.5,11.5,27.1,1,16
1984,CL,中日ドラゴンズ,21923848,都　裕次郎,,0.0,-17.9,2.07,13,8,34,187.2,1,803,187,0,201,,34,57,0,1,,,5,1,0.619,7.1,25.0,4,96
1984,CL,中日ドラゴンズ,11213828,安木　祥二,,0.0,-21.1,2.31,0,1,26,32.1,0,147,32,0,42,,5,11,0,0,,,0,0,0.0,7.5,28.6,1,13
1984,CL,阪神タイガース,41143843,池内　豊,,0.0,-19.0,2.05,2,2,33,37.0,0,158,37,,39,,7,9,0,0,,,0,0,0.5,5.7,24.7,0,19
1984,CL,阪神タイガース,71173846,伊藤　宏光,,0.06,-18.0,2.14,4,11,32,150.2,2,660,150,0,171,,24,52,1,1,,,3,0,0.267,7.9,25.9,5,80
1984,CL,阪神タイガース,61163869,池田　親興,,0.0,-10.7,1.93,9,8,29,152.1,0,644,152,0,142,,16,73,0,3,,,4,2,0.529,11.3,22.0,5,96
1984,CL,阪神タイガース,11313867,Ｒ．オルセン,,0.0,-9.0,1.93,2,9,29,98.2,0,431,98,0,92,,20,53,0,6,,,0,0,0.182,12.3,21.3,4,57
1984,CL,阪神タイガース,61363869,川原　新治,,0.0,-13.5,1.74,1,0,7,9.2,0,37,9,0,7,,0,2,0,0,,,0,0,1.0,5.4,18.9,0,3
1984,CL,阪神タイガース,41343846,工藤　一彦,,0.0,-19.8,2.14,7,5,25,102.1,0,445,102,0,117,,19,29,0,1,,,3,1,0.583,6.5,26.3,1,39
1984,CL,阪神タイガース,21923863,中田　良弘,,0.0,-20.1,2.25,4,0,30,47.2,0,209,47,0,59,,7,17,0,2,,,0,0,1.0,8.1,28.2,0,23
1984,CL,阪神タイガース,61963869,中西　清起,,0.0,-15.8,2.18,1,6,33,67.1,0,304,67,0,79,,10,31,0,3,,,0,0,0.143,10.2,26.0,0,50
1984,CL,阪神タイガース,71973828,野村　収,,0.11,-24.9,2.3,2,5,43,79.2,0,357,79,0,103,,10,14,1,0,,,0,0,0.286,3.9,28.9,2,38
1984,CL,阪神タイガース,41743848,福間　納,,0.0,-16.7,2.05,4,2,77,119.1,1,516,119,0,125,,9,39,0,0,,,0,0,0.667,7.6,24.2,3,56
1984,CL,阪神タイガース,41943865,福家　雅明,,0.15,-9.8,2.03,0,3,30,61.1,0,275,61,0,63,,13,36,1,3,,,1,0,0.0,13.1,22.9,2,40
1984,CL,阪神タイガース,01203869,前田　耕司,,1.5,0.0,2.0,0,1,2,6.0,0,30,6,,6,,0,6,1,0,,,0,0,0.0,20.0,20.0,1,1
1984,CL,阪神タイガース,71473867,御子柴　進,,0.0,12.1,1.55,0,0,2,7.1,0,33,7,0,4,,2,8,0,0,,,0,0,0.0,24.2,12.1,0,2
1984,CL,阪神タイガース,31233828,山内　新一,,0.0,-22.0,2.24,7,9,25,108.1,0,478,108,0,134,,17,29,0,2,,,0,0,0.438,6.1,28.0,6,34
1984,CL,阪神タイガース,11413845,山本　和行,,0.0,-15.9,1.78,10,8,52,83.2,24,327,83,0,65,,10,13,0,1,,,0,0,0.556,4.0,19.9,1,65
1984,CL,広島東洋カープ,01103849,池谷　公二郎,,0.0,-6.9,2.5,1,2,4,5.2,0,29,5,0,8,,1,6,0,0,,,0,0,0.333,20.7,27.6,0,2
1984,CL,広島東洋カープ,91193844,大野　豊,,0.0,-13.7,1.9,10,5,24,147.0,2,615,147,,133,,14,49,0,4,,,9,2,0.667,8.0,21.6,4,95
1984,CL,広島東洋カープ,51553863,川口　和久,,0.0,-9.8,1.89,8,6,24,123.1,0,522,123,0,110,,16,59,0,5,,,5,1,0.571,11.3,21.1,3,104
1984,CL,広島東洋カープ,41343869,川端　順,,0.0,-9.9,2.04,1,0,15,27.0,1,121,27,,28,,6,16,0,0,,,0,0,1.0,13.2,23.1,0,20
1984,CL,広島東洋カープ,91393842,北別府　学,,0.0,-19.8,2.06,13,8,32,203.2,2,855,203,0,215,,18,46,0,1,,,9,2,0.619,5.4,25.1,2,99
1984,CL,広島東洋カープ,11513869,清川　栄治,,0.0,-33.3,2.5,0,0,1,2.0,0,9,2,,3,,0,0,0,0,,,0,0,0.0,0.0,33.3,0,3
1984,CL,広島東洋カープ,21323842,小林　誠二,,0.0,-11.9,1.75,11,4,55,130.2,9,519,130,0,98,,12,36,0,2,,,1,0,0.733,6.9,18.9,6,112
1984,CL,広島東洋カープ,21723867,白武　佳久,,0.0,-12.5,2.35,0,0,2,5.1,0,24,5,0,7,,1,4,0,0,,,0,0,0.0,16.7,29.2,0,5
1984,CL,広島東洋カープ,01703865,高木　宣宏,,0.0,-9.1,1.96,2,4,14,57.0,0,254,57,,55,,8,32,0,0,,,2,0,0.333,12.6,21.7,4,53
1984,CL,広島東洋カープ,41743865,津田　恒美,,0.0,-13.2,2.09,3,4,14,54.1,1,243,54,0,59,,8,27,0,1,,,2,0,0.429,11.1,24.3,1,30
1984,CL,広島東洋カープ,11913847,新美　敏,,0.0,-12.5,1.9,1,0,16,21.1,0,88,21,0,19,,1,8,0,0,,,0,0,1.0,9.1,21.6,1,9
1984,CL,広島東洋カープ,41243829,古沢　憲司,,0.0,-4.4,1.71,3,1,30,49.0,0,204,49,,35,,3,26,0,0,,,0,0,0.75,12.7,17.2,0,41
1984,CL,広島東洋カープ,21023865,森　厚三,,0.0,-20.9,2.24,1,0,14,20.1,1,91,20,0,25,,6,6,0,0,,,0,0,1.0,6.6,27.5,0,20
1984,CL,広島東洋カープ,51053844,山根　和夫,,0.0,-18.9,2.01,16,8,32,222.0,0,920,222,,224,,25,50,0,4,,,13,3,0.667,5.4,24.3,4,102
1984,CL,広島東洋カープ,51453863,山本　和男,,0.0,-15.7,1.94,5,2,46,58.1,0,248,58,0,55,,5,16,0,0,,,0,0,0.714,6.5,22.2,4,32
1984,CL,広島東洋カープ,31433869,Ｄ．レーシッチ,,0.0,-8.3,2.12,0,1,23,22.2,1,108,22,0,25,,3,16,0,3,,,0,0,0.0,14.8,23.1,0,15
1984,CL,東京ヤクルトスワローズ,71173867,荒木　大輔,,0.17,-17.1,2.22,0,5,22,52.2,0,245,52,0,64,,14,22,1,3,,,0,0,0.0,9.0,26.1,4,27
1984,CL,東京ヤクルトスワローズ,01103869,有沢　賢持,,0.0,-6.0,1.64,0,0,22,17.1,0,67,17,0,11,,0,7,0,1,,,0,0,0.0,10.4,16.4,0,10
1984,CL,東京ヤクルトスワローズ,91193841,井原　慎一朗,,0.0,-18.2,2.92,0,0,5,7.2,0,44,7,0,14,,0,6,0,0,,,0,0,0.0,13.6,31.8,1,1
1984,CL,東京ヤクルトスワローズ,91193847,井本　隆,,0.0,-20.5,2.22,1,4,27,76.2,1,336,76,0,93,,16,24,0,2,,,1,1,0.2,7.1,27.7,3,36
1984,CL,東京ヤクルトスワローズ,31333846,尾花　高夫,,0.0,-17.3,1.98,14,8,45,175.0,7,723,175,,172,,27,47,0,6,,,8,1,0.636,6.5,23.8,3,106
1984,CL,東京ヤクルトスワローズ,21323863,大川　章,,0.0,-13.1,1.93,5,3,65,106.1,4,436,106,0,99,,11,42,0,2,,,0,0,0.625,9.6,22.7,1,61
1984,CL,東京ヤクルトスワローズ,61163844,梶間　健一,,0.0,-15.5,2.02,12,11,35,180.0,2,774,180,,184,,21,64,0,2,,,6,1,0.522,8.3,23.8,11,87
1984,CL,東京ヤクルトスワローズ,91593867,黒田　真二,,0.0,-32.1,2.7,0,1,7,11.1,0,53,11,0,19,,5,2,0,0,,,0,0,0.0,3.8,35.8,1,3
1984,CL,東京ヤクルトスワローズ,41343844,酒井　圭一,,0.0,-22.7,2.11,1,2,42,64.0,0,269,64,,71,,10,10,0,2,,,0,0,0.333,3.7,26.4,3,26
1984,CL,東京ヤクルトスワローズ,81583865,鈴木　正幸,,0.0,-2.6,1.78,1,0,9,18.0,0,77,18,,14,,3,12,0,0,,,0,0,1.0,15.6,18.2,0,10
1984,CL,東京ヤクルトスワローズ,81783863,竹本　由紀夫,,0.0,0.0,1.76,0,1,5,5.1,0,23,5,0,4,,1,4,0,0,,,0,0,0.0,17.4,17.4,0,4
1984,CL,東京ヤクルトスワローズ,91793869,高野　光,,0.0,-9.8,1.93,10,12,38,162.0,2,702,162,,151,,19,82,0,4,,,3,1,0.455,11.7,21.5,5,128
1984,CL,東京ヤクルトスワローズ,31733846,鳥原　公二,,0.0,-20.4,2.21,0,1,17,24.0,0,103,24,,29,,3,8,0,1,,,0,0,0.0,7.8,28.2,1,8
1984,CL,東京ヤクルトスワローズ,51053867,中本　茂樹,,0.0,-13.1,2.11,2,5,38,64.1,6,291,64,0,71,,10,33,0,0,,,0,0,0.286,11.3,24.4,1,41
1984,CL,東京ヤクルトスワローズ,91093826,松岡　弘,,0.0,-19.5,2.4,1,5,24,72.2,0,343,72,0,101,,12,34,0,3,,,1,0,0.167,9.9,29.4,3,29
1984,CL,東京ヤクルトスワローズ,51053865,宮本　賢治,,0.0,-16.2,2.25,4,10,30,88.1,0,407,88,0,110,,22,44,0,1,,,1,0,0.286,10.8,27.0,4,37
1984,CL,東京ヤクルトスワローズ,91493867,宮城　弘明,,0.0,-13.9,2.12,0,3,3,8.0,0,36,8,,9,,3,4,0,0,,,0,0,0.0,11.1,25.0,0,5
1984,CL,大洋ホエールズ,81183846,遠藤　一彦,,0.03,-17.1,1.92,17,17,38,276.2,0,1138,276,0,255,,39,60,1,1,,,18,2,0.5,5.3,22.4,2,208
1984,CL,大洋ホエールズ,01303867,大畑　徹,,0.0,0.0,1.67,0,0,3,3.0,0,13,3,,2,,0,2,0,0,,,0,0,0.0,15.4,15.4,0,2
1984,CL,大洋ホエールズ,01303846,門田　富昭,,0.0,-15.3,2.26,0,6,20,50.1,0,235,50,0,63,,7,27,0,3,,,1,0,0.0,11.5,26.8,2,21
1984,CL,大洋ホエールズ,71373865,欠端　光則,,0.0,-16.9,2.18,4,8,26,97.0,0,437,97,,114,,13,40,0,2,,,3,0,0.333,9.2,26.1,1,62
1984,CL,大洋ホエールズ,91393865,金沢　次男,,0.0,-15.4,1.99,10,11,30,185.1,0,790,185,0,184,,25,62,0,4,,,7,2,0.476,7.8,23.3,7,123
1984,CL,大洋ホエールズ,91593863,久保　文雄,,0.0,-9.1,1.77,0,1,28,40.0,0,165,40,,31,,2,16,0,0,,,0,0,0.0,9.7,18.8,2,31
1984,CL,大洋ホエールズ,41343842,古賀　正明,,0.17,-16.6,2.32,0,3,27,52.2,0,253,52,0,69,,10,27,1,2,,,0,0,0.0,10.7,27.3,2,34
1984,CL,大洋ホエールズ,71773843,佐藤　政夫,,0.0,-24.1,2.59,0,1,13,11.2,0,54,11,0,18,,0,5,0,1,,,0,0,0.0,9.3,33.3,0,8
1984,CL,大洋ホエールズ,91593847,五月女　豊,,0.0,-20.8,2.11,0,2,17,23.2,0,101,23,0,26,,3,5,0,1,,,0,0,0.0,5.0,25.7,2,14
1984,CL,大洋ホエールズ,01303844,斉藤　明夫,,0.0,-20.0,2.22,11,6,43,94.0,10,419,94,,115,,10,31,0,1,,,1,1,0.647,7.4,27.4,2,53
