year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1980,PL,阪急ブレーブス,31333843,稲葉　光雄,,0.0,-15.2,2.25,5,8,22,109.0,1,513,109,,136,,20,58,0,4,,,6,0,0.385,11.3,26.5,6,35
1980,PL,阪急ブレーブス,51353843,今井　雄太郎,,0.0,-17.1,2.27,8,5,26,121.1,3,566,121,0,154,,19,57,0,2,,,3,0,0.615,10.1,27.2,9,57
1980,PL,阪急ブレーブス,21123849,石田　真,,0.0,0.0,1.0,0,0,1,1.0,0,3,1,,0,,0,0,0,0,,,0,0,0.0,0.0,0.0,0,0
1980,PL,阪急ブレーブス,21323861,金本　誠吉,,0.0,-20.1,2.17,0,2,9,30.0,1,134,30,,35,,9,8,0,0,,,0,0,0.0,6.0,26.1,2,18
1980,PL,阪急ブレーブス,11513861,木下　智彦,,0.0,-33.3,4.06,0,1,1,3.2,0,24,3,0,10,,0,2,0,0,,,0,0,0.0,8.3,41.7,0,0
1980,PL,阪急ブレーブス,91393844,佐藤　義則,,0.07,-8.8,2.0,4,13,30,135.2,0,615,135,0,135,,30,81,1,2,,,4,0,0.235,13.2,22.0,4,93
1980,PL,阪急ブレーブス,21523822,白石　静生,,0.16,-14.7,2.34,3,3,12,57.2,0,285,57,0,77,,11,35,1,0,,,1,1,0.5,12.3,27.0,2,19
1980,PL,阪急ブレーブス,91793861,関口　朋幸,,0.0,-17.7,2.14,3,6,21,96.2,1,429,96,0,110,,17,34,0,0,,,2,0,0.333,7.9,25.6,3,37
1980,PL,阪急ブレーブス,41943843,谷村　智啓,,0.0,-21.0,2.18,7,7,31,140.1,2,606,140,0,166,,27,39,0,0,,,4,0,0.5,6.4,27.4,11,35
1980,PL,阪急ブレーブス,31433841,松本　幸行,,0.0,-25.4,2.2,10,5,24,137.1,1,574,137,0,164,,22,18,0,2,,,8,2,0.667,3.1,28.6,1,28
1980,PL,阪急ブレーブス,51953846,松本　祥志,,0.0,-8.2,2.28,1,1,9,30.2,0,158,30,0,39,,8,26,0,1,,,0,0,0.5,16.5,24.7,2,20
1980,PL,阪急ブレーブス,91993846,三浦　広之,,0.0,-11.3,1.97,3,3,9,48.2,0,212,48,0,47,,8,23,0,1,,,4,0,0.5,10.8,22.2,3,21
1980,PL,阪急ブレーブス,51253828,山田　久志,,0.0,-13.7,1.86,13,10,30,200.2,1,823,200,0,172,,28,59,0,0,,,18,1,0.565,7.2,20.9,5,112
1980,PL,阪急ブレーブス,21023849,山下　浩二,,0.0,-33.3,5.71,0,0,2,2.1,0,18,2,0,10,,1,4,0,0,,,0,0,0.0,22.2,55.6,0,1
1980,PL,阪急ブレーブス,51753840,山口　高志,,0.0,2.9,1.96,1,3,17,28.0,3,136,28,,27,,5,31,0,1,,,0,0,0.25,22.8,19.9,0,12
