year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,player_name,raw_team_name,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率,単打,敬遠,K,盗塁死,GIDP,RC,XR
1940,PRE,東京巨人軍,1003876,吉原　正喜,,104.0,422.0,330.0,50.0,76.0,8.0,2.0,1.0,91.0,27.0,0.0,0.0,5.0,0.0,83.0,0.0,4.0,39.0,0.0,0.23,0.391,0.276,0.667,65.0,0.04600000000000001,0.161,0.437,19.66824644549763,9.24170616113744,2.128205128205128,0.25862068965517243,0.24495000000000003,483.00000000000006,0.296969696969697,0.7007874015748031,,,,104.0,422.0,330.0,50.0,76.0,8.0,2.0,1.0,91.0,27.0,0.0,,5.0,0.0,83.0,4.0,,,0.23,0.276,0.391,65.0,0.0,,0.0,,35.03389830508475,45.598
1940,PRE,名古屋軍,1003878,吉田　和生,,103.0,425.0,378.0,35.0,81.0,12.0,5.0,3.0,112.0,55.0,0.0,0.0,0.0,3.0,43.0,0.0,1.0,55.0,0.0,0.214,0.294,0.296,0.59,61.0,0.08199999999999999,0.07999999999999999,0.376,10.117647058823529,12.941176470588237,0.7818181818181819,0.24148606811145512,0.20629999999999998,392.6666666666667,0.19576719576719576,0.5252525252525253,,,,103.0,425.0,378.0,35.0,81.0,12.0,5.0,3.0,112.0,55.0,0.0,,0.0,3.0,43.0,1.0,,,0.214,0.296,0.294,61.0,0.0,,0.0,,32.98812351543943,34.074000000000005
1940,PRE,南海,1003891,吉富　欣也,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,50.0,50.0,1.0,nan,0.225,500.0,1.0,1.0,,,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,0.0,0.0,0.5,0.0,0.0,,0.0,,0.0,0.232
1940,PRE,ライオン,11013872,近藤　久,,69.0,137.0,124.0,9.0,22.0,1.0,1.0,0.0,25.0,7.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,13.0,0.0,0.177,0.235,0.202,0.437,20.0,0.025000000000000022,0.057999999999999996,,7.2992700729927,9.48905109489051,0.7692307692307693,0.19469026548672566,0.15625,302.33333333333337,0.10483870967741936,0.3431372549019608,,ライオン,,69.0,137.0,124.0,9.0,22.0,1.0,1.0,0.0,25.0,7.0,0.0,,0.0,2.0,10.0,0.0,,,0.177,0.202,0.235,20.0,0.0,,0.0,,5.970149253731344,5.064000000000002
1940,PRE,名古屋軍,11013874,西沢　道夫,,46.0,108.0,103.0,4.0,19.0,3.0,0.0,0.0,22.0,11.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,7.0,0.0,0.184,0.215,0.214,0.429,16.0,0.03,0.031,0.245,2.7777777777777777,6.481481481481481,0.42857142857142855,0.19791666666666666,0.15025,286.3333333333333,0.05825242718446602,0.30952380952380953,,,,46.0,108.0,103.0,4.0,19.0,3.0,0.0,0.0,22.0,11.0,0.0,,1.0,0.0,3.0,1.0,,,0.184,0.214,0.215,16.0,0.0,,0.0,,4.566037735849057,3.2479999999999993
1940,PRE,名古屋軍,11013876,村瀬　一三,,104.0,455.0,378.0,48.0,71.0,6.0,9.0,3.0,104.0,29.0,0.0,0.0,10.0,1.0,66.0,0.0,0.0,78.0,0.0,0.188,0.308,0.275,0.583,53.0,0.08700000000000002,0.12,0.395,14.505494505494507,17.142857142857142,0.8461538461538461,0.22818791946308725,0.20735,399.6666666666667,0.2619047619047619,0.5537459283387622,,,,104.0,455.0,378.0,48.0,71.0,6.0,9.0,3.0,104.0,29.0,0.0,,10.0,1.0,66.0,0.0,,,0.188,0.275,0.308,53.0,0.0,,0.0,,32.090090090090094,36.194
1940,PRE,西鉄,11013891,村上　重夫,,37.0,152.0,131.0,12.0,24.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,4.0,0.0,16.0,0.0,1.0,14.0,0.0,0.183,0.277,0.191,0.468,23.0,0.008000000000000007,0.09400000000000003,0.285,10.526315789473683,9.210526315789473,1.1428571428571428,0.20512820512820512,0.1724,340.6666666666667,0.1297709923664122,0.3925233644859813,,,,37.0,152.0,131.0,12.0,24.0,1.0,0.0,0.0,25.0,1.0,0.0,,4.0,0.0,16.0,1.0,,,0.183,0.191,0.277,23.0,0.0,,0.0,,6.802721088435374,7.344000000000001
1940,PRE,名古屋軍,1103876,磯部　健雄,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,nan,nan,0.0,nan,0.0,0.0,nan,nan,,金　鯱,金　鯱,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,1.0,0.0,,nan,0.0
1940,PRE,西鉄,1103878,井筒　研一,,67.0,141.0,122.0,5.0,17.0,1.0,0.0,0.0,18.0,4.0,0.0,0.0,2.0,1.0,16.0,0.0,0.0,10.0,0.0,0.139,0.237,0.148,0.385,16.0,0.00899999999999998,0.09799999999999998,0.2459999999999999,11.347517730496454,7.092198581560284,1.6,0.1504424778761062,0.14365,286.3333333333333,0.13934426229508196,0.3238095238095238,,,,67.0,141.0,122.0,5.0,17.0,1.0,0.0,0.0,18.0,4.0,0.0,,2.0,1.0,16.0,0.0,,,0.139,0.148,0.237,16.0,0.0,,0.0,,4.304347826086956,3.709999999999999
1940,PRE,東京巨人軍,11313891,大橋　智干,,5.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.333,0.333,0.333,0.666,1.0,0.0,0.0,0.333,0.0,66.66666666666666,0.0,1.0,0.23310000000000003,444.0,0.0,0.5,,,,5.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,0.333,0.333,0.333,1.0,0.0,,0.0,,0.3333333333333333,0.304
1940,PRE,大阪タイガース,11413874,皆川　定之,,104.0,466.0,390.0,56.0,73.0,12.0,4.0,0.0,93.0,26.0,0.0,0.0,15.0,0.0,60.0,0.0,0.0,50.0,0.0,0.187,0.296,0.238,0.534,57.0,0.05099999999999999,0.10899999999999999,0.347,12.875536480686694,10.72961373390558,1.2,0.21470588235294116,0.19269999999999998,375.3333333333333,0.20512820512820512,0.48264984227129337,,,,104.0,466.0,390.0,56.0,73.0,12.0,4.0,0.0,93.0,26.0,0.0,,15.0,0.0,60.0,0.0,,,0.187,0.238,0.296,57.0,0.0,,0.0,,27.486666666666668,30.033999999999992
1940,PRE,西鉄,11513891,佐野　忠澄,,5.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,,,,5.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,-0.392
1940,PRE,東京巨人軍,11613872,中島　治康,,103.0,444.0,402.0,43.0,106.0,24.0,6.0,4.0,154.0,67.0,0.0,0.0,2.0,4.0,35.0,0.0,0.0,28.0,0.0,0.264,0.32,0.383,0.7030000000000001,72.0,0.119,0.055999999999999994,0.439,7.882882882882883,6.306306306306306,1.25,0.2727272727272727,0.23975000000000002,447.66666666666663,0.2064676616915423,0.6385135135135135,,,,103.0,444.0,402.0,43.0,106.0,24.0,6.0,4.0,154.0,67.0,0.0,,2.0,4.0,35.0,0.0,,,0.264,0.383,0.32,72.0,0.0,,0.0,,49.68878718535469,47.821999999999996
1940,PRE,ライオン,11713876,玉腰　年男,,96.0,386.0,304.0,26.0,55.0,3.0,4.0,0.0,66.0,21.0,0.0,0.0,8.0,5.0,67.0,0.0,2.0,45.0,0.0,0.181,0.328,0.217,0.545,48.0,0.036000000000000004,0.14700000000000002,,17.357512953367877,11.658031088082902,1.488888888888889,0.20833333333333334,0.20185,400.3333333333333,0.2565789473684211,0.5421686746987951,,ライオン,,96.0,386.0,304.0,26.0,55.0,3.0,4.0,0.0,66.0,21.0,0.0,,8.0,5.0,67.0,2.0,,,0.181,0.217,0.328,48.0,0.0,,0.0,,21.703504043126685,28.688000000000002
1940,PRE,阪急,11713878,田中　成豪,,43.0,94.0,85.0,10.0,22.0,1.0,2.0,0.0,27.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.259,0.33,0.318,0.648,19.0,0.059,0.07100000000000001,0.389,9.574468085106384,7.446808510638298,1.2857142857142858,0.28205128205128205,0.22800000000000004,436.0,0.16470588235294117,0.5714285714285714,,,,43.0,94.0,85.0,10.0,22.0,1.0,2.0,0.0,27.0,8.0,0.0,,0.0,0.0,9.0,0.0,,,0.259,0.318,0.33,19.0,0.0,,0.0,,8.904255319148936,9.096
1940,PRE,南海,11713891,富永　嘉郎,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,-0.098
1940,PRE,阪急,11813872,西村　正夫,,61.0,189.0,156.0,19.0,37.0,1.0,2.0,0.0,42.0,3.0,0.0,0.0,5.0,0.0,28.0,0.0,0.0,13.0,0.0,0.237,0.353,0.269,0.622,34.0,0.03200000000000003,0.11599999999999999,0.385,14.814814814814813,6.878306878306878,2.1538461538461537,0.25874125874125875,0.2261,442.66666666666663,0.21153846153846154,0.5882352941176471,,,,61.0,189.0,156.0,19.0,37.0,1.0,2.0,0.0,42.0,3.0,0.0,,5.0,0.0,28.0,0.0,,,0.237,0.269,0.353,34.0,0.0,,0.0,,14.83695652173913,17.378
1940,PRE,名古屋軍,11913878,服部　受弘,,37.0,89.0,82.0,5.0,9.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,17.0,0.0,0.11,0.18,0.11,0.29,9.0,0.0,0.06999999999999999,0.18,7.865168539325842,19.101123595505616,0.4117647058823529,0.13846153846153847,0.1085,216.66666666666669,0.08536585365853659,0.2191780821917808,,,,37.0,89.0,82.0,5.0,9.0,0.0,0.0,0.0,9.0,4.0,0.0,,0.0,0.0,7.0,0.0,,,0.11,0.11,0.18,9.0,0.0,,0.0,,1.6179775280898876,-0.3439999999999994
