year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
2015,PL,北海道日本ハムファイターズ,,大谷　翔平,,2.25,24.2,0.91,15,5,22,160.2,0,621,100,7,46,0,3,196,40,40,0,3,3,0,0.75,31.6,7.4,9,0
2015,PL,オリックス・バファローズ,,西　勇輝,,2.39,15.3,1.13,10,6,24,162.2,0,655,140,11,43,0,6,143,43,46,0,2,2,0,0.625,21.8,6.6,3,0
2015,PL,東北楽天ゴールデンイーグルス,,則本　昂大,,2.92,21.0,1.15,10,11,28,194.2,0,797,176,14,48,0,4,215,63,68,0,1,1,0,0.476,27.0,6.0,6,1
2015,PL,福岡ソフトバンクホークス,,武田　翔太,,3.18,15.2,1.22,13,6,25,164.2,0,684,142,14,59,0,2,163,58,60,0,1,1,0,0.684,23.8,8.6,6,3
2015,PL,福岡ソフトバンクホークス,,中田　賢一,,3.25,10.5,1.26,9,7,24,155.1,0,657,134,17,61,0,9,130,56,60,0,0,0,0,0.562,19.8,9.3,4,0
2015,PL,千葉ロッテマリーンズ,,石川　歩,,3.28,12.3,1.26,12,12,27,178.2,0,751,191,15,34,0,5,126,65,68,0,2,2,0,0.5,16.8,4.5,2,0
2015,PL,オリックス・バファローズ,,東明　大貴,,3.35,11.6,1.17,10,8,25,161.1,0,663,148,16,41,2,5,118,60,61,0,1,1,0,0.556,17.8,6.2,3,1
2015,PL,千葉ロッテマリーンズ,,涌井　秀章,,3.4,7.6,1.25,15,9,28,188.2,0,786,178,11,57,0,8,117,71,79,0,0,0,1,0.625,14.9,7.3,6,0
2015,PL,北海道日本ハムファイターズ,,メンドーサ,,3.52,3.7,1.32,10,8,26,148.2,0,626,134,8,62,1,8,85,58,63,1,0,0,1,0.556,13.6,9.9,6,1
2015,PL,埼玉西武ライオンズ,,十亀　剣,,3.55,8.4,1.3,11,7,26,152.0,0,644,145,19,53,0,8,107,60,62,0,0,0,0,0.611,16.6,8.2,1,0
2015,PL,福岡ソフトバンクホークス,,スタンリッジ,,3.75,6.0,1.35,10,7,23,144.1,0,617,150,12,44,0,8,81,60,64,0,1,1,0,0.588,13.1,7.1,4,1
2015,PL,北海道日本ハムファイターズ,,吉川　光夫,,3.85,5.3,1.31,11,8,26,159.1,0,684,151,16,57,0,11,93,68,72,0,0,0,0,0.579,13.6,8.3,3,0
2015,PL,福岡ソフトバンクホークス,,サファテ,,1.12,37.4,0.64,5,1,65,64.2,41,235,27,4,14,0,1,102,8,8,14,0,0,0,0.833,43.4,6.0,2,0
2015,PL,北海道日本ハムファイターズ,,増井　浩俊,,1.5,21.8,1.05,0,1,56,60.0,39,238,44,1,19,0,0,71,10,11,4,0,0,0,0.0,29.8,8.0,4,1
2015,PL,千葉ロッテマリーンズ,,西野　勇士,,1.83,26.9,1.04,1,2,54,54.0,34,219,44,1,12,1,1,71,11,13,5,0,0,0,0.333,32.4,5.5,8,0
2015,PL,東北楽天ゴールデンイーグルス,,松井　裕樹,,0.87,26.4,0.9,3,2,63,72.1,33,284,37,3,28,0,2,103,7,7,15,0,0,0,0.6,36.3,9.9,3,0
2015,PL,埼玉西武ライオンズ,,高橋　朋己,,2.94,11.0,1.23,2,3,62,61.2,22,264,49,3,26,1,5,55,20,21,16,0,0,0,0.4,20.8,9.8,2,0
2015,PL,オリックス・バファローズ,,佐藤　達也,,3.25,21.7,1.25,2,7,59,58.2,13,249,50,3,23,1,2,77,21,23,15,0,0,0,0.222,30.9,9.2,5,0
2015,PL,オリックス・バファローズ,,平野　佳寿,,4.06,18.4,1.39,0,3,33,31.0,12,136,29,4,14,0,1,39,14,14,10,0,0,0,0.0,28.7,10.3,5,0
2015,PL,千葉ロッテマリーンズ,,内　竜也,,1.28,14.8,1.23,1,1,22,21.1,6,88,18,0,8,0,2,21,3,5,8,0,0,0,0.5,23.9,9.1,1,0
2015,PL,埼玉西武ライオンズ,,増田　達至,,3.04,15.6,1.07,2,4,72,74.0,3,302,64,1,15,2,4,62,25,26,42,0,0,0,0.333,20.5,5.0,2,0
2015,PL,埼玉西武ライオンズ,,牧田　和久,,3.67,3.7,1.36,9,11,34,137.2,3,596,143,7,44,2,11,66,56,68,3,0,0,0,0.45,11.1,7.4,1,0
2015,PL,千葉ロッテマリーンズ,,大谷　智久,,2.39,19.2,0.97,3,1,56,64.0,0,250,57,4,5,0,2,53,17,21,35,0,0,0,0.75,21.2,2.0,1,0
2015,PL,東北楽天ゴールデンイーグルス,,青山　浩二,,2.83,17.9,0.96,4,5,61,57.2,0,223,37,3,18,1,1,58,18,18,35,0,0,0,0.444,26.0,8.1,2,0
2015,PL,福岡ソフトバンクホークス,,五十嵐　亮太,,1.38,21.7,0.88,3,1,54,52.0,2,203,31,1,15,1,4,59,8,8,34,0,0,0,0.75,29.1,7.4,3,0
2015,PL,北海道日本ハムファイターズ,,宮西　尚生,,2.7,11.7,1.0,3,3,50,40.0,0,163,29,4,11,1,1,30,12,19,28,0,0,0,0.5,18.4,6.7,1,0
2015,PL,東北楽天ゴールデンイーグルス,,福山　博之,,2.78,3.2,1.43,2,3,65,58.2,1,248,62,2,21,2,1,29,18,21,24,0,0,0,0.4,11.7,8.5,3,0
2015,PL,北海道日本ハムファイターズ,,谷元　圭介,,3.2,13.3,1.23,4,2,61,56.2,0,241,54,0,15,1,2,47,20,21,24,0,0,0,0.667,19.5,6.2,1,0
2015,PL,福岡ソフトバンクホークス,,森　唯斗,,2.7,23.9,0.93,5,2,55,60.1,0,234,46,3,10,0,1,66,18,18,21,0,0,0,0.714,28.2,4.3,2,0
2015,PL,東北楽天ゴールデンイーグルス,,クルーズ,,3.12,6.0,1.41,1,3,52,49.0,1,218,40,2,29,1,4,42,17,19,21,0,0,0,0.25,19.3,13.3,0,0
2015,PL,福岡ソフトバンクホークス,,バリオス,,3.18,11.8,1.56,0,2,30,34.0,1,152,37,1,16,2,3,34,12,15,20,0,0,0,0.0,22.4,10.5,1,1
2015,PL,北海道日本ハムファイターズ,,鍵谷　陽平,,4.74,12.6,1.67,5,3,40,34.2,0,159,45,3,12,0,1,32,18,23,20,0,0,0,0.625,20.1,7.5,1,0
2015,PL,福岡ソフトバンクホークス,,飯田 優也,,3.5,12.5,1.27,0,1,35,41.1,0,176,30,3,22,2,1,44,16,16,4,4,0,0,0.0,25.0,12.5,2,0
2015,PL,福岡ソフトバンクホークス,,五十嵐 亮太,,1.38,1.5,0.02,3,1,54,52.0,2,203,,31,1,15,1,4,8,0,31,34,0,0,0.75,2.0,0.5,59,3
2015,PL,福岡ソフトバンクホークス,,岩嵜 翔,,7.06,2.2,1.47,1,0,8,10.2,0,46,11,3,4,0,0,5,8,8,2,3,0,0,1.0,10.9,8.7,1,0
2015,PL,福岡ソフトバンクホークス,,ウルフ,,11.0,-2.1,0.11,0,1,2,9.0,0,47,,18,1,4,0,0,11,0,0,0,0,0,0.0,0.0,2.1,3,0
2015,PL,福岡ソフトバンクホークス,,大隣 憲司,,2.55,6.7,1.04,5,4,11,74.1,0,300,62,9,15,0,6,35,21,25,0,0,3,2,0.556,11.7,5.0,1,0
2015,PL,福岡ソフトバンクホークス,,嘉弥真 新也,,4.2,-1.6,0.13,0,0,16,15.0,0,63,,14,2,5,0,1,7,0,1,1,0,0,0.0,1.6,3.2,14,0
2015,PL,福岡ソフトバンクホークス,,島袋 洋奨,,0.0,0.0,0.0,0,0,2,2.0,0,9,,1,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0
2015,PL,福岡ソフトバンクホークス,,攝津 正,,4.1,-1.8,0.1,10,7,20,134.0,0,566,,130,14,45,0,4,61,0,0,0,2,0,0.588,0.7,2.5,92,1
2015,PL,福岡ソフトバンクホークス,,千賀 滉大,,0.41,12.9,0.86,2,1,4,22.1,0,85,9,0,10,0,0,21,1,2,0,0,0,0,0.667,24.7,11.8,0,0
2015,PL,福岡ソフトバンクホークス,,武田 翔太,,3.18,15.2,1.22,13,6,25,164.2,0,684,142,14,59,0,2,163,58,60,0,0,1,1,0.684,23.8,8.6,6,3
2015,PL,福岡ソフトバンクホークス,,巽 真悟,,8.31,-4.9,0.23,1,0,7,13.0,0,61,,15,3,8,0,0,12,0,0,1,0,0,1.0,0.0,4.9,8,1
2015,PL,福岡ソフトバンクホークス,,寺原 隼人,,3.46,11.7,1.08,8,3,21,83.2,0,332,71,11,19,0,3,58,32,32,2,3,0,0,0.727,17.5,5.7,3,0
2015,PL,福岡ソフトバンクホークス,,中田 賢一,,3.25,10.5,1.26,9,7,24,155.1,0,657,134,17,61,0,9,130,56,60,0,0,3,0,0.562,19.8,9.3,4,0
2015,PL,福岡ソフトバンクホークス,,二保 旭,,3.28,2.2,1.42,6,1,44,52.2,0,229,51,3,23,0,3,28,19,21,5,11,0,0,0.857,12.2,10.0,1,1
