year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1964,PL,阪急ブレーブス,91193802,秋本　祐作,,0.0,-45.5,3.5,0,0,1,2.0,,11,2,,5,,0,0,0,0,,,0,0,0.0,0.0,45.5,0,1
1964,PL,阪急ブレーブス,51153808,安藤　治久,,0.0,-15.0,1.92,4,3,31,109.2,,453,109,0,101,,5,33,0,0,,,3,0,0.571,7.3,22.3,3,42
1964,PL,阪急ブレーブス,71173808,足立　光宏,,0.0,-17.6,1.85,13,15,46,236.0,,927,236,,200,,26,37,0,0,,,8,4,0.464,4.0,21.6,5,125
1964,PL,阪急ブレーブス,41143806,石井　茂雄,,0.0,-18.2,1.94,28,15,62,325.0,,1325,325,,304,,21,63,0,1,,,18,3,0.651,4.8,22.9,8,176
1964,PL,阪急ブレーブス,61563825,大石　弥太郎,,0.0,-22.6,2.11,1,0,25,43.2,,186,43,0,48,,5,6,0,0,,,0,0,1.0,3.2,25.8,1,18
1964,PL,阪急ブレーブス,91793809,梶本　隆夫,,0.0,-18.0,2.02,9,13,53,231.2,,980,231,0,237,,11,61,0,3,,,6,1,0.409,6.2,24.2,2,142
1964,PL,阪急ブレーブス,51553829,金本　秀夫,,0.37,-20.6,2.16,0,0,12,24.1,,107,24,0,28,,2,6,1,0,,,0,0,0.0,5.6,26.2,2,14
1964,PL,阪急ブレーブス,51753823,佐藤　公博,,0.0,-14.8,1.85,0,0,7,13.0,,54,13,,11,,2,3,0,0,,,0,0,0.0,5.6,20.4,1,3
1964,PL,阪急ブレーブス,51053829,戸田　善紀,,0.0,-21.1,2.23,0,2,8,13.0,,57,13,,16,,2,4,0,0,,,0,0,0.0,7.0,28.1,0,15
1964,PL,阪急ブレーブス,71473829,松本　照夫,,0.0,-10.5,1.95,0,0,3,8.2,,38,8,0,8,,0,4,0,0,,,0,0,0.0,10.5,21.1,0,3
1964,PL,阪急ブレーブス,51253806,三平　晴樹,,0.29,-8.6,1.86,3,1,17,31.2,,140,31,0,27,,3,15,1,0,,,0,0,0.75,10.7,19.3,1,22
1964,PL,阪急ブレーブス,21023827,村上　宏通,,0.0,-29.4,2.71,0,0,3,7.0,,34,7,,12,,0,2,0,0,,,0,0,0.0,5.9,35.3,0,4
1964,PL,阪急ブレーブス,83183802,米田　哲也,,0.0,-14.5,1.84,21,16,60,319.2,,1290,319,0,268,,25,81,0,0,,,14,4,0.568,6.3,20.8,9,180
1964,PL,阪急ブレーブス,21623829,渡辺　博文,,0.0,0.0,1.0,0,0,1,1.0,,3,1,,0,,0,0,0,0,,,0,0,0.0,0.0,0.0,0,0
1964,PL,南海ホークス,11713829,合田　栄蔵,,0.0,-21.1,1.98,2,3,25,49.1,,199,49,0,48,,2,6,0,0,,,0,0,0.4,3.0,24.1,0,25
1964,PL,南海ホークス,01703806,杉浦　忠,,0.0,-18.3,1.94,20,15,56,270.2,,1100,270,0,253,,28,52,0,1,,,9,1,0.571,4.7,23.0,9,162
1964,PL,南海ホークス,91793821,Ｊ．スタンカ,,0.0,-12.6,1.8,26,7,47,277.2,,1117,277,0,221,,28,80,0,8,,,15,6,0.788,7.2,19.8,3,172
1964,PL,南海ホークス,61963823,高橋　栄一郎,,0.0,-14.0,1.96,2,4,28,56.2,,243,56,0,54,,4,20,0,0,,,0,0,0.333,8.2,22.2,0,16
1964,PL,南海ホークス,51253802,富島　五郎,,0.0,-100.0,20.0,0,0,1,0.1,,2,0,0,2,,0,0,0,0,,,0,0,0.0,0.0,100.0,0,0
1964,PL,南海ホークス,61463825,新山　彰忠,,0.0,-16.8,1.95,10,9,50,129.0,,530,129,,122,,10,33,0,2,,,1,1,0.526,6.2,23.0,3,72
1964,PL,南海ホークス,31033827,林　俊彦,,0.0,-11.5,1.79,3,5,49,91.0,,366,91,,72,,4,30,0,0,,,2,1,0.375,8.2,19.7,4,89
1964,PL,南海ホークス,63163809,皆川　睦男,,0.0,-18.6,2.0,7,5,52,161.0,,672,161,,161,,19,36,0,0,,,2,0,0.583,5.4,24.0,6,73
1964,PL,南海ホークス,71473804,三浦　清弘,,0.0,-15.2,2.03,6,6,45,140.1,,612,140,0,145,,14,52,0,0,,,1,1,0.5,8.5,23.7,4,87
1964,PL,南海ホークス,21223821,森中　千香良,,0.0,-12.3,1.9,8,9,51,168.2,,710,168,0,152,,21,65,0,0,,,4,1,0.471,9.2,21.4,4,124
1964,PL,西鉄ライオンズ,51153825,安部　和春,,0.0,-13.2,1.86,11,5,49,177.0,,728,177,,152,,9,56,0,0,,,5,3,0.688,7.7,20.9,9,55
1964,PL,西鉄ライオンズ,71173825,安藤　敏雄,,0.1,-15.8,2.0,1,8,39,91.0,,386,91,,91,,17,30,1,2,,,0,0,0.111,7.8,23.6,3,36
1964,PL,西鉄ライオンズ,71373802,稲尾　和久,,0.0,-15.3,2.61,0,2,6,11.1,,59,11,0,18,,2,9,0,0,,,0,0,0.0,15.3,30.5,0,2
1964,PL,西鉄ライオンズ,01103821,井上　善夫,,0.0,-15.5,1.95,17,11,60,247.2,,1031,247,0,234,,17,74,0,4,,,8,3,0.607,7.2,22.7,7,106
1964,PL,西鉄ライオンズ,31333829,石田　逸男,,0.0,0.0,2.5,0,0,2,4.0,,22,4,,6,,0,6,0,1,,,0,0,0.0,27.3,27.3,0,3
1964,PL,西鉄ライオンズ,81383829,大庭　清,,0.0,-23.5,3.0,0,1,4,3.0,,17,3,,6,,0,2,0,0,,,0,0,0.0,11.8,35.3,0,0
1964,PL,西鉄ライオンズ,21523827,下川　満康,,0.0,-25.0,2.0,0,0,1,1.0,,4,1,,1,,0,0,0,0,,,0,0,0.0,0.0,25.0,0,1
1964,PL,西鉄ライオンズ,01703821,杉町　攻,,0.0,-19.7,2.06,0,2,25,44.1,,188,44,0,47,,5,10,0,1,,,0,0,0.0,5.3,25.0,1,24
1964,PL,西鉄ライオンズ,51953829,清　俊彦,,0.0,-16.2,1.99,4,11,35,119.1,,505,119,0,118,,14,36,0,1,,,3,1,0.267,7.1,23.4,3,64
1964,PL,西鉄ライオンズ,71973823,田中　勉,,0.0,-11.1,1.91,15,15,52,232.0,,978,232,,211,,19,102,0,4,,,8,2,0.5,10.4,21.6,4,126
1964,PL,西鉄ライオンズ,41443802,畑　隆幸,,0.0,-15.4,2.21,3,2,15,51.1,,234,51,0,62,,7,26,0,1,,,1,0,0.6,11.1,26.5,0,20
1964,PL,西鉄ライオンズ,31433829,米田　敏美,,0.0,-25.0,2.12,0,1,6,8.0,,32,8,,9,,0,1,0,0,,,0,0,0.0,3.1,28.1,0,4
1964,PL,西鉄ライオンズ,83183825,与田　順欣,,0.08,-14.1,1.95,7,18,60,222.2,,934,222,0,211,,18,79,2,0,,,7,1,0.28,8.5,22.6,4,91
