year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1974,PL,阪急ブレーブス,71173808,足立　光宏,,0.05,-18.9,2.01,10,9,30,180.2,1,758,180,0,183,,17,40,1,1,,,8,3,0.526,5.3,24.1,11,66
1974,PL,阪急ブレーブス,71173841,新井　良夫,,0.0,-12.5,2.0,0,0,1,2.0,0,8,2,,2,,0,1,0,0,,,0,0,0.0,12.5,25.0,0,0
1974,PL,阪急ブレーブス,31133849,Ｇ．アマーン,,0.0,0.0,2.0,0,0,1,3.0,0,15,3,,3,,0,3,0,0,,,0,0,0.0,20.0,20.0,0,1
1974,PL,阪急ブレーブス,51353843,今井　雄太郎,,0.0,-19.7,2.38,0,1,8,16.0,0,76,16,,22,,3,7,0,0,,,0,0,0.0,9.2,28.9,1,5
1974,PL,阪急ブレーブス,21123849,石田　真,,0.0,3.2,2.0,1,0,1,6.0,0,31,6,,6,,0,7,0,1,,,0,0,1.0,22.6,19.4,1,3
1974,PL,阪急ブレーブス,41143849,石田　芳雄,,0.0,-30.8,2.33,0,2,3,6.0,1,26,6,,8,,1,0,0,0,,,0,0,0.0,0.0,30.8,0,2
1974,PL,阪急ブレーブス,71373849,Ｒ．オースチン,,0.0,-15.3,1.96,1,1,8,27.0,0,111,27,,26,,1,9,0,0,,,0,0,0.5,8.1,23.4,1,26
1974,PL,阪急ブレーブス,81583843,児玉　好弘,,0.0,-26.8,2.47,2,0,16,30.0,0,138,30,,44,,5,7,0,1,,,0,0,1.0,5.1,31.9,2,13
1974,PL,阪急ブレーブス,31933826,竹村　一義,,0.0,-15.7,1.99,9,3,31,136.0,0,592,136,,135,,14,42,0,3,,,2,0,0.75,7.1,22.8,10,60
1974,PL,阪急ブレーブス,51053829,戸田　善紀,,0.15,-11.6,1.84,6,6,41,120.1,8,493,120,0,101,,13,44,2,1,,,1,0,0.5,8.9,20.5,3,69
1974,PL,阪急ブレーブス,91293820,三好　幸雄,,0.15,-12.9,2.05,1,3,26,59.1,0,263,59,0,62,,5,28,1,2,,,1,1,0.25,10.6,23.6,5,33
1974,PL,阪急ブレーブス,71273824,水谷　孝,,0.13,-17.1,1.91,11,5,26,136.0,1,549,136,,124,,13,30,2,1,,,4,3,0.688,5.5,22.6,2,37
1974,PL,阪急ブレーブス,21023826,宮本　幸信,,0.0,-11.1,1.89,5,7,35,103.2,3,441,103,0,92,,12,43,0,4,,,2,1,0.417,9.8,20.9,5,75
1974,PL,阪急ブレーブス,51253828,山田　久志,,0.07,-12.5,1.79,11,6,41,130.0,11,534,130,,103,,18,36,1,0,,,4,0,0.647,6.7,19.3,3,78
1974,PL,阪急ブレーブス,21023849,山下　浩二,,1.8,-13.6,2.0,0,0,1,5.0,0,22,5,,5,,0,2,1,0,,,0,0,0.0,9.1,22.7,0,1
1974,PL,阪急ブレーブス,83183802,米田　哲也,,0.35,-17.1,2.1,11,8,31,130.2,1,573,130,0,144,,15,46,5,2,,,2,0,0.579,8.0,25.1,8,68
1974,PL,阪急ブレーブス,01403845,渡辺　弘基,,0.0,-6.2,1.78,1,0,35,54.0,0,225,54,,42,,2,28,0,3,,,0,0,1.0,12.4,18.7,2,29
1974,PL,南海ホークス,01303824,上田　卓三,,0.14,-9.7,1.8,4,3,32,63.2,1,259,63,0,51,,6,26,1,1,,,0,0,0.571,10.0,19.7,0,24
1974,PL,南海ホークス,01303843,江本　孟紀,,0.12,-8.0,1.85,13,12,34,216.2,0,921,216,0,185,,19,111,3,5,,,9,0,0.52,12.1,20.1,14,116
1974,PL,南海ホークス,21723841,佐藤　道郎,,0.27,-14.8,1.87,7,8,68,131.2,13,528,131,0,114,,7,36,4,1,,,0,0,0.467,6.8,21.6,3,77
1974,PL,南海ホークス,21923841,外山　義明,,0.0,-22.2,3.0,0,1,3,5.0,0,27,5,,10,,0,4,0,1,,,0,0,0.0,14.8,37.0,0,4
1974,PL,南海ホークス,81983841,中山　孝一,,0.0,-8.0,1.76,8,9,28,154.1,0,634,154,0,117,,20,66,0,7,,,3,1,0.471,10.4,18.5,3,95
1974,PL,南海ホークス,81983826,西岡　三四郎,,0.17,-8.6,1.91,3,6,19,108.2,0,463,108,0,99,,7,59,2,4,,,3,0,0.333,12.7,21.4,4,23
1974,PL,南海ホークス,51053845,野崎　恒男,,0.0,-10.3,1.95,1,0,13,41.0,0,175,41,,39,,2,21,0,0,,,1,1,1.0,12.0,22.3,0,30
1974,PL,南海ホークス,51253841,松原　明夫,,0.13,-15.0,1.93,9,6,26,139.1,0,581,139,0,130,,10,43,2,2,,,5,2,0.6,7.4,22.4,0,59
1974,PL,南海ホークス,41243820,宮本　洋二郎,,0.12,-9.6,1.73,3,2,36,78.1,3,313,78,0,57,,8,27,1,0,,,0,0,0.6,8.6,18.2,2,44
1974,PL,南海ホークス,41043827,村上　雅則,,0.0,-11.2,1.53,1,2,10,24.2,0,89,24,0,13,,1,3,0,0,,,1,1,0.333,3.4,14.6,3,10
1974,PL,南海ホークス,31233828,山内　新一,,0.0,-12.9,1.95,10,6,29,184.0,0,793,184,,174,,16,72,0,1,,,8,1,0.625,9.1,21.9,3,83
