year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1990,PL,大阪近鉄バファローズ,51153864,阿波野　秀幸,,0.09,-16.0,2.01,10,11,25,190.2,1,815,190,0,192,,33,62,2,5,,,10,0,0.476,7.6,23.6,3,141
1990,PL,大阪近鉄バファローズ,35433868,赤堀　元之,,0.0,-11.9,1.98,4,0,21,51.1,1,219,51,0,50,,6,24,0,1,,,0,0,1.0,11.0,22.8,1,38
1990,PL,大阪近鉄バファローズ,11313863,石本　貴昭,,0.0,-11.9,2.08,0,0,20,38.0,0,168,38,,41,,5,21,0,0,,,0,0,0.0,12.5,24.4,0,14
1990,PL,大阪近鉄バファローズ,91193864,池上　誠一,,0.0,-9.4,2.06,2,2,28,71.0,0,330,71,,75,,8,44,0,5,,,1,0,0.5,13.3,22.7,0,58
1990,PL,大阪近鉄バファローズ,11313881,入来　智,,0.0,-25.6,2.92,0,0,7,7.2,0,39,7,0,14,,2,4,0,0,,,0,0,0.0,10.3,35.9,1,6
1990,PL,大阪近鉄バファローズ,31333869,小野　和義,,0.0,-15.8,2.01,3,4,13,60.2,0,260,60,0,61,,9,20,0,0,,,1,0,0.429,7.7,23.5,3,22
1990,PL,大阪近鉄バファローズ,61363867,加藤　哲郎,,0.0,15.4,1.33,0,0,1,3.0,0,13,3,,1,,0,3,0,0,,,0,0,0.0,23.1,7.7,0,0
1990,PL,大阪近鉄バファローズ,51453866,木下　文信,,0.28,-10.7,2.09,3,0,29,32.0,0,149,32,,35,,6,19,1,3,,,0,0,1.0,12.8,23.5,3,17
1990,PL,大阪近鉄バファローズ,81583860,佐々木　修,,0.0,-18.2,2.11,8,7,29,119.2,1,517,119,0,133,,13,39,0,2,,,2,1,0.533,7.5,25.7,5,31
1990,PL,大阪近鉄バファローズ,31733860,佐藤　秀明,,0.0,-20.0,2.21,0,4,29,36.2,1,165,36,0,44,,8,11,0,0,,,0,0,0.0,6.7,26.7,0,17
1990,PL,大阪近鉄バファローズ,71473866,高柳　出己,,0.0,-17.9,2.18,3,5,26,95.1,0,431,95,0,112,,9,35,0,1,,,2,0,0.375,8.1,26.0,3,46
1990,PL,大阪近鉄バファローズ,21223881,野茂　英雄,,0.0,-5.9,1.71,18,8,29,235.0,0,975,235,,167,,18,109,0,12,,,21,2,0.692,11.2,17.1,4,287
1990,PL,大阪近鉄バファローズ,51253864,山崎　慎太郎,,0.0,-12.4,2.07,8,10,25,145.1,0,647,145,0,156,,18,76,0,5,,,7,0,0.444,11.7,24.1,3,89
1990,PL,大阪近鉄バファローズ,85283868,山田　真実,,0.0,-29.6,2.94,0,0,3,5.1,0,27,5,0,10,,1,2,0,1,,,0,0,0.0,7.4,37.0,0,4
1990,PL,大阪近鉄バファローズ,51653860,吉井　理人,,0.0,-15.2,2.08,8,9,45,74.1,15,330,74,0,80,,4,30,0,5,,,0,0,0.471,9.1,24.2,4,55
1990,PL,千葉ロッテマリーンズ,91193867,井辺　康二,,0.0,-2.7,1.76,2,0,20,43.2,3,184,43,0,33,,5,28,0,2,,,0,0,1.0,15.2,17.9,1,21
1990,PL,千葉ロッテマリーンズ,21123862,伊藤　優,,0.0,-18.8,2.27,0,2,11,13.2,0,64,13,0,17,,2,5,0,0,,,0,0,0.0,7.8,26.6,1,7
1990,PL,千葉ロッテマリーンズ,21223866,伊良部　秀輝,,0.15,-7.0,1.89,8,5,34,123.2,0,544,123,0,110,,6,72,2,12,,,4,0,0.615,13.2,20.2,7,102
1990,PL,千葉ロッテマリーンズ,01103861,牛島　和彦,,0.0,-15.2,1.88,0,1,3,8.0,0,33,8,,7,,1,2,0,0,,,0,0,0.0,6.1,21.2,1,6
1990,PL,千葉ロッテマリーンズ,81183860,小川　博,,0.0,-13.5,1.98,3,1,20,78.1,1,340,78,0,77,,14,31,0,3,,,0,0,0.75,9.1,22.6,1,55
1990,PL,千葉ロッテマリーンズ,01303862,笠原　栄一,,0.0,23.8,1.94,0,0,2,3.1,0,21,3,0,3,,1,8,0,1,,,0,0,0.0,38.1,14.3,1,1
1990,PL,千葉ロッテマリーンズ,83483868,今野　隆裕,,0.0,-22.4,2.54,0,1,28,26.0,0,125,26,,40,,6,12,0,0,,,0,0,0.0,9.6,32.0,2,16
1990,PL,千葉ロッテマリーンズ,11713881,小林　昭則,,0.0,-11.0,2.14,0,1,11,21.0,0,100,21,,24,,1,13,0,0,,,0,0,0.0,13.0,24.0,0,9
1990,PL,千葉ロッテマリーンズ,31733881,小宮山　悟,,0.0,-13.4,1.93,6,10,30,170.2,2,714,170,0,159,,22,63,0,5,,,6,2,0.375,8.8,22.3,4,126
1990,PL,千葉ロッテマリーンズ,13613868,里見　祐輔,,0.0,0.0,1.82,0,1,1,2.2,0,12,2,0,2,,0,2,0,0,,,0,0,0.0,16.7,16.7,0,2
1990,PL,千葉ロッテマリーンズ,21723867,白武　佳久,,0.0,-12.5,1.84,10,4,26,81.0,3,329,81,,68,,9,27,0,3,,,1,0,0.714,8.2,20.7,1,62
1990,PL,千葉ロッテマリーンズ,21523864,関　清和,,0.0,-14.3,2.33,0,0,1,3.0,0,14,3,,4,,2,2,0,1,,,0,0,0.0,14.3,28.6,0,1
1990,PL,千葉ロッテマリーンズ,41743860,荘　勝雄,,0.0,-14.8,2.03,5,14,33,115.0,9,499,115,,119,,10,45,0,2,,,3,0,0.263,9.0,23.8,1,68
1990,PL,千葉ロッテマリーンズ,71773862,園川　一美,,0.38,-12.5,1.92,2,6,18,71.0,0,305,71,,65,,10,27,3,0,,,1,0,0.25,8.9,21.3,5,65
1990,PL,千葉ロッテマリーンズ,41243866,永野　吉成,,0.0,-7.5,2.35,0,0,4,10.2,0,53,10,0,14,,0,10,0,2,,,0,0,0.0,18.9,26.4,0,5
1990,PL,千葉ロッテマリーンズ,61063869,平沼　定晴,,0.0,-20.5,2.33,0,0,18,32.2,0,151,32,0,43,,6,12,0,3,,,0,0,0.0,7.9,28.5,0,25
1990,PL,千葉ロッテマリーンズ,11213863,堀井　幹夫,,0.0,-29.7,3.28,0,0,3,6.1,0,37,6,0,14,,0,3,0,0,,,0,0,0.0,8.1,37.8,0,4
1990,PL,千葉ロッテマリーンズ,63463868,前田　幸長,,0.0,-15.9,1.97,8,13,33,167.0,2,697,167,,162,,19,51,0,12,,,8,1,0.381,7.3,23.2,4,130
1990,PL,千葉ロッテマリーンズ,41043826,村田　兆治,,0.08,-12.2,2.04,10,8,26,115.2,2,524,115,0,120,,14,56,1,17,,,4,2,0.556,10.7,22.9,6,103
1990,PL,千葉ロッテマリーンズ,33633868,森　廣二,,0.0,-12.5,2.16,2,3,17,47.2,0,224,47,0,55,,6,27,0,5,,,1,0,0.4,12.1,24.6,5,23
1990,PL,千葉ロッテマリーンズ,03603868,八島　祥司,,0.0,-26.8,2.44,1,1,8,9.0,0,41,9,,13,,3,2,0,0,,,0,0,0.5,4.9,31.7,2,4
1990,PL,北海道日本ハムファイターズ,01103881,有倉　雅史,,0.0,-9.5,1.75,4,0,16,54.2,0,221,54,0,41,,7,20,0,7,,,1,0,1.0,9.0,18.6,0,33
1990,PL,北海道日本ハムファイターズ,51353881,内山　正博,,0.0,-17.9,2.0,3,0,30,60.1,1,252,60,0,60,,5,15,0,1,,,0,0,1.0,6.0,23.8,2,32
1990,PL,北海道日本ハムファイターズ,41543860,河野　博文,,0.0,8.0,1.64,0,1,4,11.0,0,50,11,,7,,0,11,0,1,,,0,0,0.0,22.0,14.0,1,7
1990,PL,北海道日本ハムファイターズ,11713867,佐藤　誠一,,0.25,-16.8,2.19,1,3,10,36.1,0,161,36,0,43,,5,16,1,0,,,1,0,0.25,9.9,26.7,2,18
