year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1993,CL,読売ジャイアンツ,31633868,石毛　博史,,0.0,-2.2,1.64,6,5,48,67.0,30,279,67,,43,,4,37,0,2,,,0,0,0.545,13.3,15.4,0,85
1993,CL,読売ジャイアンツ,91393862,岡田　展和,,0.0,-57.1,5.0,0,0,1,1.0,0,7,1,,4,,2,0,0,0,,,0,0,0.0,0.0,57.1,0,1
1993,CL,読売ジャイアンツ,31433868,木田　優夫,,0.0,-16.5,1.98,7,7,35,131.2,2,538,131,0,129,,11,40,0,6,,,1,1,0.5,7.4,24.0,1,97
1993,CL,読売ジャイアンツ,61363887,木村　龍治,,0.0,-8.2,1.75,0,0,16,24.0,0,97,24,,18,,1,10,0,0,,,0,0,0.0,10.3,18.6,2,17
1993,CL,読売ジャイアンツ,11513862,桑田　真澄,,0.0,-13.6,1.91,8,15,26,178.0,0,745,178,,162,,15,61,0,5,,,8,1,0.348,8.2,21.7,6,158
1993,CL,読売ジャイアンツ,61563860,香田　勲男,,0.0,-13.9,1.87,8,7,22,100.0,0,411,100,,87,,7,30,0,3,,,2,0,0.533,7.3,21.2,5,59
1993,CL,読売ジャイアンツ,01403868,小島　圭市,,0.0,-34.0,3.44,0,1,5,9.0,0,53,9,,22,,3,4,0,0,,,0,0,0.0,7.5,41.5,1,8
1993,CL,読売ジャイアンツ,81583869,斎藤　雅樹,,0.0,-15.6,1.9,9,11,23,149.2,0,609,149,0,135,,10,40,0,3,,,3,1,0.45,6.6,22.2,4,105
1993,CL,読売ジャイアンツ,41943885,谷口　功一,,0.0,4.5,2.0,0,0,3,4.0,0,22,4,,4,,2,5,0,0,,,0,0,0.0,22.7,18.2,0,5
1993,CL,読売ジャイアンツ,51053887,西山　一宇,,0.0,-15.4,2.0,0,0,2,3.0,0,13,3,,3,,1,1,0,0,,,0,0,0.0,7.7,23.1,0,3
1993,CL,読売ジャイアンツ,81283868,橋本　清,,0.0,-9.2,1.71,6,4,52,88.1,3,357,88,0,63,,8,30,0,1,,,0,0,0.6,8.4,17.6,2,91
1993,CL,読売ジャイアンツ,31433867,槙原　寛己,,0.0,-13.4,1.86,13,5,28,173.2,0,715,173,0,149,,17,53,0,12,,,5,3,0.722,7.4,20.8,4,175
1993,CL,読売ジャイアンツ,61263868,松谷　竜二郎,,0.0,-12.5,4.0,0,0,1,1.0,0,8,1,,3,,0,2,0,0,,,0,0,0.0,25.0,37.5,0,0
1993,CL,読売ジャイアンツ,21223869,水野　雄仁,,0.0,-16.3,1.88,1,1,43,60.2,0,239,60,0,53,,1,14,0,3,,,0,0,0.5,5.9,22.2,0,36
1993,CL,読売ジャイアンツ,41443860,宮本　和知,,0.0,-13.3,2.02,5,8,26,116.1,0,513,116,0,118,,17,50,0,2,,,2,0,0.385,9.7,23.0,7,109
1993,CL,読売ジャイアンツ,61263887,門奈　哲寛,,0.3,-7.7,1.77,1,2,33,60.0,0,246,60,,46,,4,27,2,0,,,0,0,0.333,11.0,18.7,1,57
1993,CL,中日ドラゴンズ,71173868,今中　慎二,,0.0,-12.6,1.73,17,7,31,249.0,1,982,249,,183,,20,59,0,5,,,14,3,0.708,6.0,18.6,2,247
1993,CL,中日ドラゴンズ,31133866,上原　晃,,0.0,-17.9,2.14,1,2,13,20.1,0,84,20,0,23,,2,8,0,3,,,0,0,0.333,9.5,27.4,0,13
1993,CL,中日ドラゴンズ,71373885,落合　英二,,0.0,0.0,1.54,1,1,10,9.1,0,36,9,0,5,,1,5,0,1,,,0,0,0.5,13.9,13.9,0,7
1993,CL,中日ドラゴンズ,81383863,郭　源治,,0.0,-16.1,2.0,3,9,39,107.2,17,453,107,0,107,,11,34,0,0,,,4,2,0.25,7.5,23.6,4,78
1993,CL,中日ドラゴンズ,01303869,鹿島　忠,,0.0,-4.7,1.79,3,5,57,70.0,2,297,70,,55,,7,41,0,4,,,0,0,0.375,13.8,18.5,1,53
1993,CL,中日ドラゴンズ,51553866,北野　勝則,,0.0,-8.3,1.67,0,0,5,3.0,0,12,3,,2,,0,1,0,0,,,0,0,0.0,8.3,16.7,0,1
1993,CL,中日ドラゴンズ,31533846,小松　辰雄,,0.0,-11.9,1.94,7,4,16,77.0,0,329,77,,72,,9,33,0,1,,,0,0,0.636,10.0,21.9,4,49
1993,CL,中日ドラゴンズ,21323864,近藤　真市,,0.0,-33.3,2.5,0,0,1,2.0,0,9,2,,3,,0,0,0,0,,,0,0,0.0,0.0,33.3,0,1
1993,CL,中日ドラゴンズ,83483868,今野　隆裕,,0.0,-2.8,2.04,2,0,16,14.2,0,72,14,0,15,,4,13,0,1,,,0,0,1.0,18.1,20.8,1,17
1993,CL,中日ドラゴンズ,11313883,小島　弘務,,0.0,-14.8,1.92,2,1,26,55.1,0,236,55,0,51,,3,16,0,0,,,1,1,0.667,6.8,21.6,4,42
1993,CL,中日ドラゴンズ,51553887,古池　拓一,,0.0,-13.8,2.3,0,0,6,6.1,0,29,6,0,8,,2,4,0,0,,,0,0,0.0,13.8,27.6,1,5
1993,CL,中日ドラゴンズ,31733885,佐々木　健一,,0.0,0.0,2.0,0,0,5,10.0,0,47,10,,10,,1,10,0,1,,,0,0,0.0,21.3,21.3,0,2
1993,CL,中日ドラゴンズ,11713887,佐藤　秀樹,,0.0,-4.6,1.88,4,1,13,54.2,0,241,54,0,48,,12,37,0,2,,,0,0,0.8,15.4,19.9,2,42
1993,CL,中日ドラゴンズ,81783869,津野　広志,,0.0,-13.7,1.95,3,3,27,78.1,0,329,78,0,74,,8,29,0,2,,,0,0,0.5,8.8,22.5,4,54
1993,CL,中日ドラゴンズ,21923887,鶴田　泰,,0.0,-14.6,1.94,7,11,29,127.0,0,527,127,,119,,16,42,0,3,,,2,1,0.389,8.0,22.6,3,110
1993,CL,中日ドラゴンズ,31033860,二宮　正己,,0.0,-9.2,1.93,2,0,13,15.0,0,65,15,,14,,0,8,0,0,,,0,0,1.0,12.3,21.5,0,5
1993,CL,中日ドラゴンズ,91693881,松永　幸男,,0.0,-14.3,1.5,0,0,1,2.0,0,7,2,,1,,1,0,0,0,,,0,0,0.0,0.0,14.3,0,1
1993,CL,中日ドラゴンズ,71373883,森田　幸一,,0.0,-18.5,2.28,2,3,22,28.1,3,130,28,0,36,,3,12,0,1,,,0,0,0.4,9.2,27.7,0,15
1993,CL,中日ドラゴンズ,01403862,山本　昌広,,0.0,-15.5,1.74,17,5,27,188.1,0,710,188,0,140,,16,30,0,1,,,10,5,0.773,4.2,19.7,3,132
1993,CL,中日ドラゴンズ,01803881,山田　喜久夫,,0.0,-6.5,1.77,1,2,46,50.2,0,217,50,0,39,,4,25,0,0,,,0,0,0.333,11.5,18.0,1,36
1993,CL,中日ドラゴンズ,81883881,与田　剛,,0.0,-4.0,2.2,1,3,15,19.1,3,100,19,0,23,,5,19,0,1,,,0,0,0.25,19.0,23.0,1,18
1993,CL,中日ドラゴンズ,31333883,吉田　太,,0.0,-23.5,2.5,0,0,4,3.2,0,17,3,0,5,,0,1,0,0,,,0,0,0.0,5.9,29.4,0,2
1993,CL,阪神タイガース,01103864,猪俣　隆,,0.05,-14.7,2.08,11,12,27,166.2,0,735,166,0,179,,16,71,1,4,,,3,0,0.478,9.7,24.4,5,133
1993,CL,阪神タイガース,33133868,太田　貴,,0.0,-12.1,1.93,1,1,8,15.0,0,66,15,,14,,0,6,0,0,,,0,0,0.5,9.1,21.2,3,10
1993,CL,阪神タイガース,51553881,葛西　稔,,0.0,-16.9,2.0,2,3,10,43.0,0,183,43,,43,,4,12,0,0,,,1,0,0.4,6.6,23.5,4,19
1993,CL,阪神タイガース,21623887,郭李　建夫,,0.0,-9.8,1.96,5,4,27,51.1,2,225,51,0,49,,2,27,0,4,,,0,0,0.556,12.0,21.8,1,48
1993,CL,阪神タイガース,21323846,久保　康生,,0.0,-8.8,1.81,4,0,34,53.0,2,227,53,,43,,5,23,0,1,,,0,0,1.0,10.1,18.9,1,53
1993,CL,阪神タイガース,51753883,嶋田　哲也,,0.0,-10.5,1.95,1,3,13,39.0,0,172,39,,37,,6,19,0,1,,,0,0,0.25,11.0,21.5,2,28
1993,CL,阪神タイガース,81183866,多岐　篤司,,0.0,0.0,1.4,0,0,2,5.0,0,19,5,,2,,0,2,0,0,,,0,0,0.0,10.5,10.5,0,1
1993,CL,阪神タイガース,31733883,田村　勤,,0.0,-18.5,2.06,1,1,30,36.0,22,151,36,,38,,4,10,0,1,,,0,0,0.5,6.6,25.2,1,39
1993,CL,阪神タイガース,51953887,竹内　昌也,,0.0,-12.7,2.34,0,0,8,11.1,0,55,11,0,15,,2,8,0,2,,,0,0,0.0,14.5,27.3,0,10
1993,CL,阪神タイガース,21923863,中田　良弘,,0.0,-14.3,1.88,0,0,13,17.0,0,70,17,,15,,1,5,0,0,,,0,0,0.0,7.1,21.4,1,13
1993,CL,阪神タイガース,61963869,中西　清起,,0.0,-25.5,2.26,3,3,33,82.0,11,357,82,,103,,6,12,0,1,,,0,0,0.5,3.4,28.9,5,54
1993,CL,阪神タイガース,61963860,仲田　幸司,,0.0,-9.6,2.15,3,12,27,85.1,0,407,85,0,98,,15,59,0,3,,,1,0,0.2,14.5,24.1,3,61
1993,CL,阪神タイガース,63163868,中込　伸,,0.0,-13.7,1.88,8,13,28,199.0,0,822,199,,175,,19,62,0,6,,,4,0,0.381,7.5,21.3,2,153
1993,CL,阪神タイガース,73173868,服部　裕昭,,0.0,-14.8,2.17,0,0,4,6.0,0,27,6,,7,,1,3,0,0,,,0,0,0.0,11.1,25.9,0,2
1993,CL,阪神タイガース,71473867,御子柴　進,,0.0,-16.4,1.99,5,2,41,63.2,1,268,63,0,63,,7,19,0,1,,,0,0,0.714,7.1,23.5,0,37
1993,CL,阪神タイガース,71773883,山崎　一玄,,0.0,-8.0,1.83,2,2,14,47.1,1,200,47,0,39,,5,23,0,5,,,0,0,0.5,11.5,19.5,0,31
1993,CL,阪神タイガース,11713883,湯舟　敏郎,,0.0,-14.5,1.98,12,6,23,161.0,0,671,161,,158,,14,61,0,2,,,4,1,0.667,9.1,23.5,1,131
1993,CL,阪神タイガース,91693885,弓長　起浩,,0.0,-10.9,2.06,5,3,54,56.2,0,258,56,0,60,,5,32,0,1,,,0,0,0.625,12.4,23.3,3,27
1993,CL,阪神タイガース,53153868,渡辺　伸彦,,0.0,-15.5,2.03,0,2,21,33.0,0,142,33,,34,,2,12,0,0,,,0,0,0.0,8.5,23.9,3,31
1993,CL,広島東洋カープ,31133881,秋村　謙宏,,0.12,-14.4,2.11,6,4,48,75.0,0,334,75,,83,,14,35,1,4,,,0,0,0.6,10.5,24.9,1,58
1993,CL,広島東洋カープ,91193844,大野　豊,,0.0,-8.7,1.68,3,1,31,38.0,23,149,38,,26,,2,13,0,2,,,0,0,0.75,8.7,17.4,0,46
1993,CL,広島東洋カープ,51553863,川口　和久,,0.0,-12.9,2.03,8,11,25,162.2,0,722,162,0,167,,15,74,0,5,,,7,3,0.421,10.2,23.1,3,128
1993,CL,広島東洋カープ,23923868,片瀬　聖敏,,0.0,-15.3,1.9,5,6,17,88.1,0,366,88,0,79,,11,23,0,2,,,2,0,0.455,6.3,21.6,3,60
1993,CL,広島東洋カープ,91393842,北別府　学,,0.0,-20.5,2.14,6,6,13,69.0,0,302,69,,79,,13,17,0,0,,,0,0,0.5,5.6,26.2,3,38
1993,CL,広島東洋カープ,01303864,紀藤　真琴,,0.0,-14.6,2.14,1,1,20,21.0,0,96,21,,24,,1,10,0,3,,,0,0,0.5,10.4,25.0,1,26
1993,CL,広島東洋カープ,93793868,小早川　幸二,,0.0,-9.1,2.15,0,0,18,13.0,0,66,13,,15,,0,9,0,0,,,0,0,0.0,13.6,22.7,3,6
1993,CL,広島東洋カープ,13013868,近藤　芳久,,0.0,-4.8,1.71,3,0,60,84.1,2,355,84,0,60,,10,43,0,3,,,0,0,1.0,12.1,16.9,2,74
1993,CL,広島東洋カープ,21723881,佐々岡　真司,,0.0,-18.7,2.13,5,17,30,183.0,0,793,183,,206,,21,58,0,6,,,7,1,0.227,7.3,26.0,5,124
1993,CL,広島東洋カープ,81583887,佐藤　剛,,0.0,-18.8,2.32,1,0,13,37.0,0,176,37,,49,,6,16,0,0,,,0,0,1.0,9.1,27.8,2,18
1993,CL,広島東洋カープ,01703887,鈴木　健,,0.0,-8.1,2.12,1,7,19,57.2,0,270,57,0,64,,4,42,0,1,,,1,1,0.125,15.6,23.7,2,42
1993,CL,広島東洋カープ,91993860,高山　郁夫,,0.0,-17.9,2.13,0,1,3,6.1,0,28,6,0,7,,2,2,0,0,,,0,0,0.0,7.1,25.0,2,3
1993,CL,広島東洋カープ,71873883,高橋　英樹,,0.0,-19.7,2.25,1,5,23,78.2,0,355,78,0,98,,14,28,0,0,,,0,0,0.167,7.9,27.6,1,48
