year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,打率,安打,本塁打,打点,試合,打席,打数,単打,二塁打,三塁打,得点,出塁率,長打率,四球,敬遠,死球,三振,塁打,盗塁,盗塁死,犠打,犠飛,併殺打,RC,XR
1962,PL,埼玉西武ライオンズ,1003807,高倉　照幸,T.Takakura,134.0,545.0,504.0,59.0,148.0,27.0,2.0,12.0,215.0,51.0,9.0,0,7.0,3.0,29.0,0,2.0,70.0,7.0,0.294,0.333,0.427,0.76,107.0,0.133,0.039000000000000035,0.466,5.321100917431193,12.844036697247708,0.4142857142857143,0.32,0.2566,475.33333333333337,0.20833333333333334,0.7024793388429752,0.294,148.0,12.0,51.0,134.0,545.0,504.0,107.0,27.0,2.0,59.0,0.333,0.427,29.0,0,2.0,,215.0,9.0,0,7.0,3.0,,71.39774859287054,69.262
1962,PL,千葉ロッテマリーンズ,1303800,榎本　喜八,K.Enomoto,125.0,524.0,483.0,79.0,160.0,28.0,2.0,17.0,243.0,66.0,2.0,0,0.0,3.0,36.0,0,2.0,28.0,10.0,0.331,0.378,0.503,0.881,113.0,0.172,0.046999999999999986,0.55,6.870229007633588,5.343511450381679,1.2857142857142858,0.3242630385487528,0.29585,545.6666666666666,0.2505175983436853,0.8498498498498499,0.331,160.0,17.0,66.0,125.0,524.0,483.0,113.0,28.0,2.0,79.0,0.378,0.503,36.0,0,2.0,,243.0,2.0,0,0.0,3.0,,91.76878612716763,84.46600000000001
1962,PL,福岡ソフトバンクホークス,1603809,野村　克也,K.Nomura,133.0,571.0,489.0,96.0,151.0,28.0,0.0,44.0,311.0,104.0,5.0,0,1.0,7.0,70.0,0,4.0,101.0,11.0,0.309,0.395,0.636,1.0310000000000001,79.0,0.327,0.08600000000000002,0.722,12.259194395796849,17.68826619964974,0.693069306930693,0.30484330484330485,0.33675,607.0,0.48057259713701433,1.1174785100286533,0.309,151.0,44.0,104.0,133.0,571.0,489.0,79.0,28.0,0.0,96.0,0.395,0.636,70.0,0,4.0,,311.0,5.0,0,1.0,7.0,,122.95348837209302,115.21600000000001
1962,PL,千葉ロッテマリーンズ,1803800,八田　正,T.Hatta,127.0,475.0,429.0,47.0,117.0,16.0,4.0,1.0,144.0,33.0,4.0,0,13.0,2.0,28.0,0,3.0,33.0,3.0,0.273,0.32,0.336,0.656,96.0,0.063,0.046999999999999986,0.383,5.894736842105263,6.947368421052631,0.8484848484848485,0.29219143576826195,0.22800000000000004,432.0,0.13752913752913754,0.5682539682539682,0.273,117.0,1.0,33.0,127.0,475.0,429.0,96.0,16.0,4.0,47.0,0.32,0.336,28.0,0,3.0,,144.0,4.0,0,13.0,2.0,,45.689277899343544,45.49399999999999
1962,PL,近鉄バファローズ,21023821,ブルーム,J.Bloomfield,112.0,446.0,401.0,56.0,150.0,26.0,8.0,12.0,228.0,74.0,7.0,0,2.0,4.0,32.0,0,7.0,35.0,10.0,0.374,0.426,0.569,0.9949999999999999,104.0,0.19499999999999995,0.05199999999999999,0.621,7.174887892376682,7.847533632286996,0.9142857142857143,0.3854748603351955,0.33394999999999997,615.6666666666666,0.29177057356608477,1.049808429118774,0.374,150.0,12.0,74.0,112.0,446.0,401.0,104.0,26.0,8.0,56.0,0.426,0.569,32.0,0,7.0,,228.0,7.0,0,2.0,4.0,,95.83371824480369,85.852
1962,PL,北海道日本ハムファイターズ,21623804,吉田　勝豊,K.Yoshida,130.0,529.0,474.0,73.0,145.0,23.0,3.0,18.0,228.0,79.0,6.0,0,3.0,6.0,42.0,0,4.0,81.0,14.0,0.306,0.363,0.481,0.844,101.0,0.175,0.056999999999999995,0.538,7.9395085066162565,15.311909262759924,0.5185185185185185,0.3333333333333333,0.28359999999999996,523.3333333333334,0.27637130801687765,0.8163265306122449,0.306,145.0,18.0,79.0,130.0,529.0,474.0,101.0,23.0,3.0,73.0,0.363,0.481,42.0,0,4.0,,228.0,6.0,0,3.0,6.0,,82.62790697674419,80.11800000000001
1962,PL,北海道日本ハムファイターズ,21823809,毒島　章一,S.Busujima,132.0,552.0,473.0,65.0,136.0,17.0,11.0,12.0,211.0,77.0,8.0,0,13.0,10.0,55.0,0,1.0,57.0,3.0,0.288,0.356,0.446,0.802,96.0,0.15800000000000003,0.068,0.514,9.96376811594203,10.326086956521738,0.9649122807017544,0.2995169082125604,0.2717,504.6666666666666,0.2917547568710359,0.8088235294117647,0.288,136.0,12.0,77.0,132.0,552.0,473.0,96.0,17.0,11.0,65.0,0.356,0.446,55.0,0,1.0,,211.0,8.0,0,13.0,10.0,,76.32765151515152,75.85400000000001
1962,PL,埼玉西武ライオンズ,23723800,和田　博実,H.Wada,113.0,421.0,388.0,47.0,126.0,15.0,5.0,14.0,193.0,54.0,5.0,0,4.0,3.0,25.0,0,1.0,61.0,9.0,0.325,0.365,0.497,0.862,92.0,0.172,0.03999999999999998,0.5369999999999999,5.938242280285035,14.489311163895488,0.4098360655737705,0.35443037974683544,0.2885,530.6666666666666,0.25,0.8265682656826568,0.325,126.0,14.0,54.0,113.0,421.0,388.0,92.0,15.0,5.0,47.0,0.365,0.497,25.0,0,1.0,,193.0,5.0,0,4.0,3.0,,70.5641646489104,65.964
1962,PL,埼玉西武ライオンズ,31233807,豊田　泰光,Y.Toyoda,130.0,519.0,431.0,73.0,118.0,11.0,2.0,23.0,202.0,67.0,5.0,0,0.0,2.0,84.0,0,2.0,82.0,14.0,0.274,0.393,0.469,0.862,82.0,0.19499999999999995,0.119,0.588,16.184971098265898,15.79961464354528,1.024390243902439,0.2896341463414634,0.29410000000000003,549.3333333333334,0.4013921113689095,0.8960244648318043,0.274,118.0,23.0,67.0,130.0,519.0,431.0,82.0,11.0,2.0,73.0,0.393,0.469,84.0,0,2.0,,202.0,5.0,0,0.0,2.0,,79.23106796116505,82.726
1962,PL,北海道日本ハムファイターズ,31233808,張本　勲,I.Harimoto,133.0,568.0,472.0,89.0,157.0,24.0,4.0,31.0,282.0,99.0,8.0,0,0.0,6.0,86.0,0,4.0,46.0,7.0,0.333,0.435,0.597,1.032,98.0,0.26399999999999996,0.10199999999999998,0.699,15.140845070422534,8.098591549295776,1.8695652173913044,0.314214463840399,0.345,634.0,0.4639830508474576,1.1801242236024845,0.333,157.0,31.0,99.0,133.0,568.0,472.0,98.0,24.0,4.0,89.0,0.435,0.597,86.0,0,4.0,,282.0,8.0,0,0.0,6.0,,122.80645161290323,115.35
