year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
1996,CL,読売ジャイアンツ,51153864,阿波野　秀幸,,0.0,-8.6,1.56,0,0,4,9.0,0,35,9,,5,,0,2,0,0,,,0,0,0.0,5.7,14.3,0,13
1996,CL,読売ジャイアンツ,31633868,石毛　博史,,0.0,-5.2,1.96,4,1,23,33.1,3,154,33,0,32,,4,24,0,4,,,0,0,0.8,15.6,20.8,0,28
1996,CL,読売ジャイアンツ,91393862,岡田　展和,,0.0,-3.1,1.77,2,1,27,30.0,1,130,30,,23,,4,19,0,1,,,0,0,0.667,14.6,17.7,1,26
1996,CL,読売ジャイアンツ,51353889,岡島　秀樹,,0.0,-6.7,2.05,1,0,5,12.2,0,60,12,0,13,,0,9,0,1,,,0,0,1.0,15.0,21.7,1,8
1996,CL,読売ジャイアンツ,51553863,川口　和久,,0.0,-10.6,1.89,1,4,29,76.1,3,331,76,0,68,,8,33,0,4,,,0,0,0.2,10.0,20.5,6,62
1996,CL,読売ジャイアンツ,71573881,柏田　貴史,,0.0,-8.5,1.91,0,1,8,11.0,0,47,11,,10,,1,6,0,1,,,0,0,0.0,12.8,21.3,0,1
1996,CL,読売ジャイアンツ,21323880,河原　純一,,0.0,-15.7,2.06,0,4,9,50.0,0,216,50,,53,,6,19,0,1,,,1,0,0.0,8.8,24.5,2,45
1996,CL,読売ジャイアンツ,51453882,Ｂ．ガルベス,,0.0,-15.2,1.91,16,6,28,203.2,0,838,203,0,186,,18,59,0,5,,,12,3,0.727,7.0,22.2,9,112
1996,CL,読売ジャイアンツ,31433868,木田　優夫,,0.0,-16.8,1.98,7,9,33,123.2,2,517,123,0,121,,15,34,0,4,,,3,2,0.438,6.6,23.4,5,99
1996,CL,読売ジャイアンツ,61363887,木村　龍治,,0.0,-12.1,1.88,0,1,7,8.0,0,33,8,,7,,0,3,0,0,,,0,0,0.0,9.1,21.2,0,9
1996,CL,読売ジャイアンツ,41543860,河野　博文,,0.0,-5.4,1.63,6,1,39,52.0,3,203,52,,33,,3,22,0,1,,,0,0,0.857,10.8,16.3,0,39
1996,CL,読売ジャイアンツ,21523885,小原沢　重頼,,0.32,-0.8,1.79,2,4,22,28.0,0,127,28,,22,,6,21,1,3,,,0,0,0.333,16.5,17.3,2,25
1996,CL,読売ジャイアンツ,81583869,斎藤　雅樹,,0.0,-16.7,1.92,16,4,25,187.0,0,768,187,,172,,13,44,0,0,,,8,4,0.8,5.7,22.4,5,158
1996,CL,読売ジャイアンツ,51053887,西山　一宇,,0.0,-9.8,2.01,6,5,34,61.1,1,276,61,0,62,,3,35,0,1,,,0,0,0.545,12.7,22.5,4,37
1996,CL,読売ジャイアンツ,81283868,橋本　清,,0.0,-33.3,3.17,0,1,8,6.0,0,33,6,,13,,4,2,0,3,,,0,0,0.0,6.1,39.4,0,3
