year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,player_name,raw_team_name,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率,単打,敬遠,K,盗塁死,GIDP,RC,XR
1938,PRE,西鉄,1003874,原　一朗,,21.0,74.0,67.0,7.0,17.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.254,0.324,0.254,0.5780000000000001,17.0,0.0,0.07,0.324,9.45945945945946,9.45945945945946,1.0,0.2833333333333333,0.2093,408.6666666666667,0.1044776119402985,0.48,,,,21.0,74.0,67.0,7.0,17.0,0.0,0.0,0.0,17.0,3.0,0.0,,0.0,0.0,7.0,0.0,,,0.254,0.254,0.324,17.0,0.0,,0.0,,5.513513513513513,5.91
1938,PRE,東京巨人軍,1003876,吉原　正喜,,34.0,125.0,102.0,18.0,27.0,1.0,1.0,3.0,39.0,14.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,12.0,0.0,0.265,0.39,0.382,0.772,22.0,0.11699999999999999,0.125,0.507,16.8,9.6,1.75,0.27586206896551724,0.271,517.3333333333333,0.3235294117647059,0.8,,,,34.0,125.0,102.0,18.0,27.0,1.0,1.0,3.0,39.0,14.0,0.0,,2.0,0.0,21.0,0.0,,,0.265,0.382,0.39,22.0,0.0,,0.0,,15.21951219512195,16.66
1938,PRE,西鉄,11013872,近藤　久,,17.0,45.0,41.0,2.0,11.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.268,0.333,0.268,0.601,11.0,0.0,0.065,0.333,8.88888888888889,6.666666666666667,1.3333333333333333,0.2894736842105263,0.21685000000000001,422.3333333333333,0.0975609756097561,0.5,,,,17.0,45.0,41.0,2.0,11.0,0.0,0.0,0.0,11.0,2.0,0.0,,0.0,0.0,4.0,0.0,,,0.268,0.268,0.333,11.0,0.0,,0.0,,3.6666666666666665,3.8800000000000003
1938,PRE,名古屋,11013874,西沢　道夫,,12.0,20.0,19.0,2.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.211,0.25,0.263,0.513,3.0,0.05200000000000002,0.03900000000000001,0.302,5.0,15.0,0.3333333333333333,0.25,0.17825000000000002,337.6666666666667,0.10526315789473684,0.4,,,,12.0,20.0,19.0,2.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,0.211,0.263,0.25,3.0,0.0,,0.0,,1.25,1.0799999999999998
1938,PRE,名古屋軍,11013876,村瀬　一三,,35.0,133.0,112.0,10.0,17.0,1.0,2.0,1.0,25.0,11.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,12.0,0.0,0.152,0.269,0.223,0.492,13.0,0.07100000000000001,0.11700000000000002,0.34,13.533834586466165,9.022556390977442,1.5,0.16161616161616163,0.1768,343.33333333333337,0.23214285714285715,0.45263157894736844,,,,35.0,133.0,112.0,10.0,17.0,1.0,2.0,1.0,25.0,11.0,0.0,,3.0,0.0,18.0,0.0,,,0.152,0.223,0.269,13.0,0.0,,0.0,,6.730769230769231,7.369999999999999
1938,PRE,阪急軍,11213872,島本　義文,,12.0,42.0,36.0,3.0,6.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,0.167,0.286,0.167,0.45299999999999996,6.0,0.0,0.11899999999999997,0.286,11.904761904761903,7.142857142857142,1.6666666666666667,0.18181818181818182,0.17045,341.6666666666667,0.1388888888888889,0.4,,,,12.0,42.0,36.0,3.0,6.0,0.0,0.0,0.0,6.0,3.0,0.0,,0.0,0.0,5.0,1.0,,,0.167,0.167,0.286,6.0,0.0,,0.0,,1.6097560975609757,2.0400000000000005
1938,PRE,西鉄,11213874,藤浪　光雄,,7.0,16.0,14.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.214,0.312,0.214,0.526,3.0,0.0,0.098,0.312,12.5,12.5,1.0,0.25,0.1939,383.3333333333333,0.14285714285714285,0.45454545454545453,,,,7.0,16.0,14.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,2.0,0.0,,,0.214,0.214,0.312,3.0,0.0,,0.0,,0.9375,1.082
1938,PRE,阪急軍,11313876,小田野　柏,,16.0,35.0,30.0,3.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.167,0.286,0.167,0.45299999999999996,5.0,0.0,0.11899999999999997,0.286,11.428571428571429,14.285714285714285,0.8,0.2,0.17045,341.6666666666667,0.13333333333333333,0.4,,,,16.0,35.0,30.0,3.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,,0.0,0.0,4.0,1.0,,,0.167,0.167,0.286,5.0,0.0,,0.0,,1.3235294117647058,1.7000000000000002
1938,PRE,大阪タイガース,11413874,皆川　定之,,27.0,101.0,79.0,18.0,18.0,1.0,0.0,0.0,19.0,5.0,0.0,0.0,3.0,0.0,18.0,0.0,1.0,13.0,0.0,0.228,0.378,0.241,0.619,17.0,0.012999999999999984,0.15,0.391,17.82178217821782,12.871287128712872,1.3846153846153846,0.2727272727272727,0.23035,458.3333333333333,0.24050632911392406,0.6229508196721312,,,,27.0,101.0,79.0,18.0,18.0,1.0,0.0,0.0,19.0,5.0,0.0,,3.0,0.0,18.0,1.0,,,0.228,0.241,0.378,17.0,0.0,,0.0,,7.051546391752577,9.512
1938,PRE,東京セネタース,11513872,遠藤　忠二郎,,36.0,149.0,132.0,13.0,32.0,5.0,1.0,5.0,54.0,21.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,18.0,0.0,0.242,0.315,0.409,0.724,21.0,0.16699999999999998,0.07300000000000001,0.482,9.395973154362416,12.080536912751679,0.7777777777777778,0.24770642201834864,0.244,451.33333333333337,0.2727272727272727,0.68,,,,36.0,149.0,132.0,13.0,32.0,5.0,1.0,5.0,54.0,21.0,0.0,,3.0,0.0,14.0,0.0,,,0.242,0.409,0.315,21.0,0.0,,0.0,,17.013698630136986,17.16
