year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,player_name,raw_team_name,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率,単打,敬遠,K,盗塁死,GIDP,RC,XR
1944,PRE,東京巨人軍,11313897,近藤　貞雄,,35.0,142.0,131.0,10.0,23.0,3.0,0.0,1.0,29.0,8.0,5.0,0.0,3.0,0.0,7.0,0.0,1.0,8.0,0.0,0.176,0.223,0.221,0.444,19.0,0.04500000000000001,0.047000000000000014,0.268,4.929577464788732,5.633802816901409,0.875,0.18032786885245902,0.15560000000000002,296.6666666666667,0.13740458015267176,0.3888888888888889,,,,35.0,142.0,131.0,10.0,23.0,3.0,0.0,1.0,29.0,8.0,5.0,,3.0,0.0,7.0,1.0,,,0.176,0.221,0.223,19.0,0.0,,0.0,,6.304347826086956,6.056000000000001
1944,PRE,阪急,11313899,坂井　豊司,,30.0,120.0,100.0,10.0,24.0,3.0,0.0,0.0,27.0,7.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,6.0,0.0,0.24,0.356,0.27,0.626,21.0,0.030000000000000027,0.11599999999999999,0.386,15.0,5.0,3.0,0.2553191489361702,0.2277,446.0,0.21,0.5921052631578947,,,,30.0,120.0,100.0,10.0,24.0,3.0,0.0,0.0,27.0,7.0,0.0,,2.0,0.0,18.0,0.0,,,0.24,0.27,0.356,21.0,0.0,,0.0,,9.610169491525424,11.152000000000001
1944,PRE,大阪タイガース,11913874,塚本　博睦,,31.0,147.0,120.0,24.0,31.0,1.0,2.0,0.0,36.0,11.0,1.0,0.0,7.0,0.0,19.0,0.0,1.0,8.0,0.0,0.258,0.364,0.3,0.6639999999999999,28.0,0.04199999999999998,0.10599999999999998,0.4059999999999999,12.925170068027212,5.442176870748299,2.375,0.2767857142857143,0.2388,463.99999999999994,0.20833333333333334,0.6404494382022472,,,,31.0,147.0,120.0,24.0,31.0,1.0,2.0,0.0,36.0,11.0,1.0,,7.0,0.0,19.0,1.0,,,0.258,0.3,0.364,28.0,0.0,,0.0,,12.949640287769784,14.858000000000002
1944,PRE,朝日,1403872,坪内　道典,,35.0,155.0,136.0,22.0,46.0,11.0,2.0,0.0,61.0,11.0,1.0,0.0,4.0,0.0,14.0,0.0,1.0,4.0,0.0,0.338,0.404,0.449,0.853,33.0,0.11099999999999999,0.066,,9.032258064516128,2.5806451612903225,3.5,0.3484848484848485,0.29405000000000003,553.6666666666667,0.22058823529411764,0.8555555555555555,,朝　日,,35.0,155.0,136.0,22.0,46.0,11.0,2.0,0.0,61.0,11.0,1.0,,4.0,0.0,14.0,1.0,,,0.338,0.449,0.404,33.0,0.0,,0.0,,24.4,22.81
1944,PRE,東京巨人軍,1503897,萩原　寛,,32.0,142.0,129.0,20.0,42.0,7.0,1.0,0.0,51.0,10.0,5.0,0.0,4.0,0.0,9.0,0.0,0.0,8.0,0.0,0.326,0.37,0.395,0.765,34.0,0.069,0.043999999999999984,0.439,6.338028169014084,5.633802816901409,1.125,0.34710743801652894,0.26525,501.6666666666667,0.17829457364341086,0.7471264367816092,,,,32.0,142.0,129.0,20.0,42.0,7.0,1.0,0.0,51.0,10.0,5.0,,4.0,0.0,9.0,0.0,,,0.326,0.395,0.37,34.0,0.0,,0.0,,18.847826086956523,18.423999999999996
1944,PRE,大阪タイガース,23123872,藤村　富美男,,35.0,151.0,130.0,12.0,41.0,2.0,3.0,0.0,49.0,25.0,2.0,0.0,1.0,0.0,19.0,0.0,1.0,3.0,0.0,0.315,0.407,0.377,0.784,36.0,0.062,0.09199999999999997,0.469,12.582781456953644,1.9867549668874174,6.333333333333333,0.3228346456692913,0.2774,532.6666666666666,0.2230769230769231,0.797752808988764,,,,35.0,151.0,130.0,12.0,41.0,2.0,3.0,0.0,49.0,25.0,2.0,,1.0,0.0,19.0,1.0,,,0.315,0.377,0.407,36.0,0.0,,0.0,,19.731543624161073,20.798000000000002
1944,PRE,阪急,31133897,伊藤　健一,,35.0,125.0,112.0,14.0,26.0,0.0,0.0,0.0,26.0,3.0,2.0,0.0,4.0,0.0,9.0,0.0,0.0,6.0,0.0,0.232,0.289,0.232,0.521,26.0,0.0,0.05699999999999997,0.289,7.199999999999999,4.8,1.5,0.24528301886792453,0.18805,366.3333333333333,0.09821428571428571,0.43023255813953487,,,,35.0,125.0,112.0,14.0,26.0,0.0,0.0,0.0,26.0,3.0,2.0,,4.0,0.0,9.0,0.0,,,0.232,0.232,0.289,26.0,0.0,,0.0,,7.520661157024794,7.902000000000001
1944,PRE,阪急,31333874,上田　藤夫,,35.0,163.0,139.0,18.0,36.0,9.0,0.0,1.0,48.0,19.0,1.0,0.0,3.0,0.0,20.0,0.0,1.0,7.0,0.0,0.259,0.356,0.345,0.701,26.0,0.08599999999999997,0.09699999999999998,0.4419999999999999,12.269938650306749,4.294478527607362,2.857142857142857,0.26717557251908397,0.24645,471.0,0.23741007194244604,0.6796116504854369,,,,35.0,163.0,139.0,18.0,36.0,9.0,0.0,1.0,48.0,19.0,1.0,,3.0,0.0,20.0,1.0,,,0.259,0.345,0.356,26.0,0.0,,0.0,,16.90566037735849,17.936
1944,PRE,阪急,31333899,阪田　清春,,33.0,144.0,129.0,10.0,40.0,3.0,1.0,0.0,45.0,16.0,4.0,0.0,4.0,0.0,11.0,0.0,0.0,3.0,0.0,0.31,0.364,0.349,0.713,36.0,0.03899999999999998,0.05399999999999999,0.4029999999999999,7.638888888888889,2.083333333333333,3.6666666666666665,0.31746031746031744,0.25105,480.3333333333333,0.15503875968992248,0.6741573033707865,,,,33.0,144.0,129.0,10.0,40.0,3.0,1.0,0.0,45.0,16.0,4.0,,4.0,0.0,11.0,0.0,,,0.31,0.349,0.364,36.0,0.0,,0.0,,16.392857142857142,16.827999999999996
1944,PRE,産業軍,41143897,金山　次郎,,35.0,149.0,131.0,17.0,32.0,3.0,1.0,3.0,46.0,11.0,3.0,0.0,1.0,0.0,17.0,0.0,0.0,9.0,0.0,0.244,0.331,0.351,0.6819999999999999,25.0,0.10699999999999998,0.08700000000000002,0.438,11.409395973154362,6.0402684563758395,1.8888888888888888,0.24369747899159663,0.2367,448.0,0.2595419847328244,0.6666666666666666,,,,35.0,149.0,131.0,17.0,32.0,3.0,1.0,3.0,46.0,11.0,3.0,,1.0,0.0,17.0,0.0,,,0.244,0.351,0.331,25.0,0.0,,0.0,,15.22972972972973,16.467999999999996
