year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,打率,安打,本塁打,打点,試合,打席,打数,単打,二塁打,三塁打,得点,出塁率,長打率,四球,敬遠,死球,三振,塁打,盗塁,盗塁死,犠打,犠飛,併殺打,RC,XR
1994,CL,横浜DeNAベイスターズ,11213867,畠山　準,H.Hatayama,127.0,510.0,449.0,51.0,131.0,27.0,1.0,11.0,193.0,46.0,1.0,0,6.0,1.0,50.0,0,4.0,105.0,12.0,0.292,0.367,0.43,0.7969999999999999,92.0,0.138,0.07500000000000001,0.505,9.803921568627452,20.588235294117645,0.47619047619047616,0.3592814371257485,0.27265,510.3333333333333,0.2516703786191537,0.7515151515151515,0.292,131.0,11.0,46.0,127.0,510.0,449.0,92.0,27.0,1.0,51.0,0.367,0.43,50.0,0,4.0,,193.0,1.0,0,6.0,1.0,,70.00601202404809,69.15600000000002
1994,CL,東京ヤクルトスワローズ,15213868,飯田　哲也,T.Iida,117.0,503.0,458.0,57.0,133.0,19.0,4.0,3.0,169.0,37.0,14.0,0,6.0,4.0,34.0,0,1.0,54.0,6.0,0.29,0.338,0.369,0.7070000000000001,107.0,0.07900000000000001,0.04800000000000004,0.417,6.759443339960239,10.73558648111332,0.6296296296296297,0.32098765432098764,0.24435,461.0,0.18340611353711792,0.6586102719033232,0.29,133.0,3.0,37.0,117.0,503.0,458.0,107.0,19.0,4.0,57.0,0.338,0.369,34.0,0,1.0,,169.0,14.0,0,6.0,4.0,,57.363821138211385,57.87999999999999
1994,CL,東京ヤクルトスワローズ,1803885,J.ハウエル,J.Howell,105.0,431.0,363.0,54.0,91.0,14.0,0.0,20.0,165.0,56.0,7.0,0,0.0,3.0,62.0,0,3.0,74.0,5.0,0.251,0.362,0.455,0.817,57.0,0.20400000000000001,0.11099999999999999,0.5660000000000001,14.385150812064964,17.16937354988399,0.8378378378378378,0.2610294117647059,0.27665,513.6666666666667,0.3939393939393939,0.855595667870036,0.251,91.0,20.0,56.0,105.0,431.0,363.0,57.0,14.0,0.0,54.0,0.362,0.455,62.0,0,3.0,,165.0,7.0,0,0.0,3.0,,59.4,63.434
1994,CL,阪神タイガース,1903881,SHINJO,T.Shinjou（shinjou,122.0,506.0,466.0,54.0,117.0,23.0,7.0,17.0,205.0,68.0,5.0,0,2.0,2.0,30.0,0,6.0,93.0,9.0,0.251,0.304,0.44,0.744,70.0,0.189,0.05299999999999999,0.493,5.928853754940711,18.379446640316203,0.3225806451612903,0.27932960893854747,0.24680000000000002,450.6666666666667,0.26394849785407726,0.6871508379888268,0.251,117.0,17.0,68.0,122.0,506.0,466.0,70.0,23.0,7.0,54.0,0.304,0.44,30.0,0,6.0,,205.0,5.0,0,2.0,2.0,,60.756048387096776,61.89800000000001
1994,CL,中日ドラゴンズ,21123866,立浪　和義,K.Tatsunami,129.0,581.0,489.0,90.0,134.0,27.0,1.0,10.0,193.0,53.0,2.0,0,2.0,5.0,83.0,0,2.0,50.0,10.0,0.274,0.378,0.395,0.773,96.0,0.121,0.10399999999999998,0.499,14.285714285714285,8.605851979345955,1.66,0.2857142857142857,0.26885000000000003,509.6666666666667,0.294478527607362,0.7671232876712328,0.274,134.0,10.0,53.0,129.0,581.0,489.0,96.0,27.0,1.0,90.0,0.378,0.395,83.0,0,2.0,,193.0,2.0,0,2.0,5.0,,73.21853146853147,76.5
1994,CL,読売ジャイアンツ,21223889,D.グラッデン,D.Gladden,98.0,410.0,374.0,46.0,100.0,19.0,0.0,15.0,164.0,37.0,1.0,0,6.0,1.0,29.0,0,0.0,64.0,6.0,0.267,0.319,0.439,0.758,66.0,0.172,0.05199999999999999,0.491,7.073170731707316,15.609756097560975,0.453125,0.28716216216216217,0.2533,465.33333333333337,0.25133689839572193,0.6928571428571428,0.267,100.0,15.0,37.0,98.0,410.0,374.0,66.0,19.0,0.0,46.0,0.319,0.439,29.0,0,0.0,,164.0,1.0,0,6.0,1.0,,52.49627791563275,51.178
1994,CL,読売ジャイアンツ,21323869,川相　昌弘,M.Kawai,130.0,567.0,473.0,69.0,143.0,18.0,4.0,0.0,169.0,33.0,0.0,0,35.0,2.0,54.0,0,3.0,51.0,13.0,0.302,0.376,0.357,0.733,121.0,0.05499999999999999,0.07400000000000001,0.431,9.523809523809524,8.994708994708994,1.0588235294117647,0.33726415094339623,0.25845,495.0,0.16913319238900634,0.6588921282798834,0.302,143.0,0.0,33.0,130.0,567.0,473.0,121.0,18.0,4.0,69.0,0.376,0.357,54.0,0,3.0,,169.0,0.0,0,35.0,2.0,,63.17457305502846,64.08999999999999
1994,CL,阪神タイガース,21623860,和田　豊,Y.Wada,130.0,601.0,519.0,76.0,165.0,13.0,3.0,2.0,190.0,43.0,7.0,0,11.0,3.0,65.0,0,3.0,40.0,6.0,0.318,0.395,0.366,0.761,147.0,0.04799999999999999,0.07700000000000001,0.443,10.8153078202995,6.655574043261231,1.625,0.33958333333333335,0.26925,517.0,0.18689788053949905,0.7361111111111112,0.318,165.0,2.0,43.0,130.0,601.0,519.0,147.0,13.0,3.0,76.0,0.395,0.366,65.0,0,3.0,,190.0,7.0,0,11.0,3.0,,74.82876712328768,77.868
1994,CL,阪神タイガース,21723883,T.オマリー,T.O'malley,124.0,524.0,430.0,61.0,135.0,18.0,2.0,15.0,202.0,74.0,1.0,0,0.0,4.0,89.0,0,1.0,74.0,15.0,0.314,0.429,0.47,0.899,100.0,0.15599999999999997,0.11499999999999999,0.585,16.984732824427482,14.122137404580155,1.2027027027027026,0.34782608695652173,0.31055,585.6666666666666,0.36511627906976746,0.9451612903225807,0.314,135.0,15.0,74.0,124.0,524.0,430.0,100.0,18.0,2.0,61.0,0.429,0.47,89.0,0,1.0,,202.0,1.0,0,0.0,4.0,,87.18304431599229,87.61000000000001
1994,CL,中日ドラゴンズ,3103885,A.パウエル,A.Powell,110.0,475.0,423.0,61.0,137.0,23.0,0.0,20.0,220.0,76.0,0.0,0,0.0,5.0,42.0,0,5.0,73.0,14.0,0.324,0.387,0.52,0.907,94.0,0.196,0.063,0.583,8.842105263157894,15.368421052631579,0.5753424657534246,0.3492537313432836,0.30415000000000003,560.3333333333334,0.29550827423167847,0.89,0.324,137.0,20.0,76.0,110.0,475.0,423.0,94.0,23.0,0.0,61.0,0.387,0.52,42.0,0,5.0,,220.0,0.0,0,0.0,5.0,,84.68817204301075,79.842
1994,CL,中日ドラゴンズ,31233860,彦野　利勝,T.Hikono,118.0,418.0,363.0,41.0,103.0,17.0,3.0,6.0,144.0,49.0,1.0,0,3.0,4.0,45.0,0,3.0,61.0,14.0,0.284,0.364,0.397,0.761,77.0,0.11300000000000004,0.08000000000000002,0.477,10.76555023923445,14.5933014354067,0.7377049180327869,0.3233333333333333,0.26305,496.3333333333333,0.2396694214876033,0.7043795620437956,0.284,103.0,6.0,49.0,118.0,418.0,363.0,77.0,17.0,3.0,41.0,0.364,0.397,45.0,0,3.0,,144.0,1.0,0,3.0,4.0,,52.23529411764706,53.040000000000006
1994,CL,広島東洋カープ,31633881,前田　智徳,T.Maeda,123.0,554.0,492.0,66.0,158.0,26.0,0.0,20.0,244.0,66.0,3.0,0,2.0,3.0,57.0,0,0.0,56.0,12.0,0.321,0.389,0.496,0.885,112.0,0.175,0.068,0.5640000000000001,10.288808664259928,10.108303249097473,1.0178571428571428,0.32935560859188545,0.29905000000000004,554.3333333333334,0.2967479674796748,0.8786127167630058,0.321,158.0,20.0,66.0,123.0,554.0,492.0,112.0,26.0,0.0,66.0,0.389,0.496,57.0,0,0.0,,244.0,3.0,0,2.0,3.0,,95.55555555555556,90.138
1994,CL,読売ジャイアンツ,31633889,H.コトー,H.Cotto,107.0,403.0,383.0,45.0,96.0,16.0,0.0,18.0,166.0,52.0,4.0,0,1.0,2.0,14.0,0,3.0,82.0,11.0,0.251,0.281,0.433,0.714,62.0,0.182,0.030000000000000027,0.463,3.4739454094292808,20.34739454094293,0.17073170731707318,0.2736842105263158,0.23470000000000002,425.3333333333333,0.2297650130548303,0.62751677852349,0.251,96.0,18.0,52.0,107.0,403.0,383.0,62.0,16.0,0.0,45.0,0.281,0.433,14.0,0,3.0,,166.0,4.0,0,1.0,2.0,,45.994962216624685,46.64399999999999
1994,CL,広島東洋カープ,33233868,西山　秀二,S.Nishiyama,126.0,438.0,387.0,44.0,110.0,10.0,6.0,3.0,141.0,32.0,1.0,0,13.0,3.0,35.0,0,0.0,73.0,10.0,0.284,0.341,0.364,0.7050000000000001,91.0,0.08000000000000002,0.05700000000000005,0.421,7.9908675799086755,16.666666666666664,0.4794520547945205,0.34076433121019106,0.24445,462.33333333333337,0.1731266149870801,0.6167247386759582,0.284,110.0,3.0,32.0,126.0,438.0,387.0,91.0,10.0,6.0,44.0,0.341,0.364,35.0,0,0.0,,141.0,1.0,0,13.0,3.0,,48.447867298578196,47.84400000000001
1994,CL,広島東洋カープ,41643887,L.メディーナ,L.Medina,106.0,420.0,384.0,48.0,104.0,23.0,3.0,14.0,175.0,70.0,0.0,0,0.0,2.0,32.0,0,2.0,106.0,11.0,0.271,0.329,0.456,0.785,64.0,0.185,0.057999999999999996,0.514,7.6190476190476195,25.238095238095237,0.3018867924528302,0.3383458646616541,0.26205,481.0,0.2682291666666667,0.718213058419244,0.271,104.0,14.0,70.0,106.0,420.0,384.0,64.0,23.0,3.0,48.0,0.329,0.456,32.0,0,2.0,,175.0,0.0,0,0.0,2.0,,57.21153846153846,55.620000000000005
1994,CL,広島東洋カープ,43243868,野村　謙二郎,K.Nomura,130.0,614.0,558.0,77.0,169.0,20.0,4.0,10.0,227.0,61.0,14.0,0,4.0,3.0,45.0,0,4.0,75.0,7.0,0.303,0.357,0.407,0.764,135.0,0.10399999999999998,0.05399999999999999,0.4609999999999999,7.32899022801303,12.214983713355048,0.6,0.33403361344537813,0.26239999999999997,492.66666666666663,0.20967741935483872,0.7323232323232324,0.303,169.0,10.0,61.0,130.0,614.0,558.0,135.0,20.0,4.0,77.0,0.357,0.407,45.0,0,4.0,,227.0,14.0,0,4.0,3.0,,80.56053067993366,81.028
1994,CL,読売ジャイアンツ,51253887,松井　秀喜,H.Matsui,130.0,569.0,503.0,70.0,148.0,23.0,4.0,20.0,239.0,66.0,3.0,0,1.0,4.0,57.0,0,4.0,101.0,12.0,0.294,0.368,0.475,0.843,101.0,0.181,0.07400000000000001,0.5489999999999999,10.017574692442881,17.75043936731107,0.5643564356435643,0.3316062176165803,0.28435,526.3333333333334,0.30019880715705766,0.8256130790190735,0.294,148.0,20.0,66.0,130.0,569.0,503.0,101.0,23.0,4.0,70.0,0.368,0.475,57.0,0,4.0,,239.0,3.0,0,1.0,4.0,,87.49107142857143,85.9
1994,CL,阪神タイガース,51553885,久慈　照嘉,T.Kuji,130.0,532.0,439.0,40.0,110.0,14.0,1.0,0.0,126.0,14.0,5.0,0,38.0,1.0,53.0,0,1.0,76.0,6.0,0.251,0.332,0.287,0.619,95.0,0.035999999999999976,0.08100000000000002,0.368,9.962406015037594,14.285714285714285,0.6973684210526315,0.3021978021978022,0.22115,427.6666666666667,0.16856492027334852,0.5522388059701493,0.251,110.0,0.0,14.0,130.0,532.0,439.0,95.0,14.0,1.0,40.0,0.332,0.287,53.0,0,1.0,,126.0,5.0,0,38.0,1.0,,41.74390243902439,45.098
1994,CL,広島東洋カープ,53253868,江藤　智,A.Etou,105.0,466.0,390.0,83.0,125.0,21.0,0.0,28.0,230.0,81.0,1.0,0,0.0,6.0,69.0,0,1.0,81.0,6.0,0.321,0.418,0.59,1.008,76.0,0.26899999999999996,0.09699999999999998,0.6869999999999999,14.806866952789699,17.381974248927037,0.8518518518518519,0.33797909407665505,0.3356,614.6666666666667,0.44871794871794873,1.1107011070110702,0.321,125.0,28.0,81.0,105.0,466.0,390.0,76.0,21.0,0.0,83.0,0.418,0.59,69.0,0,1.0,,230.0,1.0,0,0.0,6.0,,97.21132897603486,90.75
1994,CL,横浜DeNAベイスターズ,61563867,駒田　徳広,N.Komada,130.0,558.0,525.0,60.0,149.0,33.0,2.0,13.0,225.0,68.0,1.0,0,0.0,3.0,28.0,0,2.0,95.0,29.0,0.284,0.321,0.429,0.75,101.0,0.14500000000000002,0.03700000000000003,0.466,5.017921146953405,17.025089605734767,0.29473684210526313,0.3238095238095238,0.2517,463.99999999999994,0.2,0.6320987654320988,0.284,149.0,13.0,68.0,130.0,558.0,525.0,101.0,33.0,2.0,60.0,0.321,0.429,28.0,0,2.0,,225.0,1.0,0,0.0,3.0,,72.01627486437613,68.292
1994,CL,中日ドラゴンズ,61563868,大豊　泰昭,Y.Taihou,130.0,560.0,477.0,83.0,148.0,24.0,2.0,38.0,290.0,107.0,2.0,0,0.0,9.0,71.0,0,3.0,97.0,6.0,0.31,0.396,0.608,1.004,84.0,0.298,0.08600000000000002,0.694,12.678571428571427,17.32142857142857,0.7319587628865979,0.31339031339031337,0.33020000000000005,598.6666666666666,0.45073375262054505,1.0925373134328358,0.31,148.0,38.0,107.0,130.0,560.0,477.0,84.0,24.0,2.0,83.0,0.396,0.608,71.0,0,3.0,,290.0,2.0,0,0.0,9.0,,115.89416058394161,108.61800000000001
1994,CL,横浜DeNAベイスターズ,61663887,R.ローズ,R.Rose,130.0,574.0,510.0,71.0,151.0,28.0,4.0,15.0,232.0,86.0,1.0,0,0.0,7.0,55.0,0,2.0,72.0,25.0,0.296,0.362,0.455,0.817,104.0,0.15900000000000003,0.066,0.521,9.581881533101045,12.543554006968641,0.7638888888888888,0.31627906976744186,0.27665,513.6666666666667,0.26862745098039215,0.7552083333333334,0.296,151.0,15.0,86.0,130.0,574.0,510.0,104.0,28.0,4.0,71.0,0.362,0.455,55.0,0,2.0,,232.0,1.0,0,0.0,7.0,,84.58761061946903,81.728
1994,CL,中日ドラゴンズ,61763864,中村　武志,T.Nakamura,125.0,456.0,398.0,37.0,102.0,16.0,0.0,9.0,145.0,50.0,0.0,0,8.0,0.0,46.0,0,4.0,48.0,14.0,0.256,0.339,0.364,0.7030000000000001,77.0,0.10799999999999998,0.08300000000000002,0.447,10.087719298245613,10.526315789473683,0.9583333333333334,0.2727272727272727,0.24355000000000002,460.33333333333337,0.2236180904522613,0.6290322580645161,0.256,102.0,9.0,50.0,125.0,456.0,398.0,77.0,16.0,0.0,37.0,0.339,0.364,46.0,0,4.0,,145.0,0.0,0,8.0,0.0,,48.333333333333336,50.47199999999999
1994,CL,横浜DeNAベイスターズ,65563868,石井　琢朗,T.Ishii,130.0,559.0,451.0,68.0,113.0,21.0,2.0,3.0,147.0,40.0,6.0,0,39.0,0.0,69.0,0,0.0,66.0,6.0,0.251,0.35,0.326,0.6759999999999999,87.0,0.07500000000000001,0.09899999999999998,0.425,12.343470483005367,11.806797853309481,1.0454545454545454,0.2879581151832461,0.239,458.6666666666667,0.24168514412416853,0.6453488372093024,0.251,113.0,3.0,40.0,130.0,559.0,451.0,87.0,21.0,2.0,68.0,0.35,0.326,69.0,0,0.0,,147.0,6.0,0,39.0,0.0,,51.45,55.74599999999999
1994,CL,東京ヤクルトスワローズ,71273860,広澤　克実,K.Hirosawa,130.0,552.0,501.0,63.0,136.0,27.0,3.0,26.0,247.0,73.0,1.0,0,0.0,5.0,45.0,0,1.0,78.0,21.0,0.271,0.33,0.493,0.823,80.0,0.22199999999999998,0.059,0.552,8.152173913043478,14.130434782608695,0.5769230769230769,0.2736318407960199,0.27175000000000005,494.33333333333337,0.313373253493014,0.7616580310880829,0.271,136.0,26.0,73.0,130.0,552.0,501.0,80.0,27.0,3.0,63.0,0.33,0.493,45.0,0,1.0,,247.0,1.0,0,0.0,5.0,,81.88095238095238,79.59
1994,CL,東京ヤクルトスワローズ,71473889,J.クラーク,J.Clark,99.0,415.0,376.0,61.0,110.0,15.0,1.0,20.0,187.0,53.0,2.0,0,0.0,2.0,23.0,0,14.0,66.0,9.0,0.293,0.354,0.497,0.851,74.0,0.20400000000000001,0.061,0.558,5.542168674698795,15.903614457831324,0.3484848484848485,0.3082191780821918,0.28354999999999997,519.6666666666666,0.2712765957446808,0.8218181818181818,0.293,110.0,20.0,53.0,99.0,415.0,376.0,74.0,15.0,1.0,61.0,0.354,0.497,23.0,0,14.0,,187.0,2.0,0,0.0,2.0,,62.333333333333336,64.142
1994,CL,読売ジャイアンツ,81183848,落合　博満,H.Ochiai,129.0,540.0,447.0,53.0,125.0,19.0,0.0,15.0,189.0,68.0,0.0,0,0.0,6.0,81.0,0,6.0,56.0,13.0,0.28,0.393,0.423,0.8160000000000001,91.0,0.14299999999999996,0.11299999999999999,0.536,15.0,10.37037037037037,1.4464285714285714,0.2879581151832461,0.2826,534.0,0.3243847874720358,0.8238805970149253,0.28,125.0,15.0,68.0,129.0,540.0,447.0,91.0,19.0,0.0,53.0,0.393,0.423,81.0,0,6.0,,189.0,0.0,0,0.0,6.0,,73.73863636363636,77.93400000000001
1994,CL,阪神タイガース,81183863,石嶺　和彦,K.Ishimine,130.0,502.0,467.0,39.0,115.0,17.0,1.0,17.0,185.0,77.0,1.0,0,0.0,9.0,22.0,0,4.0,82.0,14.0,0.246,0.281,0.396,0.677,80.0,0.15000000000000002,0.03500000000000003,0.431,4.382470119521913,16.334661354581673,0.2682926829268293,0.259946949602122,0.22545,413.00000000000006,0.19914346895074947,0.5792349726775956,0.246,115.0,17.0,77.0,130.0,502.0,467.0,80.0,17.0,1.0,39.0,0.281,0.396,22.0,0,4.0,,185.0,1.0,0,0.0,9.0,,51.830265848670756,52.02400000000001
1994,CL,横浜DeNAベイスターズ,81683887,G.ブラッグス,G.Braggs,122.0,534.0,448.0,84.0,141.0,25.0,1.0,35.0,273.0,91.0,0.0,0,0.0,6.0,68.0,0,12.0,83.0,14.0,0.315,0.414,0.609,1.023,80.0,0.294,0.09899999999999998,0.708,12.734082397003746,15.543071161048688,0.8192771084337349,0.31547619047619047,0.33855,617.0,0.44642857142857145,1.0996884735202492,0.315,141.0,35.0,91.0,122.0,534.0,448.0,80.0,25.0,1.0,84.0,0.414,0.609,68.0,0,12.0,,273.0,0.0,0,0.0,6.0,,110.57558139534883,105.754
1994,CL,横浜DeNAベイスターズ,85583868,谷繁　元信,M.Tanishige,129.0,415.0,359.0,29.0,82.0,19.0,2.0,5.0,120.0,36.0,1.0,0,8.0,1.0,42.0,0,5.0,94.0,8.0,0.228,0.317,0.334,0.651,56.0,0.10600000000000001,0.089,0.423,10.120481927710843,22.650602409638555,0.44680851063829785,0.2950191570881226,0.22615000000000002,428.33333333333337,0.22562674094707522,0.5894736842105263,0.228,82.0,5.0,36.0,129.0,415.0,359.0,56.0,19.0,2.0,29.0,0.317,0.334,42.0,0,5.0,,120.0,1.0,0,8.0,1.0,,37.1072319201995,39.504000000000005
1994,CL,広島東洋カープ,91793860,正田　耕三,K.Shouda,122.0,526.0,464.0,55.0,130.0,6.0,0.0,5.0,151.0,34.0,3.0,0,24.0,2.0,35.0,0,1.0,31.0,5.0,0.28,0.331,0.325,0.656,119.0,0.044999999999999984,0.05099999999999999,0.376,6.653992395437262,5.893536121673003,1.1290322580645162,0.29069767441860467,0.23020000000000002,439.33333333333337,0.1271551724137931,0.56047197640118,0.28,130.0,5.0,34.0,122.0,526.0,464.0,119.0,6.0,0.0,55.0,0.331,0.325,35.0,0,1.0,,151.0,3.0,0,24.0,2.0,,49.92985971943888,50.708
