year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,打率,安打,本塁打,打点,試合,打席,打数,単打,二塁打,三塁打,得点,出塁率,長打率,四球,敬遠,死球,三振,塁打,盗塁,盗塁死,犠打,犠飛,併殺打,RC,XR
1955,CL,中日ドラゴンズ,11013874,西沢　道夫,M.Nishizawa,127.0,527.0,476.0,55.0,124.0,25.0,2.0,14.0,195.0,53.0,1.0,0,1.0,1.0,46.0,0,3.0,58.0,22.0,0.261,0.329,0.41,0.739,83.0,0.14899999999999997,0.068,0.478,8.72865275142315,11.005692599620494,0.7931034482758621,0.2716049382716049,0.25055,465.6666666666667,0.24789915966386555,0.6550802139037433,0.261,124.0,14.0,53.0,127.0,527.0,476.0,83.0,25.0,2.0,55.0,0.329,0.41,46.0,0,3.0,,195.0,1.0,0,1.0,1.0,,63.50574712643678,63.594
1955,CL,読売ジャイアンツ,1303876,川上　哲治,T.Kawakami,120.0,516.0,435.0,55.0,147.0,15.0,1.0,12.0,200.0,79.0,10.0,0,0.0,8.0,69.0,0,3.0,33.0,10.0,0.338,0.425,0.46,0.885,119.0,0.122,0.08699999999999997,0.5469999999999999,13.372093023255813,6.395348837209303,2.090909090909091,0.3391959798994975,0.30625,578.3333333333334,0.30344827586206896,0.9463087248322147,0.338,147.0,12.0,79.0,120.0,516.0,435.0,119.0,15.0,1.0,55.0,0.425,0.46,69.0,0,3.0,,200.0,10.0,0,0.0,8.0,,85.71428571428571,85.956
1955,CL,広島東洋カープ,13313800,平山　智,S.Hirayama,117.0,460.0,416.0,46.0,99.0,14.0,3.0,7.0,140.0,42.0,7.0,0,7.0,4.0,29.0,0,4.0,46.0,3.0,0.238,0.291,0.337,0.628,75.0,0.09900000000000003,0.05299999999999999,0.39,6.304347826086956,10.0,0.6304347826086957,0.2506811989100817,0.2152,403.3333333333333,0.18509615384615385,0.5625,0.238,99.0,7.0,42.0,117.0,460.0,416.0,75.0,14.0,3.0,46.0,0.291,0.337,29.0,0,4.0,,140.0,7.0,0,7.0,4.0,,40.26966292134831,41.86399999999999
1955,CL,広島東洋カープ,21323895,小鶴　誠,M.Kozuru,130.0,549.0,494.0,62.0,141.0,17.0,7.0,18.0,226.0,67.0,7.0,0,5.0,4.0,46.0,0,0.0,68.0,15.0,0.285,0.344,0.457,0.8009999999999999,99.0,0.17200000000000004,0.059,0.516,8.378870673952642,12.386156648451731,0.6764705882352942,0.29854368932038833,0.26905,496.3333333333333,0.2793522267206478,0.7581521739130435,0.285,141.0,18.0,67.0,130.0,549.0,494.0,99.0,17.0,7.0,62.0,0.344,0.457,46.0,0,0.0,,226.0,7.0,0,5.0,4.0,,78.26296296296296,76.786
1955,CL,読売ジャイアンツ,21923803,与那嶺　要,K.Yonamine,107.0,487.0,424.0,68.0,132.0,22.0,2.0,13.0,197.0,65.0,3.0,0,9.0,3.0,49.0,0,1.0,66.0,5.0,0.311,0.382,0.465,0.847,95.0,0.15400000000000003,0.07100000000000001,0.536,10.061601642710473,13.552361396303903,0.7424242424242424,0.34195402298850575,0.28815,537.0,0.2759433962264151,0.8417508417508418,0.311,132.0,13.0,65.0,107.0,487.0,424.0,95.0,22.0,2.0,68.0,0.382,0.465,49.0,0,1.0,,197.0,3.0,0,9.0,3.0,,75.38477801268499,72.56400000000001
1955,CL,阪神タイガース,23123872,藤村　富美男,F.Fujimura,112.0,398.0,349.0,41.0,94.0,12.0,0.0,21.0,169.0,63.0,2.0,0,1.0,5.0,35.0,0,8.0,51.0,11.0,0.269,0.345,0.484,0.829,61.0,0.21499999999999997,0.07599999999999996,0.5599999999999999,8.793969849246231,12.814070351758794,0.6862745098039216,0.25886524822695034,0.27625,506.3333333333333,0.3209169054441261,0.8045112781954887,0.269,94.0,21.0,63.0,112.0,398.0,349.0,61.0,12.0,0.0,41.0,0.345,0.484,35.0,0,8.0,,169.0,2.0,0,1.0,5.0,,56.7734375,58.93999999999999
1955,CL,横浜DeNAベイスターズ,31133895,青田　昇,N.Aota,103.0,414.0,381.0,40.0,102.0,23.0,1.0,17.0,178.0,54.0,1.0,0,0.0,2.0,29.0,0,2.0,45.0,10.0,0.268,0.321,0.467,0.788,61.0,0.199,0.05299999999999999,0.52,7.004830917874397,10.869565217391305,0.6444444444444445,0.26479750778816197,0.2612,476.6666666666667,0.2782152230971129,0.726643598615917,0.268,102.0,17.0,54.0,103.0,414.0,381.0,61.0,23.0,1.0,40.0,0.321,0.467,29.0,0,2.0,,178.0,1.0,0,0.0,2.0,,56.87317073170732,55.64800000000001
1955,CL,横浜DeNAベイスターズ,31433805,引地　信之,N.Hikichi,130.0,551.0,516.0,55.0,125.0,19.0,3.0,8.0,174.0,33.0,9.0,0,17.0,1.0,13.0,0,4.0,30.0,8.0,0.242,0.266,0.337,0.603,95.0,0.09500000000000003,0.02400000000000002,0.361,2.35934664246824,5.44464609800363,0.43333333333333335,0.24425887265135698,0.20395000000000002,378.33333333333337,0.1375968992248062,0.5012531328320802,0.242,125.0,8.0,33.0,130.0,551.0,516.0,95.0,19.0,3.0,55.0,0.266,0.337,13.0,0,4.0,,174.0,9.0,0,17.0,1.0,,45.391304347826086,44.73199999999999
1955,CL,阪神タイガース,31833807,吉田　義男,Y.Yoshida,128.0,568.0,523.0,67.0,147.0,24.0,5.0,3.0,190.0,28.0,20.0,0,21.0,0.0,20.0,0,4.0,23.0,16.0,0.281,0.313,0.363,0.6759999999999999,115.0,0.08199999999999996,0.03199999999999997,0.3949999999999999,3.5211267605633805,4.049295774647888,0.8695652173913043,0.289738430583501,0.2316,434.0,0.1586998087954111,0.5969387755102041,0.281,147.0,3.0,28.0,128.0,568.0,523.0,115.0,24.0,5.0,67.0,0.313,0.363,20.0,0,4.0,,190.0,20.0,0,21.0,0.0,,58.43462246777164,58.97200000000001
1955,CL,中日ドラゴンズ,33233801,本多　逸郎,I.Honda,130.0,500.0,461.0,46.0,117.0,16.0,5.0,3.0,152.0,26.0,22.0,0,8.0,0.0,28.0,0,3.0,41.0,2.0,0.254,0.301,0.33,0.631,93.0,0.07600000000000001,0.046999999999999986,0.377,5.6000000000000005,8.200000000000001,0.6829268292682927,0.2733812949640288,0.21794999999999998,411.0,0.1843817787418655,0.5924855491329479,0.254,117.0,3.0,26.0,130.0,500.0,461.0,93.0,16.0,5.0,46.0,0.301,0.33,28.0,0,3.0,,152.0,22.0,0,8.0,0.0,,45.07157464212679,48.01799999999999
