year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1983,CL,読売ジャイアンツ,71173824,浅野　啓司,,14,18.0,0,1,0,19.0,81,18,,26,,4,4,0,0,,,0,0,0.0,1,5
1983,CL,読売ジャイアンツ,91193848,江川　卓,,33,217.2,16,9,3,83.0,883,217,0,187,,27,59,0,1,,,10,2,0.64,2,131
1983,CL,読売ジャイアンツ,31333845,加藤　初,,17,81.1,8,3,0,27.0,330,81,0,70,,9,30,0,1,,,2,1,0.727,1,46
1983,CL,読売ジャイアンツ,71373848,鹿取　義隆,,38,94.0,5,2,1,41.0,396,94,,101,,14,25,0,1,,,1,0,0.714,1,64
1983,CL,読売ジャイアンツ,81583861,香坂　英典,,4,5.1,1,0,0,3.0,21,5,0,4,,1,1,0,0,,,0,0,1.0,0,4
1983,CL,読売ジャイアンツ,61363844,定岡　正二,,29,117.0,7,7,0,82.0,549,117,,145,,18,47,2,1,,,2,0,0.5,5,59
1983,CL,読売ジャイアンツ,91593846,角　三男,,37,56.0,3,5,18,23.0,252,56,,53,,4,32,0,1,,,0,0,0.375,3,55
1983,CL,読売ジャイアンツ,11013867,中条　善伸,,19,34.0,0,0,1,19.0,147,34,,31,,3,13,0,0,,,0,0,0.0,1,29
1983,CL,読売ジャイアンツ,91093843,新浦　壽夫,,31,67.1,3,2,0,26.0,292,67,0,71,,8,25,0,2,,,0,0,0.6,3,52
1983,CL,読売ジャイアンツ,91793842,西本　聖,,32,239.1,15,10,0,116.0,1013,239,0,265,,29,45,0,0,,,13,2,0.6,4,122
1983,CL,読売ジャイアンツ,81083867,橋本　敬司,,13,25.1,1,2,0,11.0,116,25,0,25,,1,13,0,0,,,0,0,0.333,2,21
1983,CL,読売ジャイアンツ,91093822,堀内　恒夫,,11,19.2,1,0,1,9.0,79,19,0,16,,2,9,0,0,,,0,0,1.0,1,9
1983,CL,読売ジャイアンツ,31433867,槙原　寛己,,31,184.0,12,9,1,83.0,764,184,,165,,19,66,1,1,,,9,3,0.571,6,124
1983,CL,中日ドラゴンズ,61163867,市村　則紀,,44,52.1,0,0,1,22.0,238,52,0,62,,1,20,0,1,,,0,0,0.0,2,31
1983,CL,中日ドラゴンズ,01103861,牛島　和彦,,37,88.0,10,8,7,55.0,395,88,,104,,10,30,0,0,,,0,0,0.556,1,69
1983,CL,中日ドラゴンズ,81383863,郭　源治,,32,213.1,10,10,0,100.0,900,213,0,214,,25,64,0,4,,,8,3,0.5,4,159
1983,CL,中日ドラゴンズ,21523867,桑田　茂,,23,37.1,2,4,0,21.0,161,37,0,36,,11,15,0,1,,,0,0,0.333,1,36
1983,CL,中日ドラゴンズ,31533846,小松　辰雄,,35,191.1,7,14,5,74.0,784,191,0,181,,20,49,0,1,,,9,1,0.333,5,133
1983,CL,中日ドラゴンズ,71573865,後藤　祝秀,,3,2.2,0,1,0,1.0,8,2,0,1,,1,0,0,0,,,0,0,0.0,0,3
1983,CL,中日ドラゴンズ,81583867,近藤　満,,18,32.0,0,3,0,14.0,133,32,,33,,5,8,0,0,,,0,0,0.0,0,14
1983,CL,中日ドラゴンズ,41543847,鈴木　孝政,,24,130.2,7,4,0,65.0,535,130,0,135,,17,15,0,0,,,4,0,0.636,0,48
1983,CL,中日ドラゴンズ,21723863,曽田　康二,,12,17.2,0,0,0,3.0,75,17,0,12,,0,10,0,0,,,0,0,0.0,2,11
1983,CL,中日ドラゴンズ,81583848,高橋　三千丈,,8,21.1,1,1,0,11.0,91,21,0,26,,5,5,0,0,,,1,1,0.5,0,9
1983,CL,中日ドラゴンズ,91993845,堂上　照,,16,22.0,0,1,0,23.0,114,22,,41,,5,9,0,1,,,0,0,0.0,0,9
1983,CL,中日ドラゴンズ,61763848,藤沢　公也,,34,62.1,3,4,0,49.0,286,62,0,72,,10,27,2,4,,,0,0,0.429,4,35
1983,CL,中日ドラゴンズ,71273845,三沢　淳,,22,82.2,4,8,0,59.0,375,82,0,114,,12,20,0,0,,,1,0,0.333,1,39
1983,CL,中日ドラゴンズ,21923848,都　裕次郎,,43,126.0,6,9,5,68.0,535,126,,139,,24,32,0,1,,,2,1,0.4,2,64
1983,CL,中日ドラゴンズ,11213828,安木　祥二,,36,75.2,4,2,1,38.0,325,75,0,78,,8,33,0,0,,,1,1,0.667,2,54
1983,CL,阪神タイガース,51153867,赤松　一朗,,2,1.0,0,0,0,2.0,5,1,,1,,0,1,0,1,,,0,0,0.0,0,1
1983,CL,阪神タイガース,41143843,池内　豊,,64,87.2,2,3,3,43.0,368,87,0,84,,9,25,0,2,,,0,0,0.4,6,48
1983,CL,阪神タイガース,71173846,伊藤　宏光,,35,116.0,6,7,1,69.0,513,116,,141,,21,32,0,2,,,2,0,0.462,4,61
1983,CL,阪神タイガース,11313861,大町　定生,,21,27.1,0,1,0,17.0,123,27,0,30,,3,10,0,0,,,0,0,0.0,3,16
1983,CL,阪神タイガース,11313867,Ｒ．オルセン,,13,66.2,4,2,1,29.0,281,66,0,67,,9,25,1,3,,,1,0,0.667,1,40
1983,CL,阪神タイガース,41343846,工藤　一彦,,32,175.1,13,10,1,87.0,754,175,0,177,,24,62,1,3,,,5,3,0.565,2,66
1983,CL,阪神タイガース,71573847,小林　繁,,35,209.0,13,14,1,116.0,890,209,,202,,31,60,0,0,,,9,3,0.481,11,109
1983,CL,阪神タイガース,01503848,鈴木　弘規,,1,1.0,0,1,0,5.0,8,1,,2,,2,3,0,0,,,0,0,0.0,0,0
1983,CL,阪神タイガース,21923863,中田　良弘,,18,24.2,0,0,0,21.0,116,24,0,28,,6,17,0,1,,,0,0,0.0,1,16
1983,CL,阪神タイガース,71973828,野村　収,,32,191.1,12,11,0,95.0,807,191,0,209,,22,42,1,5,,,5,0,0.522,5,85
1983,CL,阪神タイガース,51253867,浜岡　浩幸,,2,1.0,0,0,0,0.0,6,1,,2,,0,1,1,0,,,0,0,0.0,0,1
1983,CL,阪神タイガース,71273867,浜田　知明,,10,12.1,0,1,0,16.0,65,12,0,21,,2,10,0,4,,,0,0,0.0,0,3
1983,CL,阪神タイガース,41743848,福間　納,,69,130.2,6,4,6,42.0,546,130,0,125,,10,36,1,2,,,0,0,0.6,2,89
1983,CL,阪神タイガース,41943865,福家　雅明,,13,20.0,0,0,0,23.0,106,20,,33,,5,18,0,2,,,0,0,0.0,2,8
1983,CL,阪神タイガース,71473867,御子柴　進,,2,7.0,1,0,0,1.0,28,7,,6,,0,1,0,0,,,0,0,1.0,0,3
1983,CL,阪神タイガース,11413845,山本　和行,,45,72.0,5,9,8,34.0,302,72,,78,,14,12,1,0,,,0,0,0.357,0,46
1983,CL,阪神タイガース,41443867,山田　和英,,1,1.0,0,0,0,4.0,8,1,,5,,1,1,0,0,,,0,0,0.0,0,1
1983,CL,広島東洋カープ,01103849,池谷　公二郎,,14,60.1,6,2,0,29.0,257,60,0,70,,11,14,0,1,,,2,0,0.75,1,23
1983,CL,広島東洋カープ,01103867,井上　卓也,,1,3.0,0,0,0,0.0,11,3,,2,,0,0,0,0,,,0,0,0.0,0,1
