year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1999,PL,北海道日本ハムファイターズ,51153880,厚沢　和幸,,3,3.1,0,0,0,1.0,15,3,0,0,,0,4,0,1,,,0,0,0.0,1,0
1999,PL,北海道日本ハムファイターズ,83883868,石井　丈裕,,20,25.0,0,1,0,19.0,115,25,,34,,3,7,0,0,,,0,0,0.0,2,13
1999,PL,北海道日本ハムファイターズ,31333881,岩本　ツトム,,27,189.0,13,11,0,86.0,831,189,,181,,14,93,1,4,,,9,2,0.542,6,158
1999,PL,北海道日本ハムファイターズ,61163887,今関　勝一,,6,19.0,1,2,0,17.0,89,19,,24,,3,10,0,2,,,0,0,0.333,0,9
1999,PL,北海道日本ハムファイターズ,71173884,生駒　雅紀,,30,88.1,2,8,4,41.0,374,88,0,76,,9,39,0,5,,,2,0,0.2,4,59
1999,PL,北海道日本ハムファイターズ,41143884,今井　圭吾,,6,16.2,0,0,0,15.0,78,16,0,14,,1,13,0,1,,,0,0,0.0,3,12
1999,PL,北海道日本ハムファイターズ,61163888,伊藤　剛,,17,45.1,3,1,1,16.0,192,45,0,47,,4,17,0,1,,,0,0,0.75,0,13
1999,PL,北海道日本ハムファイターズ,01403888,Ｓ．ウィッテム,,17,86.0,6,7,0,63.0,402,86,,116,,15,36,0,5,,,2,0,0.462,5,31
1999,PL,北海道日本ハムファイターズ,71673886,Ｒ．オレラーノ,,21,39.2,1,5,0,23.0,185,39,0,38,,8,27,0,1,,,0,0,0.167,1,27
1999,PL,北海道日本ハムファイターズ,71373880,金村　暁,,8,43.0,3,1,1,12.0,169,43,,31,,5,15,0,0,,,3,2,0.75,0,27
1999,PL,北海道日本ハムファイターズ,81383882,黒木　潤司,,50,73.2,3,3,8,31.0,327,73,0,83,,9,29,1,2,,,0,0,0.5,3,39
1999,PL,北海道日本ハムファイターズ,41543880,櫻井　幸博,,4,6.0,0,1,0,2.0,23,6,,2,,1,3,0,0,,,0,0,0.0,0,6
1999,PL,北海道日本ハムファイターズ,91793868,芝草　宇宙,,24,57.0,3,4,0,47.0,275,57,,86,,9,21,0,4,,,0,0,0.429,3,27
1999,PL,北海道日本ハムファイターズ,81283883,下柳　剛,,62,77.1,1,4,6,31.0,332,77,0,62,,9,47,0,4,,,0,0,0.2,2,79
1999,PL,北海道日本ハムファイターズ,61663886,Ｅ．シュールストロム,,14,16.0,2,1,7,3.0,65,16,,15,,0,2,0,0,,,0,0,0.667,0,21
1999,PL,北海道日本ハムファイターズ,31733889,関根　裕之,,24,139.0,12,8,0,73.0,589,139,,142,,28,36,0,0,,,3,1,0.6,4,78
1999,PL,北海道日本ハムファイターズ,51953884,高橋　憲幸,,28,17.0,0,0,0,13.0,74,17,,23,,4,2,0,1,,,0,0,0.0,0,9
1999,PL,北海道日本ハムファイターズ,41743888,立石　尚行,,21,46.2,1,1,1,28.0,202,46,0,49,,4,14,2,2,,,0,0,0.5,5,34
1999,PL,北海道日本ハムファイターズ,61763888,建山　義紀,,22,106.0,6,5,0,43.0,442,106,,101,,11,29,0,0,,,1,1,0.545,1,62
1999,PL,北海道日本ハムファイターズ,51953882,沼田　浩,,4,7.1,0,1,0,8.0,39,7,0,9,,2,9,0,0,,,0,0,0.0,0,3
1999,PL,北海道日本ハムファイターズ,31233886,原田　健二,,24,19.2,0,0,0,4.0,80,19,0,15,,2,9,0,0,,,0,0,0.0,0,15
1999,PL,北海道日本ハムファイターズ,31033882,平松　省二,,3,9.1,0,1,0,4.0,37,9,0,9,,1,1,0,0,,,0,0,0.0,2,4
1999,PL,北海道日本ハムファイターズ,61263860,古溝　克之,,12,7.2,0,1,0,2.0,36,7,0,8,,0,5,2,0,,,0,0,0.0,0,4
1999,PL,北海道日本ハムファイターズ,11413887,山原　和敏,,16,44.1,3,6,0,32.0,197,44,0,49,,9,17,0,2,,,0,0,0.333,1,23
1999,PL,北海道日本ハムファイターズ,61263884,矢野　諭,,6,13.2,0,1,0,10.0,68,13,0,13,,0,13,1,0,,,0,0,0.0,3,8
1999,PL,北海道日本ハムファイターズ,81883881,与田　剛士,,1,1.0,0,0,0,1.0,5,1,,1,,0,1,0,0,,,0,0,0.0,0,0
1999,PL,埼玉西武ライオンズ,31133889,石井　貴,,26,178.2,13,8,0,62.0,743,178,0,177,,16,43,4,4,,,4,1,0.619,1,108
1999,PL,埼玉西武ライオンズ,61263883,木村　恵二,,37,46.2,1,1,1,25.0,198,46,0,42,,4,19,1,0,,,0,0,0.5,3,27
1999,PL,埼玉西武ライオンズ,11713887,佐藤　秀樹,,12,25.0,0,0,1,9.0,111,25,,18,,3,17,0,0,,,0,0,0.0,1,15
1999,PL,埼玉西武ライオンズ,71973881,潮崎　哲也,,20,74.1,5,3,0,40.0,322,74,0,92,,10,16,0,0,,,1,0,0.625,4,54
1999,PL,埼玉西武ライオンズ,41743885,新谷　博,,2,1.1,0,1,0,12.0,17,1,0,11,,1,1,0,0,,,0,0,0.0,0,3
1999,PL,埼玉西武ライオンズ,41543886,芝﨑　和広,,1,2.0,0,0,0,2.0,10,2,,1,,0,2,0,0,,,0,0,0.0,0,1
1999,PL,埼玉西武ライオンズ,91793887,杉山　賢人,,8,5.1,0,0,0,3.0,27,5,0,9,,2,3,0,1,,,0,0,0.0,0,5
1999,PL,埼玉西武ライオンズ,21923885,竹下　潤,,23,27.1,2,2,1,12.0,113,27,0,17,,1,14,0,1,,,0,0,0.5,2,36
1999,PL,埼玉西武ライオンズ,01903884,谷中　真二,,8,26.2,1,2,0,12.0,108,26,0,21,,3,10,0,0,,,0,0,0.333,1,9
1999,PL,埼玉西武ライオンズ,21723886,平良　幸一,,2,2.2,0,0,0,1.0,11,2,0,3,,0,0,1,0,,,0,0,0.0,0,1
1999,PL,埼玉西武ライオンズ,51753864,デニー,,52,62.0,2,4,12,17.0,251,62,,47,,3,16,0,0,,,0,0,0.333,3,65
1999,PL,埼玉西武ライオンズ,61963887,豊田　清,,20,122.2,10,4,0,57.0,490,122,0,111,,12,16,2,1,,,4,2,0.714,3,91
1999,PL,埼玉西武ライオンズ,51053886,土肥　義弘,,29,34.1,1,1,0,10.0,139,34,0,24,,0,15,0,2,,,0,0,0.5,2,27
1999,PL,埼玉西武ライオンズ,11913864,西崎　幸広,,33,34.1,2,1,20,13.0,149,34,0,32,,3,14,0,0,,,0,0,0.667,1,36
1999,PL,埼玉西武ライオンズ,51953880,西口　文也,,29,179.1,14,10,0,72.0,732,179,0,141,,20,55,0,3,,,7,3,0.583,3,141
1999,PL,埼玉西武ライオンズ,41243881,橋本　武広,,55,28.0,1,2,3,11.0,122,28,,29,,3,10,0,1,,,0,0,0.333,3,26
1999,PL,埼玉西武ライオンズ,41043888,星野　智樹,,16,46.2,1,3,0,19.0,198,46,0,49,,0,23,0,0,,,0,0,0.25,0,32
1999,PL,埼玉西武ライオンズ,31233888,松坂　大輔,,25,180.0,16,5,0,55.0,743,180,,124,,14,87,2,5,,,6,2,0.762,8,151
