year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
2000,PL,北海道日本ハムファイターズ,51153880,厚沢　和幸,,6,6.0,0,0,0,3.0,24,6,,4,,1,2,0,1,,,0,0,0.0,0,5
2000,PL,北海道日本ハムファイターズ,31333881,岩本　ツトム,,24,155.1,6,12,0,92.0,678,155,0,162,,16,77,0,2,,,6,0,0.333,5,98
2000,PL,北海道日本ハムファイターズ,71173884,生駒　雅紀,,28,32.1,1,1,0,15.0,136,32,0,30,,3,16,0,1,,,0,0,0.5,0,25
2000,PL,北海道日本ハムファイターズ,61163888,伊藤　剛,,13,32.1,1,4,1,24.0,146,32,0,36,,5,16,0,2,,,1,0,0.2,0,19
2000,PL,北海道日本ハムファイターズ,71673886,Ｒ．オレラーノ,,1,0.1,0,0,0,1.0,4,0,0,1,,0,2,0,0,,,0,0,0.0,0,0
2000,PL,北海道日本ハムファイターズ,51655111,Ｋ．オーミー,,12,47.0,2,3,0,27.0,212,47,,51,,6,24,1,3,,,1,0,0.4,2,29
2000,PL,北海道日本ハムファイターズ,71373880,金村　暁,,17,101.1,9,5,0,46.0,426,101,0,91,,11,42,0,2,,,3,0,0.643,4,61
2000,PL,北海道日本ハムファイターズ,81383882,黒木　純司,,32,33.2,2,1,0,19.0,151,33,0,39,,5,8,1,0,,,0,0,0.667,5,26
2000,PL,北海道日本ハムファイターズ,41543880,櫻井　幸博,,7,15.0,0,0,2,18.0,78,15,,23,,5,11,0,1,,,0,0,0.0,1,6
2000,PL,北海道日本ハムファイターズ,71575111,佐々木　貴賀,,2,2.0,0,0,0,1.0,8,2,,0,,0,2,0,2,,,0,0,0.0,0,2
2000,PL,北海道日本ハムファイターズ,91793868,芝草　宇宙,,20,15.1,1,0,0,5.0,71,15,0,19,,1,6,0,0,,,0,0,1.0,3,11
2000,PL,北海道日本ハムファイターズ,81283883,下柳　剛,,36,93.2,8,4,0,50.0,403,93,0,79,,11,49,0,4,,,3,1,0.667,2,82
2000,PL,北海道日本ハムファイターズ,41743885,新谷　博,,28,67.0,3,3,0,38.0,300,67,,76,,10,26,0,0,,,1,0,0.5,4,40
2000,PL,北海道日本ハムファイターズ,61563886,清水　章夫,,23,115.1,6,9,0,61.0,513,115,0,104,,10,69,0,4,,,4,1,0.4,7,67
2000,PL,北海道日本ハムファイターズ,61565111,正田　樹,,5,6.0,0,0,0,3.0,32,6,,11,,0,3,0,0,,,0,0,0.0,0,4
2000,PL,北海道日本ハムファイターズ,31733889,関根　裕之,,29,137.2,10,6,0,80.0,601,137,0,142,,15,50,1,4,,,4,1,0.625,1,98
2000,PL,北海道日本ハムファイターズ,51953887,竹内　昌也,,7,5.0,0,1,0,2.0,22,5,,3,,0,3,0,0,,,0,0,0.0,0,2
2000,PL,北海道日本ハムファイターズ,51953884,高橋　憲幸,,31,42.2,4,1,1,19.0,189,42,0,41,,4,17,0,2,,,0,0,0.8,2,43
2000,PL,北海道日本ハムファイターズ,41743888,立石　尚行,,27,112.2,9,4,0,57.0,484,112,0,107,,13,51,1,2,,,1,0,0.692,2,68
2000,PL,北海道日本ハムファイターズ,61763888,建山　義紀,,28,89.1,6,8,0,57.0,396,89,0,106,,15,29,0,1,,,2,0,0.429,2,55
2000,PL,北海道日本ハムファイターズ,63365111,Ｒ．タティス,,1,0.2,0,0,0,4.0,9,0,0,3,,0,4,0,0,,,0,0,0.0,0,0
2000,PL,北海道日本ハムファイターズ,31233886,原田　健二,,58,30.1,0,0,1,17.0,148,30,0,30,,2,23,0,1,,,0,0,0.0,5,20
2000,PL,北海道日本ハムファイターズ,61865111,Ｃ．ミラバル,,48,49.1,1,3,19,21.0,198,49,0,40,,7,16,3,0,,,0,0,0.25,2,31
2000,PL,北海道日本ハムファイターズ,91495111,吉崎　勝,,5,3.0,0,0,0,4.0,21,3,,7,,0,5,0,1,,,0,0,0.0,0,1
2000,PL,埼玉西武ライオンズ,31135111,青木　勇人,,17,34.2,0,2,1,10.0,141,34,0,32,,3,11,0,1,,,0,0,0.0,1,5
2000,PL,埼玉西武ライオンズ,01103885,井手元　健一朗,,2,1.1,0,0,0,2.0,7,1,0,2,,0,0,0,0,,,0,0,0.0,0,2
2000,PL,埼玉西武ライオンズ,31133889,石井　貴,,25,135.2,10,7,0,68.0,588,135,0,148,,9,39,2,1,,,2,2,0.588,4,80
2000,PL,埼玉西武ライオンズ,61263883,木村　恵二,,8,18.0,0,0,0,12.0,77,18,,13,,2,11,0,0,,,0,0,0.0,0,12
2000,PL,埼玉西武ライオンズ,51555111,後藤　光貴,,2,9.1,0,1,0,6.0,44,9,0,14,,0,4,0,1,,,0,0,0.0,0,4
2000,PL,埼玉西武ライオンズ,11713887,佐藤　秀樹,,4,7.1,0,0,0,9.0,36,7,0,11,,1,4,0,0,,,0,0,0.0,0,2
2000,PL,埼玉西武ライオンズ,71973881,潮崎　哲也,,24,82.0,3,6,0,36.0,334,82,,77,,5,14,0,0,,,0,0,0.333,5,52
2000,PL,埼玉西武ライオンズ,01605111,許　銘傑,,28,126.0,6,7,0,77.0,563,126,,129,,12,65,0,0,,,1,1,0.462,4,66
2000,PL,埼玉西武ライオンズ,21923885,竹下　潤,,6,9.0,1,1,0,4.0,39,9,,9,,2,3,0,0,,,0,0,0.5,0,9
2000,PL,埼玉西武ライオンズ,01903884,谷中　真二,,32,55.1,2,2,0,32.0,234,55,0,45,,5,26,0,2,,,0,0,0.5,3,24
2000,PL,埼玉西武ライオンズ,51753864,デニー,,48,53.1,1,3,1,21.0,231,53,0,54,,7,15,0,1,,,0,0,0.25,2,49
2000,PL,埼玉西武ライオンズ,13315111,Ｒ．ディアス,,7,8.1,0,0,0,7.0,38,8,0,7,,1,6,0,0,,,0,0,0.0,0,7
2000,PL,埼玉西武ライオンズ,61963887,豊田　清,,26,118.1,5,9,1,52.0,500,118,0,130,,12,27,2,3,,,1,0,0.357,2,90
2000,PL,埼玉西武ライオンズ,81783880,富岡　大記,,8,8.2,0,1,0,5.0,44,8,0,8,,0,11,0,0,,,0,0,0.0,0,8
2000,PL,埼玉西武ライオンズ,51053886,土肥　義弘,,55,49.2,3,1,0,18.0,210,49,0,44,,4,19,1,1,,,0,0,0.75,0,30
2000,PL,埼玉西武ライオンズ,11913864,西崎　幸広,,22,59.0,6,1,0,30.0,266,59,,57,,4,36,1,3,,,0,0,0.857,0,49
2000,PL,埼玉西武ライオンズ,51953880,西口　文也,,24,145.2,11,5,0,62.0,618,145,0,136,,22,59,0,2,,,4,2,0.688,3,131
2000,PL,埼玉西武ライオンズ,41243881,橋本　武広,,65,42.0,2,2,0,15.0,174,42,,32,,1,17,0,2,,,0,0,0.5,1,38
2000,PL,埼玉西武ライオンズ,41043888,星野　智樹,,9,5.2,0,0,0,5.0,31,5,0,5,,0,9,0,1,,,0,0,0.0,0,6
2000,PL,埼玉西武ライオンズ,31233888,松坂　大輔,,27,167.2,14,7,1,85.0,727,167,0,132,,12,95,0,2,,,6,2,0.667,4,144
2000,PL,埼玉西武ライオンズ,91293884,森　慎二,,58,78.2,5,6,23,16.0,299,78,0,51,,6,20,0,4,,,0,0,0.455,0,101
2000,PL,福岡ソフトバンクホークス,41343884,岡本　克道,,7,7.2,0,0,0,3.0,34,7,0,5,,0,7,0,0,,,0,0,0.0,0,3
2000,PL,福岡ソフトバンクホークス,11513886,木村　茂,,1,,0,0,0,1.0,2,0,,1,,0,1,0,0,,,0,0,0.0,0,0
2000,PL,福岡ソフトバンクホークス,91593884,倉野　信次,,2,4.1,0,1,0,1.0,21,4,0,3,,0,4,0,0,,,0,0,0.0,1,3
2000,PL,福岡ソフトバンクホークス,71373882,斉藤　和巳,,22,89.1,5,2,0,44.0,399,89,0,92,,9,46,1,10,,,0,0,0.714,1,77
2000,PL,福岡ソフトバンクホークス,51553882,佐久本　昌広,,3,11.1,0,2,0,13.0,54,11,0,20,,2,3,0,2,,,0,0,0.0,0,5
2000,PL,福岡ソフトバンクホークス,21523886,篠原　貴行,,57,76.1,9,3,2,28.0,308,76,0,64,,11,18,0,2,,,0,0,0.75,2,43
2000,PL,福岡ソフトバンクホークス,31935111,総司,,1,0.2,0,0,0,3.0,5,0,0,3,,1,0,0,0,,,0,0,0.0,0,1
2000,PL,福岡ソフトバンクホークス,91093881,田之上　慶三郎,,24,88.2,8,4,0,38.0,385,88,0,94,,4,34,0,2,,,0,0,0.667,2,56
2000,PL,福岡ソフトバンクホークス,41743882,土井　雅弘,,14,69.0,3,4,0,34.0,317,69,,71,,5,40,0,2,,,2,1,0.429,0,42
2000,PL,福岡ソフトバンクホークス,21923862,長冨　浩志,,38,27.0,1,1,0,7.0,107,27,,22,,1,5,0,0,,,0,0,0.5,1,17
2000,PL,福岡ソフトバンクホークス,71073886,永井　智浩,,26,143.2,9,7,0,87.0,653,143,0,144,,23,73,1,5,,,3,0,0.563,11,117
2000,PL,福岡ソフトバンクホークス,51253881,西村　龍次,,1,4.0,0,0,0,4.0,19,4,,5,,1,4,0,0,,,0,0,0.0,1,2
2000,PL,福岡ソフトバンクホークス,53153888,Ｒ．ペドラザ,,51,50.1,3,4,35,13.0,189,50,0,35,,3,4,0,0,,,0,0,0.429,1,40
2000,PL,福岡ソフトバンクホークス,41243886,星野　順治,,18,58.2,3,6,0,31.0,245,58,0,55,,8,14,0,0,,,3,2,0.333,0,32
2000,PL,福岡ソフトバンクホークス,41043882,松本　輝,,11,29.2,0,3,0,23.0,132,29,0,33,,1,13,0,2,,,0,0,0.0,1,17
2000,PL,福岡ソフトバンクホークス,11213888,松　修康,,3,2.1,0,0,0,1.0,8,2,0,1,,0,1,0,0,,,0,0,0.0,0,1
2000,PL,福岡ソフトバンクホークス,91293888,水田　章雄,,14,29.1,0,0,0,13.0,121,29,0,28,,3,7,0,5,,,0,0,0.0,0,27
2000,PL,福岡ソフトバンクホークス,41243868,吉田　修司,,69,95.2,9,3,1,34.0,391,95,0,85,,4,32,1,1,,,0,0,0.75,0,72
2000,PL,福岡ソフトバンクホークス,43143888,Ｍ．ランデル,,1,0.1,0,0,0,0.0,3,0,0,2,,0,0,0,1,,,0,0,0.0,0,1
2000,PL,福岡ソフトバンクホークス,33135111,Ｂ．ラジオ,,25,135.0,8,6,0,78.0,590,135,,130,,12,65,2,8,,,1,0,0.571,3,61
2000,PL,福岡ソフトバンクホークス,21623885,若田部　健一,,31,168.2,9,11,0,87.0,710,168,0,165,,20,53,0,5,,,3,2,0.45,1,103
2000,PL,福岡ソフトバンクホークス,61463887,渡辺　正和,,60,85.0,6,1,0,27.0,346,85,,61,,5,31,0,2,,,0,0,0.857,5,54
2000,PL,福岡ソフトバンクホークス,71273889,渡辺　秀一,,16,22.0,0,2,0,14.0,98,22,,24,,4,9,0,0,,,0,0,0.0,1,18
2000,PL,オリックス・バファローズ,21023883,五十嵐　章人,,1,1.0,0,0,0,0.0,4,1,,1,,0,0,0,0,,,0,0,0.0,0,0
2000,PL,オリックス・バファローズ,21125111,岩下　修一,,44,30.1,1,0,0,15.0,134,30,0,19,,1,25,0,2,,,0,0,1.0,2,31
2000,PL,オリックス・バファローズ,11913883,戎　信行,,21,135.0,8,2,0,59.0,552,135,,119,,10,32,0,3,,,8,1,0.8,8,73
2000,PL,オリックス・バファローズ,11313887,小倉　恒,,48,105.2,9,5,10,36.0,419,105,0,87,,11,22,0,1,,,0,0,0.643,1,72
2000,PL,オリックス・バファローズ,71373869,加藤　伸一,,24,94.0,3,6,0,57.0,402,94,,103,,15,23,3,1,,,4,0,0.333,2,42
2000,PL,オリックス・バファローズ,91393887,金田　政彦,,18,97.1,6,6,0,41.0,419,97,0,95,,8,36,0,1,,,3,1,0.5,4,57
2000,PL,オリックス・バファローズ,11313880,嘉㔟　敏弘,,21,54.2,1,4,0,33.0,237,54,0,55,,10,23,0,4,,,0,0,0.2,0,47
