year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1993,PL,大阪近鉄バファローズ,51153864,阿波野　秀幸,,22,50.2,1,3,0,43.0,244,50,0,69,,11,30,0,0,,,0,0,0.25,0,38
1993,PL,大阪近鉄バファローズ,35433868,赤堀　元之,,46,82.2,6,6,26,19.0,331,82,0,57,,6,36,0,3,,,0,0,0.5,1,60
1993,PL,大阪近鉄バファローズ,91193864,池上　誠一,,2,3.0,0,0,0,4.0,18,3,,8,,0,1,0,0,,,0,0,0.0,0,0
1993,PL,大阪近鉄バファローズ,11313881,入来　智,,26,80.2,5,5,0,36.0,340,80,0,68,,5,33,0,0,,,1,1,0.5,6,70
1993,PL,大阪近鉄バファローズ,31333885,江坂　政明,,21,104.2,8,3,0,37.0,440,104,0,108,,11,32,0,0,,,4,1,0.727,0,72
1993,PL,大阪近鉄バファローズ,31333869,小野　和義,,3,9.2,1,1,0,9.0,49,9,0,12,,2,8,0,1,,,0,0,0.5,0,3
1993,PL,大阪近鉄バファローズ,11513869,清川　栄治,,23,21.0,1,0,0,8.0,91,21,,22,,3,5,0,0,,,0,0,1.0,2,25
1993,PL,大阪近鉄バファローズ,71573887,小池　秀郎,,27,68.1,3,4,2,32.0,295,68,0,51,,9,45,0,6,,,0,0,0.429,0,67
1993,PL,大阪近鉄バファローズ,81583860,佐々木　修,,5,19.2,1,0,0,11.0,87,19,0,20,,0,9,0,1,,,0,0,1.0,0,5
1993,PL,大阪近鉄バファローズ,51653883,佐野　重樹,,43,76.2,2,3,3,17.0,305,76,0,67,,8,27,0,1,,,0,0,0.4,2,44
1993,PL,大阪近鉄バファローズ,71473866,高柳　出己,,8,33.0,2,1,0,20.0,161,33,,46,,6,20,0,1,,,1,0,0.667,1,16
1993,PL,大阪近鉄バファローズ,91993885,高村　祐,,23,132.1,5,11,0,78.0,581,132,0,137,,18,52,0,6,,,5,0,0.313,4,128
1993,PL,大阪近鉄バファローズ,21223881,野茂　英雄,,32,243.1,17,12,0,106.0,1064,243,0,201,,22,148,1,13,,,14,2,0.586,7,276
1993,PL,大阪近鉄バファローズ,51253864,山崎　慎太郎,,22,131.2,9,5,0,61.0,569,131,0,140,,15,49,0,4,,,3,1,0.643,1,55
1993,PL,大阪近鉄バファローズ,85283868,山田　真実,,1,2.0,0,0,0,1.0,7,2,,2,,0,0,0,0,,,0,0,0.0,0,2
1993,PL,大阪近鉄バファローズ,51653860,吉井　理人,,22,104.2,5,5,0,38.0,423,104,0,100,,7,25,1,2,,,2,1,0.5,2,66
1993,PL,北海道日本ハムファイターズ,01103881,有倉　雅史,,20,42.1,3,2,0,20.0,176,42,0,43,,4,11,0,2,,,0,0,0.6,2,27
1993,PL,北海道日本ハムファイターズ,41143867,石川　賢,,15,19.0,1,0,0,13.0,93,19,,24,,5,16,0,1,,,0,0,1.0,0,6
1993,PL,北海道日本ハムファイターズ,61163887,今関　勝,,1,1.1,0,0,0,1.0,9,1,0,0,,0,5,0,0,,,0,0,0.0,0,2
1993,PL,北海道日本ハムファイターズ,21323865,金石　昭人,,32,69.0,9,1,13,17.0,271,69,,58,,4,16,0,3,,,0,0,0.9,3,30
1993,PL,北海道日本ハムファイターズ,41543860,河野　博文,,25,97.2,7,3,0,37.0,400,97,0,78,,11,33,0,3,,,3,2,0.7,4,66
1993,PL,北海道日本ハムファイターズ,71773881,酒井　光次郎,,46,77.2,2,4,1,46.0,345,77,0,84,,8,32,0,1,,,1,1,0.333,2,66
1993,PL,北海道日本ハムファイターズ,51553848,柴田　保光,,25,131.2,7,11,0,59.0,554,131,0,125,,15,34,0,2,,,4,2,0.389,7,76
1993,PL,北海道日本ハムファイターズ,91793868,芝草　宇宙,,27,43.0,4,1,2,19.0,191,43,,40,,2,25,0,6,,,0,0,0.8,1,21
1993,PL,北海道日本ハムファイターズ,11913868,白井　康勝,,27,152.1,10,3,0,50.0,648,152,0,140,,12,85,0,3,,,4,2,0.769,2,86
1993,PL,北海道日本ハムファイターズ,21723885,島崎　毅,,1,1.1,0,0,0,1.0,7,1,0,2,,0,1,0,1,,,0,0,0.0,0,2
1993,PL,北海道日本ハムファイターズ,21023866,武田　一浩,,27,170.1,10,8,0,65.0,721,170,0,181,,16,53,0,2,,,9,1,0.556,1,125
1993,PL,北海道日本ハムファイターズ,51053860,西村　基史,,11,20.1,0,2,0,10.0,93,20,0,22,,1,13,0,1,,,0,0,0.0,0,15
1993,PL,北海道日本ハムファイターズ,11913864,西崎　幸広,,23,175.2,11,9,1,49.0,697,175,0,121,,13,61,0,6,,,17,3,0.55,3,143
1993,PL,北海道日本ハムファイターズ,61463881,舟山　恭史,,4,6.1,0,0,0,5.0,31,6,0,9,,0,5,0,1,,,0,0,0.0,0,4
1993,PL,北海道日本ハムファイターズ,91493860,松浦　宏明,,30,52.1,4,2,1,23.0,224,52,0,44,,4,23,0,4,,,0,0,0.667,0,35
1993,PL,北海道日本ハムファイターズ,71273887,松田　慎司,,25,59.0,2,3,0,37.0,254,59,,61,,6,23,0,2,,,1,0,0.4,3,34
1993,PL,北海道日本ハムファイターズ,61063883,南　竜次,,3,4.0,0,0,0,6.0,22,4,,6,,2,3,0,2,,,0,0,0.0,2,2
1993,PL,北海道日本ハムファイターズ,11413887,山原　和敏,,22,37.1,1,3,5,20.0,163,37,0,38,,3,18,0,5,,,0,0,0.25,1,22
1993,PL,埼玉西武ライオンズ,83883868,石井　丈裕,,26,191.2,12,10,0,69.0,766,191,0,173,,25,28,0,3,,,14,4,0.545,3,144
1993,PL,埼玉西武ライオンズ,01903883,内山　智之,,31,83.2,3,4,0,29.0,331,83,0,62,,5,26,0,4,,,0,0,0.429,0,61
1993,PL,埼玉西武ライオンズ,71373848,鹿取　義隆,,42,68.0,5,4,16,21.0,274,68,,57,,2,17,0,0,,,0,0,0.556,4,47
1993,PL,埼玉西武ライオンズ,21323860,郭　泰源,,22,133.1,8,8,0,56.0,540,133,0,121,,15,26,0,3,,,4,1,0.5,4,88
1993,PL,埼玉西武ライオンズ,51553865,工藤　公康,,24,170.0,15,3,0,46.0,697,170,,129,,10,65,0,5,,,4,0,0.833,2,130
1993,PL,埼玉西武ライオンズ,71973881,潮崎　哲也,,53,83.2,6,3,8,14.0,332,83,0,63,,2,24,0,2,,,0,0,0.667,3,64
1993,PL,埼玉西武ライオンズ,41743885,新谷　博,,24,117.0,8,1,0,42.0,469,117,,99,,22,32,0,4,,,3,1,0.889,3,108
1993,PL,埼玉西武ライオンズ,61963881,鈴木　哲,,5,10.0,0,1,0,9.0,48,10,,10,,0,11,0,1,,,0,0,0.0,2,2
1993,PL,埼玉西武ライオンズ,91793887,杉山　賢人,,54,74.0,7,2,5,25.0,309,74,,68,,6,29,0,3,,,1,0,0.778,0,82
1993,PL,埼玉西武ライオンズ,21923885,竹下　潤,,5,12.2,0,2,0,9.0,58,12,0,13,,2,8,1,1,,,0,0,0.0,2,10
1993,PL,埼玉西武ライオンズ,51253869,藤本　修二,,27,48.0,1,0,0,20.0,195,48,,45,,4,13,0,0,,,0,0,1.0,1,26
1993,PL,埼玉西武ライオンズ,11213887,前田　勝宏,,12,17.0,0,1,0,9.0,84,17,,17,,1,17,0,4,,,0,0,0.0,1,21
1993,PL,埼玉西武ライオンズ,81083864,森山　良二,,13,45.0,2,3,0,28.0,205,45,,48,,9,26,0,1,,,0,0,0.4,0,33
1993,PL,埼玉西武ライオンズ,01203864,横田　久則,,3,4.0,0,0,0,0.0,19,4,,2,,0,7,0,0,,,0,0,0.0,0,1
1993,PL,埼玉西武ライオンズ,51453869,渡辺　久信,,26,160.0,9,14,0,72.0,692,160,,153,,15,70,0,7,,,7,1,0.391,3,143
1993,PL,福岡ソフトバンクホークス,31433883,足利　豊,,24,142.1,6,13,1,71.0,636,142,0,152,,18,57,0,1,,,6,0,0.316,8,65
1993,PL,福岡ソフトバンクホークス,01103863,井上　祐二,,10,15.0,1,1,1,9.0,77,15,,24,,2,10,0,1,,,0,0,0.5,0,9
1993,PL,福岡ソフトバンクホークス,61163869,池田　親興,,31,40.0,1,4,3,27.0,182,40,,49,,4,17,0,2,,,0,0,0.2,3,15
1993,PL,福岡ソフトバンクホークス,61263883,木村　恵二,,35,108.2,6,6,6,49.0,430,108,0,94,,10,24,0,4,,,2,1,0.5,1,97
1993,PL,福岡ソフトバンクホークス,91593862,斉藤　学,,8,13.1,0,1,0,10.0,62,13,0,20,,2,4,0,0,,,0,0,0.0,1,4
1993,PL,福岡ソフトバンクホークス,81283883,下柳　剛,,50,98.0,4,8,5,49.0,423,98,,92,,10,55,1,5,,,1,0,0.333,1,69
1993,PL,福岡ソフトバンクホークス,33333883,Ｌ．タネル,,20,74.2,2,8,0,44.0,333,74,0,83,,5,37,0,2,,,0,0,0.2,1,28
1993,PL,福岡ソフトバンクホークス,61963885,田畑　一也,,13,31.1,1,0,0,15.0,133,31,0,28,,7,14,0,3,,,0,0,1.0,0,23
1993,PL,福岡ソフトバンクホークス,41243881,橋本　武広,,20,44.0,0,0,0,20.0,194,44,,56,,1,14,0,3,,,0,0,0.0,0,23
