year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1972,CL,読売ジャイアンツ,91193802,秋本　祐作,,19,30.0,2,1,,11.0,116,30,,27,,3,6,0,0,,,0,0,0.667,0,16
1972,CL,読売ジャイアンツ,91593820,倉田　誠,,36,104.2,4,4,,60.0,465,104,0,94,,13,66,3,3,,,1,0,0.5,2,71
1972,CL,読売ジャイアンツ,51753841,小坂　敏彦,,23,70.0,4,4,,31.0,300,70,,66,,9,31,0,0,,,1,0,0.5,0,40
1972,CL,読売ジャイアンツ,81583822,菅原　勝矢,,33,103.2,13,2,,33.0,439,103,0,79,,7,44,0,2,,,2,0,0.867,4,81
1972,CL,読売ジャイアンツ,71973843,関本　四十四,,23,70.2,2,6,,37.0,304,70,0,79,,4,25,0,2,,,2,0,0.25,1,34
1972,CL,読売ジャイアンツ,01703820,高橋　一三,,43,214.1,12,11,,81.0,895,214,0,172,,22,113,0,3,,,11,0,0.522,3,170
1972,CL,読売ジャイアンツ,91093843,新浦　寿夫,,5,3.2,0,0,,9.0,23,3,0,7,,1,3,0,0,,,0,0,0.0,0,1
1972,CL,読売ジャイアンツ,91093822,堀内　恒夫,,48,312.0,26,9,,110.0,1282,312,,292,,34,95,0,3,,,26,4,0.743,3,203
1972,CL,読売ジャイアンツ,51253841,松原　明夫,,5,9.0,0,0,,10.0,46,9,,17,,4,4,0,0,,,0,0,0.0,0,2
1972,CL,読売ジャイアンツ,31233828,山内　新一,,11,17.2,0,1,,20.0,93,17,0,31,,4,10,0,1,,,0,0,0.0,2,6
1972,CL,読売ジャイアンツ,31433845,横山　忠夫,,10,28.2,1,3,,16.0,135,28,0,34,,3,13,0,3,,,0,0,0.25,2,11
1972,CL,読売ジャイアンツ,41643829,渡辺　秀武,,39,196.1,10,11,,74.0,806,196,0,179,,16,37,1,3,,,9,1,0.476,13,106
1972,CL,中日ドラゴンズ,11313824,伊藤　久敏,,25,70.0,5,4,,39.0,303,70,,84,,13,13,0,1,,,1,0,0.556,0,36
1972,CL,中日ドラゴンズ,31333843,稲葉　光雄,,38,261.1,20,11,,84.0,1045,261,0,202,,26,94,0,0,,,14,8,0.645,11,140
