year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
2019,CL,阪神タイガース,,青柳 晃洋,,25,143.1,9,9,0,3.14,601,145,14,42,3,12,100,50,56,0,0,1,1,0.5,0,1
2019,CL,阪神タイガース,,秋山 拓巳,,10,50.2,4,3,0,4.26,219,56,5,12,0,1,35,24,27,0,0,0,0,0.571,2,0
2019,CL,阪神タイガース,,飯田 優也,,3,3.1,1,0,0,10.8,20,5,0,5,0,0,6,4,4,0,1,0,0,1.0,0,0
2019,CL,阪神タイガース,,石崎 剛,,2,1.1,0,0,0,6.75,6,2,0,1,0,0,0,1,1,0,0,0,0,0.0,0,0
2019,CL,阪神タイガース,,岩崎 優,,48,53.2,3,0,0,1.01,204,24,5,17,1,3,58,6,11,26,29,0,0,1.0,1,0
2019,CL,阪神タイガース,,岩貞 祐太,,8,40.1,2,4,0,4.02,173,43,4,15,0,0,33,18,19,0,0,0,0,0.333,0,0
2019,CL,阪神タイガース,,岩田 稔,,14,77.2,3,4,0,4.52,336,90,13,21,0,3,43,39,46,0,0,1,0,0.429,2,0
2019,CL,阪神タイガース,,岡本 洋介,,3,5.1,0,0,0,8.44,26,6,2,3,0,1,4,5,5,0,0,0,0,0.0,0,0
2019,CL,阪神タイガース,,尾仲 祐哉,,5,5.2,0,0,0,6.35,26,6,1,5,0,1,6,4,4,0,0,0,0,0.0,0,0
2019,CL,阪神タイガース,,小野 泰己,,14,11.2,0,1,0,2.31,58,11,0,13,2,1,6,3,3,5,5,0,0,0.0,0,0
2019,CL,阪神タイガース,,ガルシア,,21,103.2,6,8,0,4.69,473,123,8,40,3,6,79,54,66,0,3,1,1,0.429,1,0
2019,CL,阪神タイガース,,桑原 謙太朗,,7,5.0,2,0,0,9.0,28,10,1,3,0,1,6,5,9,3,5,0,0,1.0,0,0
2019,CL,阪神タイガース,,才木 浩人,,3,15.1,2,1,0,4.7,70,20,0,5,0,0,14,8,8,0,0,0,0,0.667,0,0
2019,CL,阪神タイガース,,齋藤 友貴哉,,1,2.0,0,0,0,0.0,10,1,0,3,0,0,2,0,0,0,0,0,0,0.0,0,0
2019,CL,阪神タイガース,,ジョンソン,,58,58.2,2,3,0,1.38,224,34,2,13,1,1,91,9,12,40,42,0,0,0.4,4,0
2019,CL,阪神タイガース,,島本 浩也,,63,59.1,4,0,1,1.67,229,42,4,14,0,4,60,11,13,11,15,0,0,1.0,0,0
2019,CL,阪神タイガース,,高野 圭佑,,4,5.2,0,0,0,4.76,25,6,0,1,0,1,6,3,4,1,1,0,0,0.0,0,0
2019,CL,阪神タイガース,,髙橋 聡文,,1,0.1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
2019,CL,阪神タイガース,,髙橋 遥人,,19,109.2,3,9,0,3.78,474,115,9,38,2,0,125,46,56,1,1,0,0,0.25,4,0
2019,CL,阪神タイガース,,谷川 昌希,,4,7.1,0,0,0,3.68,34,8,0,3,0,0,4,3,4,0,0,0,0,0.0,2,0
2019,CL,阪神タイガース,,ドリス,,56,55.1,5,4,19,2.11,213,36,1,11,2,1,50,13,16,10,15,0,0,0.556,7,0
2019,CL,阪神タイガース,,西 勇輝,,26,172.1,10,8,0,2.92,702,159,12,36,2,9,112,56,60,0,0,1,1,0.556,2,0
2019,CL,阪神タイガース,,能見 篤史,,51,44.0,1,2,0,4.3,191,37,5,24,3,1,41,21,21,18,19,0,0,0.333,2,0
2019,CL,阪神タイガース,,馬場 皐輔,,2,3.1,0,0,0,10.8,17,7,3,1,0,0,4,4,4,0,0,0,0,0.0,0,1
2019,CL,阪神タイガース,,浜地 真澄,,21,28.0,2,1,0,6.11,128,35,4,8,2,0,27,19,21,0,2,0,0,0.667,0,0
2019,CL,阪神タイガース,,福永 春吾,,3,2.0,0,0,0,22.5,13,6,1,1,0,0,3,5,5,0,0,0,0,0.0,0,0
2019,CL,阪神タイガース,,藤川 球児,,56,56.0,4,1,16,1.77,226,29,3,32,2,0,83,11,11,23,27,0,0,0.8,4,0
2019,CL,阪神タイガース,,藤浪 晋太郎,,1,4.1,0,0,0,2.08,23,4,0,6,0,2,3,1,1,0,0,0,0,0.0,0,0
2019,CL,阪神タイガース,,メッセンジャー,,14,79.0,3,7,0,4.67,336,71,11,38,1,2,55,41,45,0,0,1,0,0.3,3,0
2019,CL,阪神タイガース,,望月 惇志,,8,31.1,1,1,0,4.02,142,33,4,16,2,3,26,14,15,0,0,0,0,0.5,3,0
2019,CL,阪神タイガース,,守屋 功輝,,57,54.0,2,2,0,3.0,217,45,3,17,3,0,53,18,19,7,9,0,0,0.5,2,0
2019,CL,広島東洋カープ,,アドゥワ 誠,,19,91.2,3,5,0,4.32,404,101,14,27,0,4,52,44,52,0,0,1,0,0.375,2,0
2019,CL,広島東洋カープ,,一岡 竜司,,33,31.0,0,0,0,2.9,133,29,1,10,0,2,18,10,11,16,16,0,0,0.0,2,0
2019,CL,広島東洋カープ,,今村 猛,,27,25.1,3,1,1,3.55,101,18,2,9,1,1,17,10,10,4,7,0,0,0.75,0,0
2019,CL,広島東洋カープ,,遠藤 淳志,,34,42.2,1,1,1,3.16,188,36,1,25,1,1,38,15,19,6,7,0,0,0.5,3,1
2019,CL,広島東洋カープ,,大瀬良 大地,,26,173.1,11,9,0,3.53,712,176,22,35,2,4,136,68,72,0,0,6,2,0.55,4,0
2019,CL,広島東洋カープ,,岡田 明丈,,3,7.0,0,2,0,14.14,39,9,2,11,0,0,4,11,12,0,0,0,0,0.0,0,0
2019,CL,広島東洋カープ,,菊池 保則,,58,61.0,1,3,0,2.8,240,39,4,23,2,0,43,19,21,15,16,0,0,0.25,4,0
2019,CL,広島東洋カープ,,九里 亜蓮,,27,118.0,8,8,0,3.51,498,107,11,41,0,4,96,46,50,3,4,1,1,0.5,1,0
