year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1966,PL,阪急ブレーブス,91193802,秋本　祐作,,42,104.1,2,4,,47.0,433,104,0,107,,8,29,3,1,,,1,0,0.333,4,47
1966,PL,阪急ブレーブス,71173808,足立　光宏,,52,270.1,17,14,,98.0,1099,270,0,243,,27,49,0,0,,,10,3,0.548,14,158
1966,PL,阪急ブレーブス,41143806,石井　茂雄,,38,189.1,10,13,,65.0,763,189,0,170,,17,49,0,1,,,11,4,0.435,4,72
1966,PL,阪急ブレーブス,61563825,大石　弥太郎,,3,2.2,0,0,,4.0,15,2,0,6,,2,1,0,0,,,0,0,0.0,0,2
1966,PL,阪急ブレーブス,91793809,梶本　隆夫,,39,141.2,2,15,,69.0,586,141,0,120,,18,47,0,4,,,3,0,0.118,4,112
1966,PL,阪急ブレーブス,51353821,柿本　実,,16,35.1,0,1,,22.0,155,35,0,42,,5,7,0,0,,,0,0,0.0,4,19
1966,PL,阪急ブレーブス,51553829,金本　秀夫,,20,43.0,0,3,,27.0,194,43,,48,,4,20,0,0,,,0,0,0.0,2,29
1966,PL,阪急ブレーブス,71373822,佐々木　誠吾,,6,10.0,0,0,,6.0,46,10,,13,,4,6,0,0,,,0,0,0.0,0,6
1966,PL,阪急ブレーブス,51053829,戸田　善紀,,2,3.1,0,1,,2.0,14,3,0,3,,0,2,0,0,,,0,0,0.0,0,1
1966,PL,阪急ブレーブス,91093820,浜崎　正人,,21,48.2,1,4,,20.0,210,48,0,55,,3,19,0,1,,,0,0,0.2,2,27
1966,PL,阪急ブレーブス,11013822,深代　芳史,,1,5.0,0,1,,3.0,22,5,,6,,1,2,0,0,,,0,0,0.0,0,2
1966,PL,阪急ブレーブス,71473829,松本　照夫,,12,20.1,0,0,,8.0,86,20,0,16,,2,10,0,0,,,0,0,0.0,0,13
1966,PL,阪急ブレーブス,83183802,米田　哲也,,55,310.0,25,17,,120.0,1265,310,,289,,23,81,2,1,,,18,2,0.595,9,184
1966,PL,南海ホークス,11713829,合田　栄蔵,,32,103.1,10,1,,28.0,400,103,0,86,,8,19,0,0,,,1,1,0.909,4,55
1966,PL,南海ホークス,01703806,杉浦　忠,,27,51.0,2,4,,16.0,191,51,,42,,6,3,0,0,,,0,0,0.333,0,39
1966,PL,南海ホークス,61963823,高橋　栄一郎,,14,33.1,0,3,,20.0,144,33,0,32,,4,17,0,0,,,0,0,0.0,0,9
1966,PL,南海ホークス,51953822,永本　勲二,,4,7.1,0,0,,3.0,33,7,0,7,,0,4,0,0,,,0,0,0.0,2,2
