batting_1937_PRE_from_master.csv,1003874,1937,2,PRE,大東京軍,原　一朗,,20.0,68.0,64.0,8.0,15.0,1.0
batting_1937_PRE_from_master.csv,11013874,1937,2,PRE,名古屋,西沢　道夫,,4.0,5.0,5.0,0.0,2.0,0.0
batting_1937_PRE_from_master.csv,11513872,1937,2,PRE,名古屋軍,遠藤　忠二郎,,14.0,30.0,25.0,1.0,6.0,1.0
batting_1937_PRE_from_master.csv,21923872,1937,2,PRE,大東京軍,小島　利男,,41.0,164.0,145.0,24.0,36.0,7.0
batting_1937_PRE_from_master.csv,31933872,1937,2,PRE,名古屋,倉本　信護,,42.0,161.0,131.0,15.0,24.0,4.0
batting_1937_PRE_from_master.csv,41743872,1937,2,PRE,大東京軍,菊矢　吉男,,35.0,95.0,91.0,7.0,20.0,4.0
