year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1973,CL,読売ジャイアンツ,91193802,秋本　祐作,,3,4.0,0,0,,3.0,17,4,,5,,1,0,0,0,,,0,0,0.0,0,2
1973,CL,読売ジャイアンツ,91393849,小川　邦和,,32,57.2,3,0,,23.0,231,57,0,50,,12,16,0,1,,,0,0,1.0,0,34
1973,CL,読売ジャイアンツ,91593820,倉田　誠,,49,187.1,18,9,,66.0,780,187,0,156,,13,63,0,3,,,8,2,0.667,5,142
1973,CL,読売ジャイアンツ,71573847,小林　繁,,6,11.1,0,0,,0.0,40,11,0,5,,0,2,0,1,,,0,0,0.0,0,6
1973,CL,読売ジャイアンツ,61763843,島野　修,,9,16.0,0,1,,8.0,71,16,,14,,1,9,0,2,,,0,0,0.0,0,12
1973,CL,読売ジャイアンツ,81583822,菅原　勝矢,,6,10.1,0,0,,8.0,44,10,0,13,,4,2,0,0,,,0,0,0.0,0,5
1973,CL,読売ジャイアンツ,71973843,関本　四十四,,38,140.0,4,10,,63.0,593,140,,143,,17,46,0,0,,,4,1,0.286,3,69
1973,CL,読売ジャイアンツ,01703820,高橋　一三,,45,306.1,23,13,,82.0,1247,306,0,215,,32,139,0,5,,,24,7,0.639,9,238
1973,CL,読売ジャイアンツ,11913824,高橋　善正,,25,70.1,1,5,,31.0,291,70,0,74,,14,11,0,2,,,1,0,0.167,3,50
1973,CL,読売ジャイアンツ,31733847,玉井　信博,,7,14.1,0,1,,11.0,64,14,0,13,,2,6,0,0,,,0,0,0.0,0,6
1973,CL,読売ジャイアンツ,91093843,新浦　寿夫,,21,83.2,3,3,,36.0,356,83,0,61,,7,53,1,0,,,1,1,0.5,0,78
1973,CL,読売ジャイアンツ,91093822,堀内　恒夫,,39,221.0,12,17,,117.0,953,221,,238,,28,70,1,1,,,15,2,0.414,6,113
1973,CL,読売ジャイアンツ,51053847,松尾　輝義,,5,7.1,0,0,,5.0,34,7,0,6,,2,5,0,0,,,0,0,0.0,0,2
1973,CL,読売ジャイアンツ,31433845,横山　忠夫,,10,21.0,2,1,,17.0,101,21,,25,,4,15,0,2,,,0,0,0.667,0,11
1973,CL,中日ドラゴンズ,11313824,伊藤　久敏,,29,76.0,1,1,,31.0,320,76,,71,,6,23,0,2,,,1,0,0.5,2,34
1973,CL,中日ドラゴンズ,31333843,稲葉　光雄,,33,160.2,6,12,,72.0,673,160,0,141,,13,66,0,1,,,8,2,0.333,1,94
1973,CL,中日ドラゴンズ,21323847,奥田　直也,,2,1.1,0,0,,0.0,6,1,0,0,,0,2,0,0,,,0,0,0.0,0,1
1973,CL,中日ドラゴンズ,71773843,佐藤　政夫,,1,,0,0,,0.0,1,0,,1,,0,0,0,0,,,0,0,0.0,0,0
1973,CL,中日ドラゴンズ,11913841,渋谷　幸春,,38,198.1,11,12,,65.0,805,198,0,175,,26,42,1,1,,,9,6,0.478,12,67
1973,CL,中日ドラゴンズ,41543847,鈴木　孝政,,1,1.0,0,0,,0.0,3,1,,0,,0,0,0,0,,,0,0,0.0,0,0
1973,CL,中日ドラゴンズ,31933845,竹田　和史,,8,5.2,0,0,,4.0,28,5,0,7,,2,5,0,0,,,0,0,0.0,0,2
1973,CL,中日ドラゴンズ,51053828,星野　仙一,,44,166.0,16,11,,57.0,676,166,,134,,16,55,1,2,,,7,1,0.593,3,96
1973,CL,中日ドラゴンズ,71273843,星野　秀孝,,13,14.0,0,0,,5.0,58,14,,14,,2,7,0,0,,,0,0,0.0,0,11
1973,CL,中日ドラゴンズ,31433841,松本　幸行,,39,234.0,14,11,,70.0,938,234,,201,,18,51,1,2,,,13,4,0.56,6,90
1973,CL,中日ドラゴンズ,11413808,水谷　寿伸,,33,140.0,6,6,,65.0,574,140,,119,,16,42,0,0,,,3,1,0.5,5,59
1973,CL,中日ドラゴンズ,41043828,水谷　則博,,3,4.0,0,0,,7.0,21,4,,6,,2,0,0,0,,,0,0,0.0,0,0
1973,CL,中日ドラゴンズ,71273845,三沢　淳,,45,137.0,10,8,,45.0,531,137,,103,,13,34,1,0,,,4,1,0.556,6,87
1973,CL,中日ドラゴンズ,31633843,渡部　司,,4,7.0,0,0,,5.0,34,7,,7,,0,6,0,1,,,0,0,0.0,2,2
1973,CL,大洋ホエールズ,91193845,鵜沢　達雄,,2,3.0,0,1,,5.0,18,3,,4,,1,5,0,0,,,0,0,0.0,0,0
1973,CL,大洋ホエールズ,01303847,奥江　英幸,,1,1.0,0,0,,2.0,5,1,,3,,2,0,0,0,,,0,0,0.0,0,1
1973,CL,大洋ホエールズ,71573845,倉橋　寛,,1,3.0,0,0,,3.0,12,3,,2,,0,2,0,0,,,0,0,0.0,0,2
1973,CL,大洋ホエールズ,31933807,小山　正明,,15,74.1,4,4,,24.0,298,74,0,64,,6,15,0,0,,,2,2,0.5,4,40
1973,CL,大洋ホエールズ,01503826,小谷　正勝,,37,64.0,0,3,,24.0,270,64,,53,,6,30,0,0,,,0,0,0.0,2,43
1973,CL,大洋ホエールズ,31933808,坂井　勝二,,30,147.2,7,9,,56.0,600,147,0,122,,17,45,1,2,,,1,0,0.438,8,62
1973,CL,大洋ホエールズ,51753806,島田　源太郎,,9,14.0,0,0,,15.0,83,14,,22,,0,13,0,0,,,0,0,0.0,7,8
1973,CL,大洋ホエールズ,01903829,高橋　重行,,44,206.1,9,11,,71.0,826,206,0,173,,18,43,3,1,,,10,4,0.45,6,129
1973,CL,大洋ホエールズ,81783824,高垣　義広,,23,38.1,0,0,,22.0,170,38,0,43,,5,16,0,0,,,0,0,0.0,3,16
1973,CL,大洋ホエールズ,31933826,竹村　一義,,9,10.2,0,0,,7.0,45,10,0,12,,2,1,0,0,,,0,0,0.0,1,11
1973,CL,大洋ホエールズ,11913845,竹内　広明,,38,166.0,9,13,,72.0,693,166,,152,,11,72,0,6,,,6,2,0.409,2,69
1973,CL,大洋ホエールズ,21023820,平岡　一郎,,24,26.1,1,2,,16.0,118,26,0,30,,3,16,0,1,,,0,0,0.333,1,13
1973,CL,大洋ホエールズ,71073824,平松　政次,,49,207.2,17,11,,78.0,842,207,0,180,,15,56,0,0,,,9,1,0.607,4,110
1973,CL,大洋ホエールズ,41243841,間柴　富裕,,2,2.0,0,0,,3.0,11,2,,4,,1,1,0,0,,,0,0,0.0,0,0
