year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1976,PL,阪急ブレーブス,71173808,足立　光宏,,31,212.2,17,8,1,80.0,868,212,0,207,,18,27,0,2,,,14,2,0.68,14,67
1976,PL,阪急ブレーブス,71173841,新井　良夫,,7,25.0,1,1,0,26.0,114,25,,30,,8,11,0,0,,,1,0,0.5,0,7
1976,PL,阪急ブレーブス,51353843,今井　雄太郎,,16,64.2,3,3,0,38.0,276,64,0,66,,5,27,0,1,,,2,1,0.5,2,34
1976,PL,阪急ブレーブス,61563825,大石　弥太郎,,13,61.1,4,3,0,28.0,269,61,0,68,,8,22,0,2,,,4,2,0.571,2,15
1976,PL,阪急ブレーブス,21523822,白石　静生,,21,69.2,4,5,2,40.0,308,69,0,65,,9,42,0,0,,,2,0,0.444,3,30
1976,PL,阪急ブレーブス,31933826,竹村　一義,,14,54.0,0,3,0,32.0,242,54,,72,,4,15,0,0,,,2,0,0.0,2,20
1976,PL,阪急ブレーブス,51053829,戸田　善紀,,28,152.1,12,5,1,68.0,639,152,0,139,,19,60,0,0,,,7,3,0.706,2,76
1976,PL,阪急ブレーブス,91293820,三好　幸雄,,14,52.0,0,0,2,23.0,221,52,,49,,6,23,0,0,,,0,0,0.0,3,23
1976,PL,阪急ブレーブス,51253828,山田　久志,,39,259.2,26,7,5,74.0,1020,259,0,217,,20,48,0,2,,,23,5,0.788,4,143
1976,PL,阪急ブレーブス,51753840,山口　高志,,35,197.2,12,10,9,68.0,821,197,0,156,,18,91,0,4,,,15,2,0.545,6,152
1976,PL,南海ホークス,71173842,池之上　格,,14,32.0,1,0,0,24.0,144,32,,34,,4,19,0,4,,,0,0,1.0,1,15
1976,PL,南海ホークス,41343824,江夏　豊,,36,148.1,6,12,9,58.0,612,148,0,115,,12,61,0,4,,,6,1,0.333,4,109
1976,PL,南海ホークス,01303845,門田　純良,,1,4.0,0,0,1,0.0,16,4,,4,,0,1,0,0,,,0,0,0.0,0,1
1976,PL,南海ホークス,31933825,佐々木　宏一郎,,13,39.2,2,3,0,20.0,165,39,0,38,,4,12,1,0,,,0,0,0.4,2,12
1976,PL,南海ホークス,21723841,佐藤　道郎,,54,136.0,9,4,16,50.0,541,136,,122,,8,29,0,0,,,2,1,0.692,3,56
1976,PL,南海ホークス,81983841,中山　孝一,,30,176.1,12,11,0,75.0,755,176,0,165,,14,72,1,1,,,8,4,0.522,4,114
1976,PL,南海ホークス,11913842,藤田　学,,27,149.2,11,3,0,40.0,589,149,0,133,,8,25,0,2,,,7,2,0.786,7,52
1976,PL,南海ホークス,71273843,星野　秀孝,,23,79.2,4,3,0,31.0,329,79,0,66,,9,32,0,5,,,1,0,0.571,2,40
1976,PL,南海ホークス,51253841,松原　明夫,,24,115.0,6,7,1,47.0,486,115,,120,,13,37,1,3,,,3,0,0.462,7,23
1976,PL,南海ホークス,11013842,村上　悦雄,,1,5.0,0,0,0,1.0,19,5,,2,,0,2,0,0,,,0,0,0.0,0,2
1976,PL,南海ホークス,31233828,山内　新一,,33,253.1,20,13,0,85.0,1013,253,0,216,,23,51,0,3,,,21,4,0.606,3,72
1976,PL,大阪近鉄バファローズ,91193847,井本　隆,,30,155.1,6,11,3,68.0,647,155,0,161,,23,36,0,1,,,7,0,0.353,4,68
1976,PL,大阪近鉄バファローズ,61363841,太田　幸司,,29,144.0,9,7,0,70.0,609,144,,125,,13,76,1,6,,,2,1,0.563,1,54
1976,PL,大阪近鉄バファローズ,21123842,尾西　和夫,,9,17.1,0,0,0,7.0,70,17,0,15,,4,5,0,1,,,0,0,0.0,1,5
1976,PL,大阪近鉄バファローズ,61563841,神部　年男,,27,146.1,8,12,1,59.0,598,146,0,142,,13,43,0,0,,,8,3,0.4,1,62
1976,PL,大阪近鉄バファローズ,81383842,佐藤　文男,,1,1.0,0,0,0,0.0,5,1,,2,,0,0,0,0,,,0,0,0.0,0,1
1976,PL,大阪近鉄バファローズ,41543828,芝池　博明,,30,38.2,0,4,4,22.0,156,38,0,33,,7,13,0,0,,,0,0,0.0,1,25
1976,PL,大阪近鉄バファローズ,31733822,鈴木　啓示,,37,265.2,18,15,0,89.0,1052,265,0,241,,25,43,0,2,,,24,4,0.545,4,129
1976,PL,大阪近鉄バファローズ,51953845,橘　健治,,1,3.2,0,0,0,0.0,12,3,0,3,,0,0,0,0,,,0,0,0.0,0,0
1976,PL,大阪近鉄バファローズ,61563842,高木　孝治,,21,43.2,0,0,0,11.0,175,43,0,32,,1,21,0,0,,,0,0,0.0,1,13
1976,PL,大阪近鉄バファローズ,31733842,谷　宏明,,1,1.0,0,0,0,3.0,9,1,,4,,0,1,0,0,,,0,0,0.0,0,2
1976,PL,大阪近鉄バファローズ,01003821,板東　里視,,18,99.2,7,6,2,30.0,400,99,0,83,,6,22,0,0,,,2,1,0.538,7,38
1976,PL,大阪近鉄バファローズ,91593840,福井　保夫,,2,3.0,0,0,0,1.0,14,3,,4,,1,3,0,0,,,0,0,0.0,0,1
1976,PL,大阪近鉄バファローズ,61063828,水谷　宏,,8,19.0,0,2,0,12.0,78,19,,22,,3,2,0,0,,,0,0,0.0,1,5
1976,PL,大阪近鉄バファローズ,71673841,柳田　豊,,42,206.2,9,9,5,64.0,821,206,0,184,,20,24,1,0,,,11,2,0.5,12,86
1976,PL,千葉ロッテマリーンズ,51353847,小川　清一,,8,26.1,2,0,0,9.0,105,26,0,25,,1,7,1,0,,,0,0,1.0,1,9
1976,PL,千葉ロッテマリーンズ,81383828,金田　留広,,23,106.2,3,8,0,52.0,465,106,0,125,,12,29,0,0,,,3,0,0.273,3,50
1976,PL,千葉ロッテマリーンズ,11313822,木樽　正明,,14,35.2,0,2,0,24.0,163,35,0,45,,2,12,0,1,,,0,0,0.0,1,14
1976,PL,千葉ロッテマリーンズ,91593845,倉持　明,,31,64.2,2,2,2,20.0,275,64,0,52,,9,36,0,1,,,0,0,0.5,3,40
1976,PL,千葉ロッテマリーンズ,61363842,佐藤　博正,,1,1.2,0,0,0,0.0,6,1,0,0,,0,1,0,0,,,0,0,0.0,0,0
1976,PL,千葉ロッテマリーンズ,01503842,田中　由郎,,9,29.1,0,2,1,20.0,126,29,0,28,,4,13,0,1,,,1,0,0.0,2,16
1976,PL,千葉ロッテマリーンズ,41943820,成田　文男,,35,165.2,10,10,1,78.0,693,165,0,164,,17,39,0,5,,,4,1,0.5,6,98
1976,PL,千葉ロッテマリーンズ,11013845,成重　春生,,12,31.0,1,0,1,15.0,134,31,,35,,3,9,0,1,,,0,0,1.0,3,17
1976,PL,千葉ロッテマリーンズ,71073847,松岡　清治,,16,50.2,0,1,0,28.0,214,50,0,46,,7,17,0,0,,,0,0,0.0,2,20
1976,PL,千葉ロッテマリーンズ,91093847,松田　光保,,2,5.0,0,0,0,2.0,20,5,,4,,0,2,0,0,,,0,0,0.0,0,1
