year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
2022,PL,福岡ソフトバンクホークス,,秋吉 亮,,2,2.0,0,0,0,13.5,10,4,1,0,0,0,1,3,3,0,0,0,0,0.0,0,0
2022,PL,福岡ソフトバンクホークス,,石川 柊太,,23,136.1,7,10,0,3.37,585,122,9,57,1,8,106,51,57,0,0,1,1,0.412,0,0
2022,PL,福岡ソフトバンクホークス,,泉 圭輔,,30,29.0,0,2,0,3.72,116,24,3,9,0,1,25,12,12,6,6,0,0,0.0,1,0
2022,PL,福岡ソフトバンクホークス,,大関 友久,,21,101.1,7,6,0,2.93,409,88,8,28,0,4,70,33,37,0,2,2,2,0.538,1,1
2022,PL,福岡ソフトバンクホークス,,大竹 耕太郎,,2,7.0,0,2,0,6.43,35,10,1,2,0,1,5,5,6,0,0,0,0,0.0,2,0
2022,PL,福岡ソフトバンクホークス,,尾形 崇斗,,9,11.1,1,0,0,5.56,54,14,2,6,0,0,11,7,7,0,1,0,0,1.0,1,0
2022,PL,福岡ソフトバンクホークス,,奥村 政稔,,4,10.0,0,0,0,0.9,34,5,1,1,0,0,7,1,1,0,0,0,0,0.0,2,0
2022,PL,福岡ソフトバンクホークス,,甲斐野 央,,27,25.0,2,0,0,2.52,106,19,0,14,1,0,27,7,7,3,5,0,0,1.0,0,0
2022,PL,福岡ソフトバンクホークス,,笠谷 俊介,,16,17.0,0,0,0,6.35,82,19,4,9,0,5,14,12,12,0,0,0,0,0.0,0,0
2022,PL,福岡ソフトバンクホークス,,嘉弥真 新也,,56,27.1,0,0,0,0.99,109,18,1,11,1,1,22,3,3,28,28,0,0,0.0,0,0
2022,PL,福岡ソフトバンクホークス,,椎野 新,,18,24.2,0,0,0,4.01,109,25,2,14,1,1,21,11,11,1,1,0,0,0.0,1,0
2022,PL,福岡ソフトバンクホークス,,杉山 一樹,,10,42.1,1,3,0,6.8,194,45,10,26,0,1,37,32,33,0,0,0,0,0.25,4,0
2022,PL,福岡ソフトバンクホークス,,千賀 滉大,,22,144.0,11,6,0,1.94,568,103,7,49,0,3,156,31,37,0,0,1,0,0.647,2,2
2022,PL,福岡ソフトバンクホークス,,田浦 文丸,,4,4.2,0,0,0,9.64,23,7,1,0,0,2,4,5,5,1,1,0,0,0.0,0,0
2022,PL,福岡ソフトバンクホークス,,高橋 礼,,4,3.1,0,0,0,13.5,19,5,0,4,0,0,2,5,5,0,0,0,0,0.0,0,0
2022,PL,福岡ソフトバンクホークス,,武田 翔太,,10,28.0,2,1,0,2.57,126,25,2,15,0,3,34,8,8,0,0,0,0,0.667,0,0
2022,PL,福岡ソフトバンクホークス,,田中 正義,,5,5.0,0,0,0,0.0,16,2,0,0,0,0,6,0,0,1,1,0,0,0.0,0,0
2022,PL,福岡ソフトバンクホークス,,田上 奏大,,2,7.1,0,0,0,2.45,31,4,0,6,0,0,2,2,2,0,0,0,0,0.0,0,0
2022,PL,福岡ソフトバンクホークス,,津森 宥紀,,51,46.1,4,6,1,2.91,193,36,4,24,1,2,51,15,17,18,22,0,0,0.4,0,0
2022,PL,福岡ソフトバンクホークス,,中村 亮太,,2,2.2,0,0,0,33.75,22,11,1,3,0,1,1,10,10,0,0,0,0,0.0,0,0
2022,PL,福岡ソフトバンクホークス,,板東 湧梧,,25,62.1,3,3,0,3.18,255,45,8,24,1,2,48,22,22,3,3,2,1,0.5,0,0
2022,PL,福岡ソフトバンクホークス,,東浜 巨,,23,136.0,10,6,0,3.11,542,114,14,37,0,1,94,47,47,0,0,1,1,0.625,3,0
2022,PL,福岡ソフトバンクホークス,,藤井 皓哉,,55,56.1,5,1,3,1.12,218,18,4,27,3,1,81,7,9,22,27,0,0,0.833,1,0
2022,PL,福岡ソフトバンクホークス,,又吉 克樹,,31,30.0,3,3,1,2.1,122,27,4,8,2,0,22,7,8,14,17,0,0,0.5,0,0
2022,PL,福岡ソフトバンクホークス,,松本 裕樹,,44,50.2,5,1,0,2.66,206,40,6,14,1,1,60,15,15,15,20,0,0,0.833,1,0
