year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
2014,PL,福岡ソフトバンクホークス,,飯田 優也,,12,58.1,2,5,0,3.24,244,47,5,29,0,0,59,21,23,0,0,0,0,0.286,3,1
2014,PL,福岡ソフトバンクホークス,,五十嵐 亮太,,63,59.1,1,3,2,1.52,226,33,0,18,0,1,71,10,11,44,45,0,0,0.25,4,1
2014,PL,福岡ソフトバンクホークス,,岩嵜 翔,,18,62.0,4,1,0,4.06,266,64,10,15,0,4,37,28,32,3,3,0,0,0.8,0,0
2014,PL,福岡ソフトバンクホークス,,ウルフ,,8,47.1,4,2,0,3.04,196,44,5,14,1,0,32,16,19,0,0,0,0,0.667,1,0
2014,PL,福岡ソフトバンクホークス,,江尻 慎太郎,,3,5.2,0,0,0,6.35,25,8,1,0,0,0,2,4,4,0,0,0,0,0.0,0,0
2014,PL,福岡ソフトバンクホークス,,オセゲラ,,3,12.0,0,2,0,9.75,58,19,1,5,0,0,7,13,13,0,0,0,0,0.0,0,0
2014,PL,福岡ソフトバンクホークス,,大隣 憲司,,9,55.0,3,1,0,1.64,204,34,2,14,0,2,45,10,11,0,0,1,1,0.75,0,0
2014,PL,福岡ソフトバンクホークス,,大場 翔太,,2,7.2,0,0,0,3.52,31,7,1,2,0,0,6,3,3,0,0,0,0,0.0,0,0
2014,PL,福岡ソフトバンクホークス,,岡島 秀樹,,44,42.2,4,4,0,2.11,175,32,3,14,4,2,36,10,10,27,31,0,0,0.5,1,0
2014,PL,福岡ソフトバンクホークス,,嘉弥真 新也,,32,36.2,0,2,0,3.19,164,44,3,9,1,1,40,13,14,1,1,0,0,0.0,2,1
2014,PL,福岡ソフトバンクホークス,,金 無英,,25,31.2,1,0,0,3.41,130,28,3,8,0,0,23,12,15,2,3,0,0,1.0,3,0
2014,PL,福岡ソフトバンクホークス,,サファテ,,64,68.1,7,1,37,1.05,272,50,0,22,2,1,96,8,10,7,14,0,0,0.875,1,1
2014,PL,福岡ソフトバンクホークス,,スタンリッジ,,26,172.0,11,8,0,3.3,725,156,13,57,0,10,129,63,68,0,0,2,1,0.579,3,1
2014,PL,福岡ソフトバンクホークス,,攝津 正,,22,134.0,10,8,0,3.9,576,113,10,59,0,8,85,58,63,0,0,1,0,0.556,3,0
2014,PL,福岡ソフトバンクホークス,,千賀 滉大,,19,22.2,1,1,0,1.99,90,17,0,5,0,1,28,5,5,3,4,0,0,0.5,1,0
2014,PL,福岡ソフトバンクホークス,,武田 翔太,,7,43.1,3,3,0,1.87,185,36,1,22,0,2,43,9,15,0,0,1,0,0.5,0,1
2014,PL,福岡ソフトバンクホークス,,巽 真悟,,3,2.1,0,0,0,7.71,11,4,0,1,0,0,3,2,2,0,0,0,0,0.0,0,0
2014,PL,福岡ソフトバンクホークス,,寺原 隼人,,5,27.2,1,4,0,4.88,116,26,8,11,0,2,14,15,17,0,0,0,0,0.2,0,0
2014,PL,福岡ソフトバンクホークス,,中田 賢一,,25,145.0,11,7,0,4.34,623,139,10,65,0,8,116,70,77,0,0,1,0,0.611,7,0
2014,PL,福岡ソフトバンクホークス,,バリオス,,2,2.2,0,0,0,3.38,12,3,0,2,0,0,3,1,1,0,0,0,0,0.0,0,0
2014,PL,福岡ソフトバンクホークス,,東浜 巨,,7,35.1,2,2,0,3.82,161,35,3,23,0,1,30,15,17,0,0,0,0,0.5,2,0
2014,PL,福岡ソフトバンクホークス,,日高 亮,,1,1.0,0,0,0,0.0,6,1,0,1,0,0,0,0,2,0,0,0,0,0.0,0,1
2014,PL,福岡ソフトバンクホークス,,帆足 和幸,,13,71.1,6,1,0,4.54,312,82,6,20,0,4,40,36,40,0,0,1,0,0.857,1,0
2014,PL,福岡ソフトバンクホークス,,星野 大地,,4,4.0,0,1,0,2.25,16,1,0,3,1,0,3,1,1,0,0,0,0,0.0,0,0
