year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1984,CL,読売ジャイアンツ,71173824,浅野　啓司,,18,24.0,0,0,0,11.0,97,24,,25,,2,8,0,0,,,0,0,0.0,0,7
1984,CL,読売ジャイアンツ,91193848,江川　卓,,28,186.0,15,5,0,80.0,782,186,,186,,20,58,0,0,,,13,3,0.75,3,112
1984,CL,読売ジャイアンツ,31333845,加藤　初,,25,152.2,10,7,0,64.0,648,152,0,140,,19,56,1,3,,,3,1,0.588,2,95
1984,CL,読売ジャイアンツ,71373848,鹿取　義隆,,48,88.0,4,3,6,27.0,345,88,,69,,11,25,0,1,,,0,0,0.571,1,58
1984,CL,読売ジャイアンツ,61363844,定岡　正二,,32,114.0,5,10,1,60.0,488,114,,120,,17,37,0,2,,,0,0,0.333,3,68
1984,CL,読売ジャイアンツ,81583869,斎藤　雅樹,,17,44.0,4,0,0,15.0,177,44,,36,,3,13,0,1,,,0,0,1.0,4,43
1984,CL,読売ジャイアンツ,91593846,角　三男,,49,58.2,3,4,14,22.0,251,58,0,44,,7,31,1,3,,,0,0,0.429,4,51
1984,CL,読売ジャイアンツ,01503848,鈴木　弘規,,6,10.0,0,0,0,6.0,41,10,,7,,1,6,0,0,,,0,0,0.0,0,3
1984,CL,読売ジャイアンツ,11713844,土居　正史,,1,1.0,0,0,0,3.0,7,1,,3,,1,1,0,0,,,0,0,0.0,0,0
1984,CL,読売ジャイアンツ,11013867,中条　善伸,,21,24.1,0,1,0,11.0,102,24,0,23,,1,13,0,1,,,0,0,0.0,2,20
1984,CL,読売ジャイアンツ,91793842,西本　聖,,31,224.2,15,11,0,91.0,923,224,0,218,,24,55,0,0,,,17,2,0.577,2,91
1984,CL,読売ジャイアンツ,81083867,橋本　敬司,,28,70.2,3,4,0,39.0,311,70,0,47,,9,54,0,1,,,1,0,0.429,2,54
1984,CL,読売ジャイアンツ,31433867,槙原　寛己,,27,145.2,8,9,0,83.0,646,145,0,143,,20,72,0,6,,,5,2,0.471,4,114
1984,CL,読売ジャイアンツ,21223869,水野　雄仁,,7,10.2,0,0,0,8.0,55,10,0,15,,2,9,0,0,,,0,0,0.0,0,9
1984,CL,中日ドラゴンズ,51153842,青山　久人,,2,3.0,0,0,0,2.0,15,3,,3,,0,2,0,0,,,0,0,0.0,0,1
1984,CL,中日ドラゴンズ,61163867,市村　則紀,,27,23.0,1,0,0,12.0,104,23,,23,,5,8,0,0,,,0,0,1.0,3,13
1984,CL,中日ドラゴンズ,01103861,牛島　和彦,,50,75.2,3,6,29,25.0,307,75,0,60,,6,25,0,1,,,0,0,0.333,1,67
1984,CL,中日ドラゴンズ,81383863,郭　源治,,34,216.0,13,11,0,90.0,912,216,,202,,27,76,0,2,,,11,2,0.542,2,177
1984,CL,中日ドラゴンズ,01303869,鹿島　忠,,7,14.0,0,1,0,7.0,60,14,,15,,0,7,0,0,,,0,0,0.0,0,8
1984,CL,中日ドラゴンズ,21523867,桑田　茂,,14,16.0,0,2,1,14.0,78,16,,19,,2,9,0,0,,,0,0,0.0,3,7
1984,CL,中日ドラゴンズ,51553869,倉田　邦房,,24,37.1,2,0,0,16.0,157,37,0,32,,6,17,0,1,,,0,0,1.0,0,20
1984,CL,中日ドラゴンズ,31533846,小松　辰雄,,29,186.0,11,6,2,75.0,786,186,,166,,27,59,0,1,,,11,2,0.647,6,168
1984,CL,中日ドラゴンズ,41543847,鈴木　孝政,,28,168.0,16,8,0,89.0,706,168,,192,,24,33,0,1,,,9,2,0.667,0,60
1984,CL,中日ドラゴンズ,21723863,曽田　康二,,5,5.1,0,0,0,1.0,18,5,0,1,,1,1,0,0,,,0,0,0.0,0,6
1984,CL,中日ドラゴンズ,81583848,高橋　三千丈,,1,,0,0,0,2.0,3,0,,1,,0,2,0,0,,,0,0,0.0,0,0
1984,CL,中日ドラゴンズ,91993845,堂上　照,,40,85.0,8,1,0,39.0,375,85,,90,,14,37,0,0,,,0,0,0.889,5,34
1984,CL,中日ドラゴンズ,91093869,仁村　徹,,1,1.2,1,0,0,0.0,7,1,0,0,,0,2,0,0,,,0,0,1.0,0,0
1984,CL,中日ドラゴンズ,21023869,浜田　一夫,,7,9.0,0,0,0,7.0,40,9,,7,,2,7,0,0,,,0,0,0.0,0,10
1984,CL,中日ドラゴンズ,61063869,平沼　定晴,,4,5.2,0,0,0,5.0,29,5,0,10,,1,3,0,1,,,0,0,0.0,0,2
1984,CL,中日ドラゴンズ,61763848,藤沢　公也,,24,39.1,2,2,0,21.0,176,39,0,42,,3,18,0,0,,,0,0,0.5,1,30
1984,CL,中日ドラゴンズ,71273845,三沢　淳,,30,42.1,3,3,1,33.0,192,42,0,52,,4,22,0,1,,,0,0,0.5,1,16
1984,CL,中日ドラゴンズ,21923848,都　裕次郎,,34,187.2,13,8,1,93.0,803,187,0,201,,34,57,0,1,,,5,1,0.619,4,96
1984,CL,中日ドラゴンズ,11213828,安木　祥二,,26,32.1,0,1,0,20.0,147,32,0,42,,5,11,0,0,,,0,0,0.0,1,13
1984,CL,阪神タイガース,41143843,池内　豊,,33,37.0,2,2,0,18.0,158,37,,39,,7,9,0,0,,,0,0,0.5,0,19
1984,CL,阪神タイガース,71173846,伊藤　宏光,,32,150.2,4,11,2,89.0,660,150,0,171,,24,52,1,1,,,3,0,0.267,5,80
1984,CL,阪神タイガース,61163869,池田　親興,,29,152.1,9,8,0,78.0,644,152,0,142,,16,73,0,3,,,4,2,0.529,5,96
1984,CL,阪神タイガース,11313867,Ｒ．オルセン,,29,98.2,2,9,0,58.0,431,98,0,92,,20,53,0,6,,,0,0,0.182,4,57
1984,CL,阪神タイガース,61363869,川原　新治,,7,9.2,1,0,0,2.0,37,9,0,7,,0,2,0,0,,,0,0,1.0,0,3
1984,CL,阪神タイガース,41343846,工藤　一彦,,25,102.1,7,5,0,62.0,445,102,0,117,,19,29,0,1,,,3,1,0.583,1,39
1984,CL,阪神タイガース,21923863,中田　良弘,,30,47.2,4,0,0,28.0,209,47,0,59,,7,17,0,2,,,0,0,1.0,0,23
1984,CL,阪神タイガース,61963869,中西　清起,,33,67.1,1,6,0,44.0,304,67,0,79,,10,31,0,3,,,0,0,0.143,0,50
1984,CL,阪神タイガース,71973828,野村　収,,43,79.2,2,5,0,48.0,357,79,0,103,,10,14,1,0,,,0,0,0.286,2,38
1984,CL,阪神タイガース,41743848,福間　納,,77,119.1,4,2,1,63.0,516,119,0,125,,9,39,0,0,,,0,0,0.667,3,56
1984,CL,阪神タイガース,41943865,福家　雅明,,30,61.1,0,3,0,40.0,275,61,0,63,,13,36,1,3,,,1,0,0.0,2,40
