year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
2018,PL,福岡ソフトバンクホークス,,飯田 優也,,1,0.1,0,0,0,54.0,3,0,0,1,0,1,0,2,2,0,0,0,0,0.0,0,0
2018,PL,福岡ソフトバンクホークス,,五十嵐 亮太,,23,20.0,0,1,0,4.5,94,23,2,11,0,0,14,10,11,2,2,0,0,0.0,2,0
2018,PL,福岡ソフトバンクホークス,,石川 柊太,,42,127.1,13,6,0,3.6,541,115,20,43,0,13,96,51,55,6,12,0,0,0.684,4,0
2018,PL,福岡ソフトバンクホークス,,岩嵜 翔,,2,2.0,1,0,0,0.0,5,0,0,0,0,0,2,0,0,1,2,0,0,1.0,0,0
2018,PL,福岡ソフトバンクホークス,,大竹 耕太郎,,11,48.2,3,2,0,3.88,197,45,6,13,0,1,36,21,21,0,0,0,0,0.6,0,0
2018,PL,福岡ソフトバンクホークス,,岡本 健,,23,38.1,1,0,0,3.05,156,37,3,15,0,0,21,13,13,0,1,0,0,1.0,2,0
2018,PL,福岡ソフトバンクホークス,,笠原 大芽,,1,1.0,0,0,0,9.0,6,2,0,0,0,1,0,1,1,0,0,0,0,0.0,0,0
2018,PL,福岡ソフトバンクホークス,,笠谷 俊介,,9,7.2,0,1,0,7.04,39,11,1,6,0,0,4,6,6,0,0,0,0,0.0,1,0
2018,PL,福岡ソフトバンクホークス,,加治屋 蓮,,72,66.2,4,3,0,3.38,284,67,5,25,5,4,53,25,25,31,35,0,0,0.571,3,0
2018,PL,福岡ソフトバンクホークス,,嘉弥真 新也,,67,33.0,2,1,0,2.45,129,17,3,11,1,2,28,9,11,25,27,0,0,0.667,0,0
2018,PL,福岡ソフトバンクホークス,,サファテ,,6,6.0,1,0,5,3.0,25,4,0,3,0,0,9,2,2,0,1,0,0,1.0,0,0
2018,PL,福岡ソフトバンクホークス,,椎野 新,,1,2.0,0,0,0,9.0,8,2,1,0,0,0,1,2,2,0,0,0,0,0.0,0,0
2018,PL,福岡ソフトバンクホークス,,スアレス,,11,10.0,1,1,0,6.3,51,15,1,5,0,1,10,7,7,3,4,0,0,0.5,0,0
2018,PL,福岡ソフトバンクホークス,,攝津 正,,7,29.2,2,4,0,5.16,134,28,7,18,0,1,23,17,19,0,0,0,0,0.333,0,0
2018,PL,福岡ソフトバンクホークス,,千賀 滉大,,22,141.0,13,7,0,3.51,584,116,21,58,0,5,163,55,57,0,0,1,1,0.65,5,0
2018,PL,福岡ソフトバンクホークス,,高橋 礼,,12,30.0,0,1,0,3.0,123,23,2,13,0,4,15,10,10,0,0,0,0,0.0,0,0
2018,PL,福岡ソフトバンクホークス,,武田 翔太,,27,124.2,4,9,1,4.48,522,123,11,37,0,1,87,62,67,0,1,3,3,0.308,1,0
2018,PL,福岡ソフトバンクホークス,,田中 正義,,10,13.2,0,1,0,8.56,64,18,6,6,0,0,15,13,13,0,0,0,0,0.0,0,0
2018,PL,福岡ソフトバンクホークス,,寺原 隼人,,21,26.1,0,0,0,2.39,123,25,1,18,0,3,20,7,8,4,4,0,0,0.0,0,0
2018,PL,福岡ソフトバンクホークス,,中田 賢一,,23,91.2,5,3,0,5.2,410,87,13,57,0,3,79,53,54,0,1,0,0,0.625,5,1
2018,PL,福岡ソフトバンクホークス,,二保 旭,,35,30.1,1,0,1,5.34,144,33,3,19,1,6,17,18,19,4,5,0,0,1.0,2,0
2018,PL,福岡ソフトバンクホークス,,バンデンハーク,,23,138.0,10,7,0,4.3,585,113,21,61,2,10,127,66,68,0,0,0,0,0.588,2,0
2018,PL,福岡ソフトバンクホークス,,東浜 巨,,17,103.0,7,5,0,3.32,425,91,15,32,0,3,83,38,42,0,0,2,0,0.583,1,0
2018,PL,福岡ソフトバンクホークス,,松田 遼馬,,2,3.0,0,0,0,6.0,14,2,0,3,0,0,6,2,2,0,0,0,0,0.0,0,0
2018,PL,福岡ソフトバンクホークス,,松本 裕樹,,6,28.2,1,2,0,3.45,124,25,5,14,0,1,20,11,11,0,0,0,0,0.333,0,1
