year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1990,CL,読売ジャイアンツ,31333845,加藤　初,,6,13.2,0,0,1,4.0,61,13,0,14,,1,5,0,0,,,0,0,0.0,0,8
1990,CL,読売ジャイアンツ,31433868,木田　優夫,,32,182.2,12,8,7,56.0,711,182,0,130,,21,51,0,5,,,13,1,0.6,4,182
1990,CL,読売ジャイアンツ,11513862,桑田　真澄,,23,186.1,14,7,0,58.0,748,186,0,161,,12,40,1,2,,,17,2,0.667,1,115
1990,CL,読売ジャイアンツ,61563860,香田　勲男,,23,130.1,11,5,0,50.0,531,130,0,116,,12,37,0,5,,,4,1,0.688,1,106
1990,CL,読売ジャイアンツ,81583869,斎藤　雅樹,,27,224.0,20,5,0,59.0,876,224,,177,,17,52,0,2,,,19,6,0.8,2,146
1990,CL,読売ジャイアンツ,01903864,広田　浩章,,15,31.1,3,1,2,6.0,127,31,0,21,,1,14,0,1,,,0,0,0.75,3,21
1990,CL,読売ジャイアンツ,31433867,槙原　寛己,,17,102.1,9,5,0,48.0,440,102,0,107,,7,32,0,2,,,6,0,0.643,3,87
1990,CL,読売ジャイアンツ,21223869,水野　雄仁,,34,68.2,2,2,11,16.0,263,68,0,46,,2,14,0,0,,,0,0,0.5,2,64
1990,CL,読売ジャイアンツ,41443860,宮本　和知,,28,190.1,14,6,1,83.0,784,190,0,165,,18,72,1,8,,,10,0,0.7,4,166
1990,CL,読売ジャイアンツ,11413868,本原　正治,,11,66.1,5,5,0,39.0,308,66,0,76,,14,33,0,0,,,2,0,0.5,4,27
1990,CL,読売ジャイアンツ,71273864,山田　武史,,20,36.0,0,1,0,20.0,146,36,,34,,7,12,0,1,,,0,0,0.0,1,15
1990,CL,読売ジャイアンツ,41243868,吉田　修司,,21,46.1,3,3,1,19.0,203,46,0,39,,3,30,0,4,,,1,0,0.5,4,37
1990,CL,中日ドラゴンズ,71173868,今中　慎二,,31,144.2,10,6,1,67.0,641,144,0,169,,12,54,0,2,,,6,1,0.625,4,85
1990,CL,中日ドラゴンズ,31133866,上原　晃,,13,43.1,2,5,0,38.0,211,43,0,53,,6,23,0,5,,,0,0,0.286,7,41
1990,CL,中日ドラゴンズ,91393863,小野　和幸,,14,71.2,5,5,0,40.0,310,71,0,85,,12,15,0,0,,,3,0,0.5,2,44
1990,CL,中日ドラゴンズ,81183864,小川　宗直,,1,2.0,0,0,0,2.0,8,2,,2,,1,1,0,0,,,0,0,0.0,0,1
1990,CL,中日ドラゴンズ,81383863,郭　源治,,22,67.1,2,6,0,42.0,296,67,0,74,,11,30,1,3,,,0,0,0.25,3,57
1990,CL,中日ドラゴンズ,01303869,鹿島　忠,,45,77.2,7,4,0,26.0,353,77,0,80,,6,41,0,4,,,0,0,0.636,7,55
1990,CL,中日ドラゴンズ,21323862,川畑　泰博,,15,35.1,1,4,0,20.0,158,35,0,35,,8,21,0,0,,,0,0,0.2,1,21
1990,CL,中日ドラゴンズ,81383861,木田　勇,,18,9.1,0,0,0,8.0,50,9,0,18,,1,8,0,1,,,0,0,0.0,0,4
1990,CL,中日ドラゴンズ,51553866,北野　勝則,,6,6.2,0,0,0,4.0,32,6,0,2,,1,11,0,1,,,0,0,0.0,1,3
1990,CL,中日ドラゴンズ,31533846,小松　辰雄,,18,111.2,6,5,0,56.0,488,111,0,123,,12,38,0,0,,,3,0,0.545,5,87
1990,CL,中日ドラゴンズ,21323864,近藤　真一,,6,34.0,0,4,0,15.0,141,34,,32,,3,9,0,3,,,2,0,0.0,0,23
