year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1991,PL,大阪近鉄バファローズ,51153864,阿波野　秀幸,,13,38.1,2,2,1,22.0,163,38,0,41,,7,12,0,4,,,0,0,0.5,2,20
1991,PL,大阪近鉄バファローズ,35433868,赤堀　元之,,26,53.1,1,3,9,23.0,218,53,0,43,,3,16,0,2,,,0,0,0.25,2,38
1991,PL,大阪近鉄バファローズ,11313863,石本　貴昭,,4,1.2,0,0,0,1.0,10,1,0,2,,0,3,0,0,,,0,0,0.0,0,2
1991,PL,大阪近鉄バファローズ,91193864,池上　誠一,,9,17.0,1,1,0,9.0,76,17,,19,,4,8,0,0,,,0,0,0.5,0,4
1991,PL,大阪近鉄バファローズ,11313881,入来　智,,10,51.2,4,0,0,16.0,205,51,0,35,,3,17,0,0,,,4,2,1.0,3,23
1991,PL,大阪近鉄バファローズ,31333869,小野　和義,,21,144.2,12,4,0,49.0,594,144,0,128,,16,49,0,2,,,4,0,0.75,2,65
1991,PL,大阪近鉄バファローズ,61363867,加藤　哲郎,,21,37.2,6,0,4,13.0,156,37,0,32,,2,16,0,2,,,0,0,1.0,0,24
1991,PL,大阪近鉄バファローズ,11513869,清川　栄治,,4,0.2,0,0,0,1.0,6,0,0,1,,0,2,0,0,,,0,0,0.0,0,0
1991,PL,大阪近鉄バファローズ,51453866,木下　文信,,11,22.2,1,2,0,15.0,106,22,0,19,,6,20,0,0,,,0,0,0.333,2,15
1991,PL,大阪近鉄バファローズ,81583860,佐々木　修,,24,145.2,10,4,1,61.0,602,145,0,138,,19,40,0,2,,,7,1,0.714,3,45
1991,PL,大阪近鉄バファローズ,31733860,佐藤　秀明,,27,40.0,1,1,0,19.0,164,40,,41,,5,7,0,2,,,0,0,0.5,0,21
1991,PL,大阪近鉄バファローズ,51653883,佐野　重樹,,38,73.0,6,2,2,33.0,319,73,,82,,7,30,0,2,,,0,0,0.75,1,57
1991,PL,大阪近鉄バファローズ,71473866,高柳　出己,,23,131.2,7,5,0,61.0,554,131,0,125,,16,47,0,1,,,3,2,0.583,1,55
1991,PL,大阪近鉄バファローズ,21223881,野茂　英雄,,31,242.1,17,11,1,92.0,1024,242,0,183,,21,128,1,15,,,22,4,0.607,5,287
