year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1974,PL,阪急ブレーブス,71173808,足立　光宏,,30,180.2,10,9,1,76.0,758,180,0,183,,17,40,1,1,,,8,3,0.526,11,66
1974,PL,阪急ブレーブス,71173841,新井　良夫,,1,2.0,0,0,0,0.0,8,2,,2,,0,1,0,0,,,0,0,0.0,0,0
1974,PL,阪急ブレーブス,31133849,Ｇ．アマーン,,1,3.0,0,0,0,1.0,15,3,,3,,0,3,0,0,,,0,0,0.0,0,1
1974,PL,阪急ブレーブス,51353843,今井　雄太郎,,8,16.0,0,1,0,12.0,76,16,,22,,3,7,0,0,,,0,0,0.0,1,5
1974,PL,阪急ブレーブス,21123849,石田　真,,1,6.0,1,0,0,3.0,31,6,,6,,0,7,0,1,,,0,0,1.0,1,3
1974,PL,阪急ブレーブス,41143849,石田　芳雄,,3,6.0,0,2,1,6.0,26,6,,8,,1,0,0,0,,,0,0,0.0,0,2
1974,PL,阪急ブレーブス,71373849,Ｒ．オースチン,,8,27.0,1,1,0,9.0,111,27,,26,,1,9,0,0,,,0,0,0.5,1,26
1974,PL,阪急ブレーブス,81583843,児玉　好弘,,16,30.0,2,0,0,24.0,138,30,,44,,5,7,0,1,,,0,0,1.0,2,13
1974,PL,阪急ブレーブス,31933826,竹村　一義,,31,136.0,9,3,0,69.0,592,136,,135,,14,42,0,3,,,2,0,0.75,10,60
1974,PL,阪急ブレーブス,51053829,戸田　善紀,,41,120.1,6,6,8,51.0,493,120,0,101,,13,44,2,1,,,1,0,0.5,3,69
1974,PL,阪急ブレーブス,91293820,三好　幸雄,,26,59.1,1,3,0,31.0,263,59,0,62,,5,28,1,2,,,1,1,0.25,5,33
1974,PL,阪急ブレーブス,71273824,水谷　孝,,26,136.0,11,5,1,48.0,549,136,,124,,13,30,2,1,,,4,3,0.688,2,37
1974,PL,阪急ブレーブス,21023826,宮本　幸信,,35,103.2,5,7,3,49.0,441,103,0,92,,12,43,0,4,,,2,1,0.417,5,75
1974,PL,阪急ブレーブス,51253828,山田　久志,,41,130.0,11,6,11,46.0,534,130,,103,,18,36,1,0,,,4,0,0.647,3,78
1974,PL,阪急ブレーブス,21023849,山下　浩二,,1,5.0,0,0,0,3.0,22,5,,5,,0,2,1,0,,,0,0,0.0,0,1
1974,PL,阪急ブレーブス,83183802,米田　哲也,,31,130.2,11,8,1,76.0,573,130,0,144,,15,46,5,2,,,2,0,0.579,8,68
1974,PL,阪急ブレーブス,01403845,渡辺　弘基,,35,54.0,1,0,0,20.0,225,54,,42,,2,28,0,3,,,0,0,1.0,2,29
1974,PL,南海ホークス,01303824,上田　卓三,,32,63.2,4,3,1,24.0,259,63,0,51,,6,26,1,1,,,0,0,0.571,0,24
1974,PL,南海ホークス,01303843,江本　孟紀,,34,216.2,13,12,0,94.0,921,216,0,185,,19,111,3,5,,,9,0,0.52,14,116
1974,PL,南海ホークス,21723841,佐藤　道郎,,68,131.2,7,8,13,33.0,528,131,0,114,,7,36,4,1,,,0,0,0.467,3,77
1974,PL,南海ホークス,21923841,外山　義明,,3,5.0,0,1,0,8.0,27,5,,10,,0,4,0,1,,,0,0,0.0,0,4
1974,PL,南海ホークス,81983841,中山　孝一,,28,154.1,8,9,0,59.0,634,154,0,117,,20,66,0,7,,,3,1,0.471,3,95
1974,PL,南海ホークス,81983826,西岡　三四郎,,19,108.2,3,6,0,49.0,463,108,0,99,,7,59,2,4,,,3,0,0.333,4,23
1974,PL,南海ホークス,51053845,野崎　恒男,,13,41.0,1,0,0,21.0,175,41,,39,,2,21,0,0,,,1,1,1.0,0,30
1974,PL,南海ホークス,51253841,松原　明夫,,26,139.1,9,6,0,53.0,581,139,0,130,,10,43,2,2,,,5,2,0.6,0,59
1974,PL,南海ホークス,41243820,宮本　洋二郎,,36,78.1,3,2,3,20.0,313,78,0,57,,8,27,1,0,,,0,0,0.6,2,44
1974,PL,南海ホークス,41043827,村上　雅則,,10,24.2,1,2,0,7.0,89,24,0,13,,1,3,0,0,,,1,1,0.333,3,10
1974,PL,南海ホークス,31233828,山内　新一,,29,184.0,10,6,0,92.0,793,184,,174,,16,72,0,1,,,8,1,0.625,3,83
1974,PL,大阪近鉄バファローズ,71173849,有田　二三男,,1,1.0,0,0,0,0.0,5,1,,2,,0,0,0,0,,,0,0,0.0,0,1
1974,PL,大阪近鉄バファローズ,01103826,五十嵐　英夫,,5,5.2,0,0,0,0.0,25,5,0,11,,0,1,0,0,,,0,0,0.0,0,2
1974,PL,大阪近鉄バファローズ,91193847,井本　隆,,35,72.1,2,4,2,37.0,300,72,0,71,,9,19,2,0,,,1,0,0.333,2,23
1974,PL,大阪近鉄バファローズ,81183849,市橋　秀彦,,1,2.0,0,0,0,1.0,10,2,,5,,1,0,0,0,,,0,0,0.0,0,1
1974,PL,大阪近鉄バファローズ,11513824,大場　隆広,,11,15.1,0,0,0,6.0,68,15,0,13,,1,10,1,1,,,0,0,0.0,0,7
1974,PL,大阪近鉄バファローズ,61363841,太田　幸司,,43,163.1,10,14,2,95.0,714,163,0,156,,21,76,0,3,,,2,0,0.417,8,77
1974,PL,大阪近鉄バファローズ,01503824,加藤　英夫,,38,66.0,1,4,3,27.0,266,66,,55,,7,20,1,0,,,0,0,0.2,2,35
1974,PL,大阪近鉄バファローズ,61563841,神部　年男,,28,151.0,12,7,1,43.0,611,151,,129,,14,48,1,4,,,8,4,0.632,1,74
1974,PL,大阪近鉄バファローズ,31933825,佐々木　宏一郎,,15,34.2,2,1,0,27.0,161,34,0,47,,6,7,0,1,,,1,0,0.667,4,10
1974,PL,大阪近鉄バファローズ,31733822,鈴木　啓示,,36,229.0,12,15,1,90.0,934,229,,195,,20,68,4,1,,,14,3,0.444,2,141
1974,PL,大阪近鉄バファローズ,51953829,清　俊彦,,29,111.1,5,6,2,54.0,467,111,0,111,,9,40,0,4,,,4,2,0.455,0,41
1974,PL,大阪近鉄バファローズ,51953845,橘　健治,,31,62.1,2,1,0,28.0,246,62,0,49,,8,21,0,1,,,0,0,0.667,4,33
1974,PL,大阪近鉄バファローズ,21723847,仲根　正広,,1,2.1,0,0,0,2.0,10,2,0,3,,1,2,0,0,,,0,0,0.0,0,0
1974,PL,大阪近鉄バファローズ,01003821,板東　里視,,36,162.1,10,10,3,66.0,656,162,0,148,,16,40,0,5,,,6,0,0.5,3,64
1974,PL,大阪近鉄バファローズ,61063828,水谷　宏,,29,57.0,0,4,0,27.0,235,57,,58,,8,11,0,0,,,0,0,0.0,2,26
1974,PL,千葉ロッテマリーンズ,21123826,池田　重喜,,2,3.0,0,0,0,6.0,16,3,,7,,3,0,1,0,,,0,0,0.0,0,1
1974,PL,千葉ロッテマリーンズ,81383828,金田　留広,,36,201.2,16,7,0,66.0,800,201,0,167,,18,51,1,1,,,13,1,0.696,3,138
1974,PL,千葉ロッテマリーンズ,11313822,木樽　正明,,36,201.0,13,6,2,79.0,820,201,,182,,17,52,1,3,,,11,1,0.684,9,85
1974,PL,千葉ロッテマリーンズ,91593845,倉持　明,,5,14.1,1,0,0,6.0,60,14,0,11,,2,10,0,1,,,1,0,1.0,0,14
1974,PL,千葉ロッテマリーンズ,61563845,近藤　重雄,,37,58.2,2,2,2,28.0,248,58,0,48,,12,26,1,1,,,0,0,0.5,2,28
1974,PL,千葉ロッテマリーンズ,51053825,城之内　邦雄,,5,11.0,0,0,0,5.0,43,11,,11,,0,1,1,0,,,0,0,0.0,0,9
1974,PL,千葉ロッテマリーンズ,51953826,土屋　紘,,3,4.0,0,0,0,2.0,18,4,,4,,0,2,0,0,,,0,0,0.0,0,1
1974,PL,千葉ロッテマリーンズ,41943820,成田　文男,,37,178.0,9,10,3,75.0,723,178,,139,,21,58,0,5,,,7,0,0.474,5,96
1974,PL,千葉ロッテマリーンズ,11013845,成重　春生,,14,29.2,0,2,0,10.0,114,29,0,18,,2,13,1,0,,,0,0,0.0,1,13
1974,PL,千葉ロッテマリーンズ,91093847,松田　光保,,1,1.0,0,0,0,1.0,5,1,,1,,0,1,0,0,,,0,0,0.0,0,0
1974,PL,千葉ロッテマリーンズ,41043828,水谷　則博,,37,57.2,2,1,1,18.0,223,57,0,44,,5,14,0,2,,,0,0,0.667,2,32
1974,PL,千葉ロッテマリーンズ,71073849,三井　雅晴,,31,85.2,6,5,4,35.0,355,85,0,69,,9,34,0,2,,,1,0,0.545,1,84
1974,PL,千葉ロッテマリーンズ,41043826,村田　兆治,,32,180.2,12,10,1,75.0,765,180,0,151,,10,87,1,11,,,8,1,0.545,11,108
1974,PL,千葉ロッテマリーンズ,41243824,八木沢　荘六,,37,115.0,8,7,2,56.0,453,115,,86,,12,27,0,1,,,2,2,0.533,3,54
1974,PL,埼玉西武ライオンズ,41143806,石井　茂雄,,33,151.1,8,11,1,76.0,642,151,0,156,,19,54,3,2,,,5,0,0.421,1,54
1974,PL,埼玉西武ライオンズ,31533826,河原　明,,30,142.0,5,10,1,61.0,590,142,,141,,14,51,2,5,,,4,1,0.333,0,80
1974,PL,埼玉西武ライオンズ,31333845,加藤　初,,34,189.0,12,12,0,67.0,787,189,,144,,18,98,0,2,,,7,3,0.5,7,122
1974,PL,埼玉西武ライオンズ,41543828,芝池　博明,,4,3.2,0,0,0,3.0,19,3,0,7,,1,1,0,0,,,0,0,0.0,1,2
1974,PL,埼玉西武ライオンズ,51753828,田中　章,,50,131.0,12,5,9,41.0,531,131,,122,,10,26,0,0,,,3,2,0.706,5,42
1974,PL,埼玉西武ライオンズ,41943845,永射　保,,14,11.0,0,0,0,10.0,51,11,,13,,2,6,0,0,,,0,0,0.0,1,9
1974,PL,埼玉西武ライオンズ,81083843,浜浦　徹,,20,84.1,4,2,0,35.0,352,84,0,61,,9,42,1,2,,,1,0,0.667,4,63
1974,PL,埼玉西武ライオンズ,01903828,東尾　修,,27,123.0,6,9,0,55.0,513,123,,116,,12,46,0,1,,,7,1,0.4,7,58
1974,PL,埼玉西武ライオンズ,11413841,前田　康介,,4,2.0,0,0,0,5.0,12,2,,2,,1,5,0,0,,,0,0,0.0,0,0
1974,PL,埼玉西武ライオンズ,71473804,三浦　清弘,,21,103.1,5,6,0,42.0,426,103,0,103,,8,31,1,0,,,4,1,0.455,4,37
1974,PL,埼玉西武ライオンズ,71473841,三輪　悟,,26,65.1,1,2,0,20.0,259,65,0,47,,1,19,0,0,,,0,0,0.333,2,32
1974,PL,埼玉西武ライオンズ,71673841,柳田　豊,,41,140.0,6,7,2,67.0,582,140,,140,,15,27,2,0,,,0,0,0.462,6,61
1974,PL,北海道日本ハムファイターズ,51153845,宇田　東植,,2,2.0,0,0,0,1.0,7,2,,2,,0,0,0,0,,,0,0,0.0,0,2
1974,PL,北海道日本ハムファイターズ,51353849,鵜飼　克雄,,11,14.2,0,2,0,18.0,75,14,0,22,,4,12,0,0,,,0,0,0.0,1,8
1974,PL,北海道日本ハムファイターズ,11313847,江田　幸一,,16,17.0,0,0,1,9.0,69,17,,19,,2,1,0,0,,,0,0,0.0,1,11
1974,PL,北海道日本ハムファイターズ,61563849,Ｍ．ケキッチ,,18,122.1,5,11,0,60.0,541,122,0,104,,10,88,5,5,,,9,0,0.313,3,90
1974,PL,北海道日本ハムファイターズ,51753841,小坂　敏彦,,4,2.1,0,0,0,6.0,13,2,0,5,,3,1,0,0,,,0,0,0.0,0,3
1974,PL,北海道日本ハムファイターズ,31933843,杉田　久雄,,3,3.0,0,0,0,2.0,15,3,,3,,0,4,0,0,,,0,0,0.0,0,0
1974,PL,北海道日本ハムファイターズ,21723820,高橋　博士,,1,0.1,0,0,0,0.0,1,0,0,0,,0,0,0,0,,,0,0,0.0,0,0
1974,PL,北海道日本ハムファイターズ,91793828,高橋　直樹,,35,187.2,9,11,3,76.0,750,187,0,165,,18,34,1,1,,,6,0,0.45,7,119
1974,PL,北海道日本ハムファイターズ,41943841,中原　勇,,20,11.1,0,0,0,6.0,49,11,0,14,,1,3,0,0,,,0,0,0.0,0,8
1974,PL,北海道日本ハムファイターズ,11913847,新美　敏,,41,209.1,12,14,2,99.0,864,209,0,194,,25,62,0,1,,,10,3,0.462,3,74
1974,PL,北海道日本ハムファイターズ,71973828,野村　収,,39,147.2,4,9,1,66.0,608,147,0,137,,13,41,0,3,,,2,0,0.308,3,69
1974,PL,北海道日本ハムファイターズ,11013828,藤原　真,,31,53.1,2,4,3,26.0,232,53,0,51,,6,26,0,3,,,0,0,0.333,0,25
1974,PL,北海道日本ハムファイターズ,61063845,保坂　英二,,3,1.1,0,0,0,1.0,7,1,0,2,,1,2,0,0,,,0,0,0.0,0,2
1974,PL,北海道日本ハムファイターズ,13113825,宮崎　昭二,,17,32.1,1,1,0,15.0,139,32,0,31,,4,12,2,1,,,0,0,0.5,2,15
1974,PL,北海道日本ハムファイターズ,41243843,皆川　康夫,,31,51.1,4,3,1,21.0,208,51,0,48,,2,19,0,0,,,0,0,0.571,0,28
1974,PL,北海道日本ハムファイターズ,21023847,三浦　政基,,35,76.1,4,8,0,50.0,342,76,0,87,,10,26,0,0,,,0,0,0.333,4,30
1974,PL,北海道日本ハムファイターズ,21223821,森中　通晴,,15,26.0,0,4,0,25.0,121,26,,37,,3,8,0,0,,,0,0,0.0,0,18
1974,PL,北海道日本ハムファイターズ,11413820,山崎　武昭,,11,9.1,1,0,0,10.0,46,9,0,11,,3,7,0,0,,,0,0,1.0,1,4
1974,PL,北海道日本ハムファイターズ,11213849,Ｔ．レイ,,13,43.1,3,2,0,17.0,180,43,0,23,,3,32,3,2,,,2,0,0.6,2,28
1974,PL,北海道日本ハムファイターズ,41643829,渡辺　秀武,,42,130.2,4,6,1,61.0,551,130,0,138,,15,28,3,1,,,4,1,0.4,9,66
